 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi ,  S ,  Sj5 ,  Sj50 ,  Sj500  , 
-17.5155 , 0.333339 , -0.000165599 , -8.69996e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000496799 , 0.000496798 , -8.69996e-15 , 0 , -0 , 0 , -0 , 
-17.5115 , 0.333339 , -0.000166263 , -8.80501e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.00049879 , 0.00049879 , -8.80501e-15 , 0 , -0 , 0 , -0 , 
-17.5075 , 0.333339 , -0.00016693 , -8.91133e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000500789 , 0.000500789 , -8.91133e-15 , 0 , -0 , 0 , -0 , 
-17.5035 , 0.333339 , -0.000167599 , -9.01893e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000502797 , 0.000502797 , -9.01893e-15 , 0 , -0 , 0 , -0 , 
-17.4995 , 0.33334 , -0.000168271 , -9.12783e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000504812 , 0.000504812 , -9.12783e-15 , 0 , -0 , 0 , -0 , 
-17.4955 , 0.33334 , -0.000168945 , -9.23804e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000506836 , 0.000506836 , -9.23804e-15 , 0 , -0 , 0 , -0 , 
-17.4915 , 0.33334 , -0.000169623 , -9.34959e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000508868 , 0.000508868 , -9.34959e-15 , 0 , -0 , 0 , -0 , 
-17.4875 , 0.33334 , -0.000170302 , -9.46248e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000510908 , 0.000510907 , -9.46248e-15 , 0 , -0 , 0 , -0 , 
-17.4835 , 0.33334 , -0.000170985 , -9.57673e-15 , 0.666661 , -0.666661 , 1.00002 , 1.00002 , 0.000512956 , 0.000512955 , -9.57673e-15 , 0 , -0 , 0 , -0 , 
-17.4795 , 0.33334 , -0.000171671 , -9.69237e-15 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000515012 , 0.000515012 , -9.69237e-15 , 0 , -0 , 0 , -0 , 
-17.4755 , 0.33334 , -0.000172359 , -9.8094e-15 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000517076 , 0.000517076 , -9.8094e-15 , 0 , -0 , 0 , -0 , 
-17.4715 , 0.33334 , -0.00017305 , -9.92784e-15 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000519149 , 0.000519149 , -9.92784e-15 , 0 , -0 , 0 , -0 , 
-17.4675 , 0.33334 , -0.000173743 , -1.00477e-14 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.00052123 , 0.00052123 , -1.00477e-14 , 0 , -0 , 0 , -0 , 
-17.4635 , 0.33334 , -0.00017444 , -1.0169e-14 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000523319 , 0.000523319 , -1.0169e-14 , 0 , -0 , 0 , -0 , 
-17.4595 , 0.33334 , -0.000175139 , -1.02918e-14 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000525417 , 0.000525417 , -1.02918e-14 , 0 , -0 , 0 , -0 , 
-17.4555 , 0.33334 , -0.000175841 , -1.04161e-14 , 0.66666 , -0.66666 , 1.00002 , 1.00002 , 0.000527523 , 0.000527523 , -1.04161e-14 , 0 , -0 , 0 , -0 , 
