 k  ,   T2_6 ,   T2_100 ,   T2_200 ,   T2_500 ,   T2_1000 , 
867.4 , 1.11649e-10 , 1.05513e-10 , 5.31161e-10 , 8.91178e-10 , 0 , 
867.827 , 4.14746e-10 , 5.30932e-10 , 1.1716e-10 , 4.08723e-10 , 0 , 
868.255 , 6.23591e-10 , 1.02619e-09 , 1.07455e-11 , 6.80542e-11 , 0 , 
868.682 , 5.56005e-10 , 1.27361e-09 , 2.85834e-10 , 2.16723e-11 , 0 , 
869.11 , 2.70271e-10 , 1.11353e-09 , 7.72255e-10 , 2.88842e-10 , 0 , 
869.538 , 2.32079e-11 , 6.49625e-10 , 1.1638e-09 , 7.47201e-10 , 0 , 
869.965 , 8.52729e-11 , 1.79978e-10 , 1.21311e-09 , 1.18834e-09 , 0 , 
870.393 , 5.39852e-10 , 5.54645e-13 , 8.89268e-10 , 1.41221e-09 , 0 , 
870.82 , 1.20505e-09 , 2.11121e-10 , 3.97032e-10 , 1.31757e-09 , 0 , 
871.248 , 1.73458e-09 , 6.52487e-10 , 4.62267e-11 , 9.47625e-10 , 0 , 
871.675 , 1.83323e-09 , 1.01588e-09 , 5.4294e-11 , 4.70139e-10 , 0 , 
872.103 , 1.44511e-09 , 1.05111e-09 , 4.08584e-10 , 1.01253e-10 , 0 , 
872.531 , 7.89096e-10 , 7.34181e-10 , 8.75847e-10 , 7.38532e-12 , 0 , 
872.958 , 2.18922e-10 , 2.83206e-10 , 1.15266e-09 , 2.29909e-10 , 4.94066e-324 , 
873.386 , 2.23683e-13 , 1.16124e-11 , 1.06003e-09 , 6.66588e-10 , 0 , 
873.813 , 1.52654e-10 , 1.17311e-10 , 6.58116e-10 , 1.11824e-09 , 3.47328e-321 , 
874.241 , 4.59275e-10 , 5.48075e-10 , 2.07151e-10 , 1.37931e-09 , 3.79442e-320 , 
874.668 , 6.32978e-10 , 1.03338e-09 , 4.31396e-13 , 1.33127e-09 , 2.03897e-317 , 
875.096 , 5.23861e-10 , 1.26166e-09 , 1.75867e-10 , 9.96241e-10 , 3.24374e-316 , 
875.524 , 2.25731e-10 , 1.08565e-09 , 6.27031e-10 , 5.26739e-10 , 7.42289e-313 , 
875.951 , 8.7533e-12 , 6.19219e-10 , 1.07039e-09 , 1.36014e-10 , 4.11966e-311 , 
876.379 , 1.2495e-10 , 1.6207e-10 , 1.22592e-09 , 9.49591e-13 , 1.02501e-308 , 
876.806 , 6.19605e-10 , 1.94945e-12 , 9.95399e-10 , 1.81595e-10 , 9.64155e-308 , 
877.234 , 1.27914e-09 , 2.26193e-10 , 5.24835e-10 , 5.9407e-10 , 5.6873e-308 , 
877.661 , 1.75407e-09 , 6.67118e-10 , 1.11004e-10 , 1.04907e-09 , 3.85824e-304 , 
878.089 , 1.77794e-09 , 1.01697e-09 , 1.22744e-11 , 1.33837e-09 , 3.83504e-302 , 
878.517 , 1.33726e-09 , 1.03511e-09 , 2.84447e-10 , 1.32989e-09 , 6.66069e-300 , 
878.944 , 6.80098e-10 , 7.09351e-10 , 7.46477e-10 , 1.02777e-09 , 5.23542e-297 , 
879.372 , 1.57378e-10 , 2.63683e-10 , 1.09758e-09 , 5.70278e-10 , 1.06015e-298 , 
879.799 , 2.71686e-12 , 7.82754e-12 , 1.1105e-09 , 1.66397e-10 , 7.45125e-294 , 
880.227 , 1.9608e-10 , 1.28813e-10 , 7.77102e-10 , 1.6987e-13 , 7.13308e-294 , 
880.654 , 4.99324e-10 , 5.63773e-10 , 3.13279e-10 , 1.46608e-10 , 1.32451e-290 , 
881.082 , 6.35638e-10 , 1.0389e-09 , 2.02068e-11 , 5.37552e-10 , 5.11381e-290 , 
881.51 , 4.88515e-10 , 1.24897e-09 , 9.08505e-11 , 9.93089e-10 , 3.99301e-286 , 
881.937 , 1.84178e-10 , 1.05845e-09 , 4.85747e-10 , 1.30411e-09 , 7.68912e-285 , 
882.365 , 1.26829e-12 , 5.90604e-10 , 9.57464e-10 , 1.3281e-09 , 6.11449e-282 , 
882.792 , 1.69941e-10 , 1.45947e-10 , 1.20817e-09 , 1.05433e-09 , 1.38773e-281 , 
883.22 , 6.97933e-10 , 4.01757e-12 , 1.07934e-09 , 6.08501e-10 , 1.22684e-278 , 
883.647 , 1.34416e-09 , 2.40385e-10 , 6.52786e-10 , 1.94937e-10 , 1.74487e-277 , 
884.075 , 1.76107e-09 , 6.79824e-10 , 1.97961e-10 , 2.63109e-12 , 5.39379e-275 , 
884.503 , 1.71345e-09 , 1.01619e-09 , 1.10918e-13 , 1.18588e-10 , 7.28301e-274 , 
884.93 , 1.22855e-09 , 1.01836e-09 , 1.78675e-10 , 4.88051e-10 , 1.10877e-270 , 
885.358 , 5.7867e-10 , 6.85097e-10 , 6.12266e-10 , 9.39944e-10 , 1.61423e-270 , 
885.785 , 1.07019e-10 , 2.45438e-10 , 1.01766e-09 , 1.26569e-09 , 8.8983e-268 , 
886.213 , 1.3446e-11 , 4.92099e-12 , 1.1321e-09 , 1.31528e-09 , 2.15588e-266 , 
886.64 , 2.40708e-10 , 1.39975e-10 , 8.81734e-10 , 1.06608e-09 , 6.00425e-263 , 
887.068 , 5.34398e-10 , 5.77925e-10 , 4.28798e-10 , 6.33153e-10 , 8.17629e-265 , 
887.496 , 6.32005e-10 , 1.0425e-09 , 6.70785e-11 , 2.15918e-10 , 3.94957e-261 , 
887.923 , 4.50871e-10 , 1.23515e-09 , 3.32408e-11 , 6.21172e-12 , 8.80763e-259 , 
888.351 , 1.46226e-10 , 1.03152e-09 , 3.54529e-10 , 9.98261e-11 , 2.04191e-257 , 
888.778 , 4.46698e-13 , 5.63443e-10 , 8.30633e-10 , 4.5251e-10 , 6.83342e-255 , 
889.206 , 2.18976e-10 , 1.31396e-10 , 1.16109e-09 , 9.00583e-10 , 1.83714e-252 , 
889.633 , 7.73169e-10 , 6.6016e-12 , 1.13695e-09 , 1.23669e-09 , 1.92734e-252 , 
890.061 , 1.39886e-09 , 2.5346e-10 , 7.73693e-10 , 1.30551e-09 , 4.67215e-248 , 
890.489 , 1.7553e-09 , 6.90205e-10 , 3.01205e-10 , 1.07551e-09 , 1.25011e-247 , 
890.916 , 1.64032e-09 , 1.01296e-09 , 1.67102e-11 , 6.53167e-10 , 8.08515e-245 , 
891.344 , 1.11984e-09 , 1.00018e-09 , 9.54483e-11 , 2.33641e-10 , 1.35986e-242 , 
891.771 , 4.8515e-10 , 6.6084e-10 , 4.7977e-10 , 1.0286e-11 , 9.38724e-241 , 
892.199 , 6.72686e-11 , 2.28132e-10 , 9.17478e-10 , 8.52732e-11 , 3.03487e-240 , 
892.626 , 3.10961e-11 , 2.76509e-12 , 1.12434e-09 , 4.22457e-10 , 1.70495e-236 , 
893.054 , 2.85126e-10 , 1.50775e-10 , 9.66655e-10 , 8.64378e-10 , 8.98766e-235 , 
893.482 , 5.6358e-10 , 5.90446e-10 , 5.46696e-10 , 1.20543e-09 , 1.0137e-233 , 
893.909 , 6.2194e-10 , 1.04399e-09 , 1.36762e-10 , 1.28726e-09 , 5.97396e-232 , 
894.337 , 4.11191e-10 , 1.21979e-09 , 4.06164e-12 , 1.07208e-09 , 5.07692e-230 , 
894.764 , 1.12027e-10 , 1.00448e-09 , 2.38924e-10 , 6.60053e-10 , 4.08636e-229 , 
895.192 , 5.90568e-12 , 5.37343e-10 , 6.96253e-10 , 2.42496e-10 , 6.31324e-228 , 
895.619 , 2.71283e-10 , 1.18164e-10 , 1.08773e-09 , 1.29574e-11 , 3.10373e-223 , 
896.047 , 8.44726e-10 , 9.58647e-12 , 1.1657e-09 , 7.72741e-11 , 1.32248e-221 , 
896.475 , 1.44355e-09 , 2.65416e-10 , 8.81022e-10 , 4.04534e-10 , 1.12995e-219 , 
896.902 , 1.73812e-09 , 6.98274e-10 , 4.14105e-10 , 8.41659e-10 , 3.57393e-218 , 
897.33 , 1.56072e-09 , 1.00733e-09 , 5.94068e-11 , 1.18476e-09 , 1.01039e-216 , 
897.757 , 1.01301e-09 , 9.80583e-10 , 3.75745e-11 , 1.27409e-09 , 2.9558e-214 , 
898.185 , 4.00387e-10 , 6.36591e-10 , 3.55343e-10 , 1.06826e-09 , 6.72714e-214 , 
898.612 , 3.7608e-11 , 2.1171e-10 , 8.0268e-10 , 6.63351e-10 , 2.54449e-210 , 
899.04 , 5.42064e-11 , 1.28105e-12 , 1.08848e-09 , 2.47888e-10 , 7.83486e-208 , 
899.468 , 3.27757e-10 , 1.6107e-10 , 1.02776e-09 , 1.48778e-11 , 2.60329e-210 , 
899.895 , 5.85952e-10 , 6.01116e-10 , 6.60064e-10 , 7.18263e-11 , 5.30446e-205 , 
900.323 , 6.0531e-10 , 1.04298e-09 , 2.23813e-10 , 3.90781e-10 , 4.49787e-203 , 
900.75 , 3.69815e-10 , 1.20245e-09 , 2.75848e-12 , 8.21616e-10 , 3.21374e-200 , 
901.178 , 8.17559e-11 , 9.76756e-10 , 1.43589e-10 , 1.16237e-09 , 3.19534e-200 , 
901.605 , 1.73484e-11 , 5.1187e-10 , 5.61276e-10 , 1.25358e-09 , 9.48669e-197 , 
902.033 , 3.26267e-10 , 1.05976e-10 , 9.92937e-10 , 1.05283e-09 , 5.10462e-198 , 
902.461 , 9.12299e-10 , 1.29073e-11 , 1.16543e-09 , 6.54223e-10 , 2.58369e-194 , 
902.888 , 1.47874e-09 , 2.76353e-10 , 9.69753e-10 , 2.44299e-10 , 5.00629e-192 , 
903.316 , 1.71096e-09 , 7.04198e-10 , 5.30087e-10 , 1.44938e-11 , 7.94613e-189 , 
903.743 , 1.47647e-09 , 9.99427e-10 , 1.24287e-10 , 7.16078e-11 , 5.13452e-188 , 
904.171 , 9.09487e-10 , 9.59591e-10 , 6.23801e-12 , 3.87913e-10 , 3.76661e-186 , 
904.598 , 3.24732e-10 , 6.1229e-10 , 2.44384e-10 , 8.14358e-10 , 4.3961e-185 , 
905.026 , 1.72132e-11 , 1.96079e-10 , 6.79271e-10 , 1.15056e-09 , 2.01541e-184 , 
905.454 , 8.13108e-11 , 3.87846e-13 , 1.0271e-09 , 1.23884e-09 , 1.0673e-180 , 
905.881 , 3.67302e-10 , 1.70813e-10 , 1.06233e-09 , 1.03798e-09 , 3.04326e-179 , 
906.309 , 6.01015e-10 , 6.099e-10 , 7.62472e-10 , 6.42442e-10 , 1.47485e-176 , 
906.736 , 5.82446e-10 , 1.03941e-09 , 3.21996e-10 , 2.37737e-10 , 1.31015e-173 , 
907.164 , 3.2744e-10 , 1.18302e-09 , 2.71264e-11 , 1.32501e-11 , 1.39817e-174 , 
907.591 , 5.57797e-11 , 9.48192e-10 , 7.16358e-11 , 7.32866e-11 , 2.96811e-170 , 
908.019 , 3.44673e-11 , 4.86852e-10 , 4.3207e-10 , 3.88261e-10 , 3.32876e-168 , 
908.447 , 3.83124e-10 , 9.47023e-11 , 8.82172e-10 , 8.08857e-10 , 4.25953e-166 , 
908.874 , 9.75209e-10 , 1.64955e-11 , 1.13725e-09 , 1.13647e-09 , 1.56754e-166 , 
909.302 , 1.50441e-09 , 2.86217e-10 , 1.03583e-09 , 1.2167e-09 , 2.95242e-162 , 
909.729 , 1.67468e-09 , 7.07917e-10 , 6.42535e-10 , 1.01197e-09 , 3.81295e-161 , 
910.157 , 1.38871e-09 , 9.89038e-10 , 2.06302e-10 , 6.18969e-10 , 1.93818e-159 , 
910.584 , 8.10126e-10 , 9.3695e-10 , 1.14455e-12 , 2.22919e-10 , 3.13604e-157 , 
911.012 , 2.58122e-10 , 5.87613e-10 , 1.51482e-10 , 1.00977e-11 , 4.17823e-156 , 
911.44 , 5.09747e-12 , 1.81023e-10 , 5.53824e-10 , 8.0068e-11 , 4.05797e-154 , 
911.867 , 1.1099e-10 , 1.6534e-14 , 9.44544e-10 , 3.98856e-10 , 4.90613e-152 , 
912.295 , 4.02651e-10 , 1.80098e-10 , 1.06985e-09 , 8.15188e-10 , 1.7921e-149 , 
912.722 , 6.08369e-10 , 6.16972e-10 , 8.48842e-10 , 1.13207e-09 , 3.19313e-147 , 
913.15 , 5.53688e-10 , 1.03347e-09 , 4.25023e-10 , 1.19983e-09 , 4.343e-146 , 
913.577 , 2.84602e-10 , 1.16159e-09 , 7.36495e-11 , 9.86676e-10 , 1.91903e-143 , 
914.005 , 3.43647e-11 , 9.18844e-10 , 2.45193e-11 , 5.93529e-10 , 3.83468e-143 , 
914.433 , 5.70349e-11 , 4.62246e-10 , 3.14023e-10 , 2.0607e-10 , 8.82353e-140 , 
914.86 , 4.41449e-10 , 8.42771e-11 , 7.61256e-10 , 6.82992e-12 , 3.47931e-139 , 
915.288 , 1.03343e-09 , 2.02818e-11 , 1.08346e-09 , 8.88863e-11 , 2.58075e-136 , 
915.715 , 1.52139e-09 , 2.94952e-10 , 1.07654e-09 , 4.1202e-10 , 4.48437e-134 , 
916.143 , 1.63088e-09 , 7.09351e-10 , 7.45265e-10 , 8.22035e-10 , 5.11592e-134 , 
916.57 , 1.29937e-09 , 9.76142e-10 , 2.99641e-10 , 1.12397e-09 , 6.97958e-133 , 
916.998 , 7.16195e-10 , 9.12614e-10 , 2.04161e-11 , 1.17458e-09 , 1.00968e-129 , 
917.426 , 2.0067e-10 , 5.62568e-10 , 7.98039e-11 , 9.50079e-10 , 2.97846e-126 , 
917.853 , 2.26181e-13 , 1.66534e-10 , 4.32437e-10 , 5.57229e-10 , 3.2203e-126 , 
918.281 , 1.4167e-10 , 1.21799e-13 , 8.45951e-10 , 1.82419e-10 , 1.2698e-122 , 
918.708 , 4.32489e-10 , 1.88749e-10 , 1.05121e-09 , 3.11415e-12 , 8.57538e-123 , 
919.136 , 6.07521e-10 , 6.21946e-10 , 9.1532e-10 , 1.03615e-10 , 6.75463e-124 , 
919.563 , 5.1932e-10 , 1.02453e-09 , 5.26753e-10 , 4.35201e-10 , 6.09064e-118 , 
919.991 , 2.41897e-10 , 1.13734e-09 , 1.37841e-10 , 8.39493e-10 , 5.3031e-115 , 
920.419 , 1.78203e-11 , 8.87844e-10 , 2.24089e-12 , 1.12391e-09 , 5.69883e-114 , 
920.846 , 8.48073e-11 , 4.37378e-10 , 2.11555e-10 , 1.15322e-09 , 1.59118e-112 , 
921.274 , 5.00622e-10 , 7.43733e-11 , 6.36112e-10 , 9.13743e-10 , 4.48716e-112 , 
921.701 , 1.08642e-09 , 2.43504e-11 , 1.00761e-09 , 5.19576e-10 , 2.65616e-108 , 
922.129 , 1.52966e-09 , 3.02999e-10 , 1.09065e-09 , 1.5812e-10 , 1.69028e-107 , 
922.556 , 1.57994e-09 , 7.0912e-10 , 8.32873e-10 , 6.85128e-13 , 3.29054e-104 , 
922.984 , 1.20889e-09 , 9.61375e-10 , 3.9805e-10 , 1.21012e-10 , 2.55565e-102 , 
923.412 , 6.27697e-10 , 8.87082e-10 , 6.0778e-11 , 4.60353e-10 , 7.67564e-100 , 
923.839 , 1.51683e-10 , 5.3748e-10 , 3.10006e-11 , 8.5576e-10 , 7.46e-101 , 
924.267 , 1.44844e-12 , 1.52727e-10 , 3.20526e-10 , 1.11799e-09 , 3.76547e-97 , 
924.694 , 1.72367e-10 , 6.49685e-13 , 7.37013e-10 , 1.12185e-09 , 1.01268e-94 , 
925.122 , 4.566e-10 , 1.96583e-10 , 1.00869e-09 , 8.65749e-10 , 3.53383e-92 , 
925.549 , 5.99289e-10 , 6.24578e-10 , 9.59388e-10 , 4.72254e-10 , 2.36679e-91 , 
925.977 , 4.80788e-10 , 1.01231e-09 , 6.21479e-10 , 1.2926e-10 , 4.00638e-88 , 
926.405 , 2.00673e-10 , 1.11008e-09 , 2.14494e-10 , 1.45855e-13 , 6.26431e-88 , 
926.832 , 6.60194e-12 , 8.55046e-10 , 3.41922e-12 , 1.45716e-10 , 1.51675e-84 , 
927.26 , 1.17031e-10 , 4.12215e-10 , 1.28022e-10 , 4.95345e-10 , 6.85676e-83 , 
927.687 , 5.58909e-10 , 6.49937e-11 , 5.12689e-10 , 8.81004e-10 , 1.92776e-80 , 
928.115 , 1.13211e-09 , 2.86488e-11 , 9.14554e-10 , 1.1178e-09 , 4.09431e-81 , 
928.542 , 1.52728e-09 , 3.10113e-10 , 1.07882e-09 , 1.09247e-09 , 1.02599e-77 , 
928.97 , 1.52046e-09 , 7.06746e-10 , 9.01549e-10 , 8.17421e-10 , 2.40918e-76 , 
929.398 , 1.11606e-09 , 9.43965e-10 , 4.9563e-10 , 4.24527e-10 , 2.04699e-73 , 
929.825 , 5.43461e-10 , 8.5949e-10 , 1.18008e-10 , 1.01706e-10 , 9.73358e-73 , 
930.253 , 1.09963e-10 , 5.11531e-10 , 5.10625e-12 , 2.76394e-12 , 2.85484e-69 , 
930.68 , 7.91993e-12 , 1.39133e-10 , 2.22204e-10 , 1.73783e-10 , 1.88653e-68 , 
931.108 , 2.03181e-10 , 1.59391e-12 , 6.23072e-10 , 5.31285e-10 , 2.03937e-65 , 
931.535 , 4.7647e-10 , 2.04096e-10 , 9.45264e-10 , 9.02578e-10 , 3.42087e-64 , 
931.963 , 5.86334e-10 , 6.25749e-10 , 9.7948e-10 , 1.10887e-09 , 4.59246e-62 , 
932.391 , 4.4115e-10 , 9.9791e-10 , 7.0393e-10 , 1.0511e-09 , 4.49518e-61 , 
932.818 , 1.6311e-10 , 1.08084e-09 , 2.97794e-10 , 7.57344e-10 , 7.82061e-59 , 
933.246 , 9.49066e-13 , 8.2134e-10 , 2.53163e-11 , 3.69027e-10 , 1.8873e-58 , 
933.673 , 1.51476e-10 , 3.87293e-10 , 6.54851e-11 , 7.27047e-11 , 5.27455e-55 , 
934.101 , 6.11857e-10 , 5.632e-11 , 3.96642e-10 , 1.0247e-11 , 2.38333e-53 , 
934.528 , 1.16461e-09 , 3.30323e-11 , 8.10085e-10 , 2.10701e-10 , 3.58942e-52 , 
934.956 , 1.50792e-09 , 3.15923e-10 , 1.0436e-09 , 5.76552e-10 , 1.32983e-48 , 
935.384 , 1.44639e-09 , 7.01747e-10 , 9.49208e-10 , 9.30929e-10 , 4.20597e-42 , 
935.811 , 1.01577e-09 , 9.23466e-10 , 5.87287e-10 , 1.1029e-09 , 3.10361e-38 , 
936.239 , 4.59651e-10 , 8.29469e-10 , 1.87396e-10 , 1.00979e-09 , 2.17926e-35 , 
936.666 , 7.34831e-11 , 4.84495e-10 , 8.97456e-13 , 6.96765e-10 , 2.22291e-33 , 
937.094 , 1.9979e-11 , 1.25644e-10 , 1.40514e-10 , 3.14785e-10 , 5.31078e-32 , 
937.521 , 2.37148e-10 , 2.97202e-12 , 5.09425e-10 , 4.75585e-11 , 4.23859e-31 , 
937.949 , 4.97537e-10 , 2.1137e-10 , 8.65016e-10 , 2.29191e-11 , 1.51505e-30 , 
938.377 , 5.75315e-10 , 6.25511e-10 , 9.75724e-10 , 2.51289e-10 , 3.09346e-30 , 
938.804 , 4.06399e-10 , 9.81257e-10 , 7.70062e-10 , 6.20969e-10 , 4.42588e-30 , 
939.232 , 1.32542e-10 , 1.04935e-09 , 3.81978e-10 , 9.52393e-10 , 5.26239e-30 , 
939.659 , 1.77681e-13 , 7.86267e-10 , 6.40409e-11 , 1.08504e-09 , 5.93534e-30 , 
940.087 , 1.8324e-10 , 3.62142e-10 , 2.43674e-11 , 9.5493e-10 , 6.89302e-30 , 
940.514 , 6.51349e-10 , 4.80989e-11 , 2.92485e-10 , 6.25346e-10 , 8.49241e-30 , 
940.942 , 1.17431e-09 , 3.76868e-11 , 7.00053e-10 , 2.55866e-10 , 1.10377e-29 , 
941.37 , 1.46237e-09 , 3.21168e-10 , 9.88659e-10 , 2.49889e-11 , 1.4871e-29 , 
941.797 , 1.35021e-09 , 6.9531e-10 , 9.75209e-10 , 4.36555e-11 , 2.0443e-29 , 
942.225 , 9.0293e-10 , 9.01298e-10 , 6.68766e-10 , 3.01734e-10 , 2.83748e-29 , 
942.652 , 3.73707e-10 , 7.98334e-10 , 2.63998e-10 , 6.73203e-10 , 3.95367e-29 , 
943.08 , 4.19636e-11 , 4.57351e-10 , 1.60791e-11 , 9.77448e-10 , 5.51474e-29 , 
943.507 , 3.9143e-11 , 1.12713e-10 , 7.74162e-11 , 1.06689e-09 , 7.68983e-29 , 
943.935 , 2.76909e-10 , 4.72896e-12 , 4.01184e-10 , 8.98442e-10 , 1.0713e-28 , 
944.363 , 5.22629e-10 , 2.17961e-10 , 7.73061e-10 , 5.5406e-10 , 1.49068e-28 , 
944.79 , 5.68297e-10 , 6.23208e-10 , 9.50195e-10 , 2.00743e-10 , 2.0715e-28 , 
945.218 , 3.77055e-10 , 9.61621e-10 , 8.17722e-10 , 9.25376e-12 , 2.8747e-28 , 
945.645 , 1.07958e-10 , 1.015e-09 , 4.62226e-10 , 7.12839e-11 , 3.9838e-28 , 
946.073 , 2.7051e-12 , 7.49316e-10 , 1.15229e-10 , 3.5516e-10 , 5.51312e-28 , 
946.5 , 2.12065e-10 , 3.36462e-10 , 3.56232e-12 , 7.21579e-10 , 7.61894e-28 , 
946.928 , 6.80606e-10 , 4.02371e-11 , 2.02983e-10 , 9.91612e-10 , 1.05145e-27 , 
947.356 , 1.16943e-09 , 4.27196e-11 , 5.89201e-10 , 1.03377e-09 , 1.44904e-27 , 
947.783 , 1.40381e-09 , 3.26075e-10 , 9.17489e-10 , 8.27824e-10 , 1.99418e-27 , 
948.211 , 1.24835e-09 , 6.87675e-10 , 9.79449e-10 , 4.74337e-10 , 2.7406e-27 , 
948.638 , 7.93786e-10 , 8.77543e-10 , 7.36197e-10 , 1.45407e-10 , 3.76112e-27 , 
949.066 , 2.97884e-10 , 7.65985e-10 , 3.42575e-10 , 6.98595e-13 , 5.1544e-27 , 
949.493 , 2.03451e-11 , 4.29817e-10 , 4.7313e-11 , 1.09723e-10 , 7.0538e-27 , 
949.921 , 6.13091e-11 , 1.00125e-10 , 3.36627e-11 , 4.18209e-10 , 9.63939e-27 , 
950.349 , 3.09619e-10 , 6.91974e-12 , 3.02903e-10 , 7.74864e-10 , 1.31539e-26 , 
950.776 , 5.32534e-10 , 2.244e-10 , 6.75196e-10 , 1.00534e-09 , 1.79238e-26 , 
951.204 , 5.43692e-10 , 6.19919e-10 , 9.0665e-10 , 9.97304e-10 , 2.4388e-26 , 
951.631 , 3.34298e-10 , 9.40515e-10 , 8.46779e-10 , 7.54994e-10 , 3.31348e-26 , 
952.059 , 7.86524e-11 , 9.79427e-10 , 5.35061e-10 , 3.96866e-10 , 4.49523e-26 , 
952.486 , 1.06923e-11 , 7.12016e-10 , 1.74698e-10 , 9.74343e-11 , 6.08938e-26 , 
952.914 , 2.55966e-10 , 3.11291e-10 , 1.05806e-12 , 1.96806e-12 , 8.23651e-26 , 
953.342 , 7.33749e-10 , 3.31116e-11 , 1.29633e-10 , 1.55636e-10 , 1.11239e-25 , 
953.769 , 1.19712e-09 , 4.77873e-11 , 4.81463e-10 , 4.81765e-10 , 1.50005e-25 , 
954.197 , 1.3861e-09 , 3.29665e-10 , 8.33723e-10 , 8.19688e-10 , 2.0197e-25 , 
954.624 , 1.1929e-09 , 6.77435e-10 , 9.62629e-10 , 1.00355e-09 , 2.71515e-25 , 
955.052 , 7.29955e-10 , 8.50643e-10 , 7.86629e-10 , 9.43421e-10 , 3.64432e-25 , 
955.479 , 2.56358e-10 , 7.30977e-10 , 4.18081e-10 , 6.6912e-10 , 4.88374e-25 , 
955.907 , 1.20511e-11 , 4.00834e-10 , 9.04586e-11 , 3.15212e-10 , 6.5342e-25 , 
956.335 , 7.0259e-11 , 8.73859e-11 , 8.51997e-12 , 5.48702e-11 , 8.72829e-25 , 
956.762 , 3.04683e-10 , 9.73994e-12 , 2.17692e-10 , 1.49031e-11 , 1.164e-24 , 
957.19 , 4.9041e-10 , 2.31532e-10 , 5.76516e-10 , 2.13782e-10 , 1.54975e-24 , 
957.617 , 4.67509e-10 , 6.16949e-10 , 8.49171e-10 , 5.5288e-10 , 2.05986e-24 , 
958.045 , 2.55116e-10 , 9.19423e-10 , 8.58031e-10 , 8.65127e-10 , 2.73325e-24 , 
958.472 , 3.82174e-11 , 9.43951e-10 , 5.97856e-10 , 9.97129e-10 , 3.62054e-24 , 
958.9 , 3.64599e-11 , 6.7527e-10 , 2.38441e-10 , 8.84349e-10 , 4.78754e-24 , 
959.328 , 3.44337e-10 , 2.87054e-10 , 1.43227e-11 , 5.8247e-10 , 6.31951e-24 , 
959.755 , 8.52205e-10 , 2.67809e-11 , 7.32159e-11 , 2.39747e-10 , 8.3268e-24 , 
960.183 , 1.30348e-09 , 5.28129e-11 , 3.806e-10 , 2.3896e-11 , 1.09517e-23 , 
960.61 , 1.45203e-09 , 3.32002e-10 , 7.41828e-10 , 3.97306e-11 , 1.43776e-23 , 
961.038 , 1.21652e-09 , 6.64968e-10 , 9.27142e-10 , 2.77857e-10 , 1.88399e-23 , 
961.465 , 7.30313e-10 , 8.21341e-10 , 8.18943e-10 , 6.19683e-10 , 2.464e-23 , 
961.893 , 2.54524e-10 , 6.94267e-10 , 4.86614e-10 , 8.96093e-10 , 3.21635e-23 , 
962.321 , 1.32591e-11 , 3.71347e-10 , 1.41307e-10 , 9.7079e-10 , 4.19016e-23 , 
962.748 , 5.96981e-11 , 7.50602e-11 , 3.36824e-14 , 8.07249e-10 , 5.44784e-23 , 
963.176 , 2.60291e-10 , 1.31012e-11 , 1.46937e-10 , 4.8641e-10 , 7.06856e-23 , 
963.603 , 4.03594e-10 , 2.38452e-10 , 4.80646e-10 , 1.66411e-10 , 9.1523e-23 , 
964.031 , 3.56849e-10 , 6.12576e-10 , 7.81107e-10 , 4.48743e-12 , 1.18251e-22 , 
964.458 , 1.62291e-10 , 8.96007e-10 , 8.52228e-10 , 7.94745e-11 , 1.52452e-22 , 
964.886 , 7.34606e-12 , 9.06031e-10 , 6.48215e-10 , 3.53197e-10 , 1.96108e-22 , 
965.314 , 8.91706e-11 , 6.36741e-10 , 3.02355e-10 , 6.8963e-10 , 2.51691e-22 , 
965.741 , 4.66421e-10 , 2.62149e-10 , 4.02497e-11 , 9.2227e-10 , 3.22275e-22 , 
966.169 , 1.00051e-09 , 2.0728e-11 , 3.37557e-11 , 9.36337e-10 , 4.11665e-22 , 
966.596 , 1.42892e-09 , 5.8568e-11 , 2.90013e-10 , 7.25236e-10 , 5.24558e-22 , 
967.024 , 1.52445e-09 , 3.35063e-10 , 6.46798e-10 , 3.93447e-10 , 6.6672e-22 , 
967.451 , 1.23648e-09 , 6.5311e-10 , 8.76884e-10 , 1.04592e-10 , 8.45204e-22 , 
967.879 , 7.21521e-10 , 7.92742e-10 , 8.33899e-10 , 4.40799e-13 , 1.06859e-21 , 
968.307 , 2.43715e-10 , 6.58646e-10 , 5.4581e-10 , 1.30965e-10 , 1.34728e-21 , 
968.734 , 1.15651e-11 , 3.43262e-10 , 1.96168e-10 , 4.29973e-10 , 1.69378e-21 , 
969.162 , 5.81135e-11 , 6.39586e-11 , 5.70561e-12 , 7.48261e-10 , 2.12307e-21 , 
969.589 , 2.41154e-10 , 1.67021e-11 , 9.08551e-11 , 9.27688e-10 , 2.65296e-21 , 
970.017 , 3.58775e-10 , 2.44025e-10 , 3.90131e-10 , 8.79468e-10 , 3.30447e-21 , 
970.444 , 2.98599e-10 , 6.05269e-10 , 7.05314e-10 , 6.2788e-10 , 4.10221e-21 , 
970.872 , 1.17963e-10 , 8.6878e-10 , 8.30286e-10 , 2.97849e-10 , 5.07474e-21 , 
971.3 , 7.03913e-13 , 8.64529e-10 , 6.8406e-10 , 5.27449e-11 , 6.25489e-21 , 
971.727 , 1.2098e-10 , 5.9585e-10 , 3.62388e-10 , 1.32912e-11 , 7.67985e-21 , 
972.155 , 5.08388e-10 , 2.36437e-10 , 7.5142e-11 , 1.9788e-10 , 9.39132e-21 , 
