k , T_6  , T_100 , T_200 , T_500 , T_1000 , 
2.46436 , -0.00028199 , 3.43665e-173 , 0 , 0 , 0 , 
2.46651 , -0.000283362 , 3.32126e-173 , 0 , 0 , 0 , 
2.46865 , -0.00028474 , 3.19929e-173 , 0 , 0 , 0 , 
2.4708 , -0.000286124 , 3.07061e-173 , 0 , 0 , 0 , 
2.47295 , -0.000287515 , 2.9351e-173 , 0 , 0 , 0 , 
2.47511 , -0.000288913 , 2.79266e-173 , 0 , 0 , 0 , 
2.47726 , -0.000290317 , 2.64315e-173 , 0 , 0 , 0 , 
2.47942 , -0.000291728 , 2.48646e-173 , 0 , 0 , 0 , 
2.48157 , -0.000293146 , 2.32249e-173 , 0 , 0 , 0 , 
2.48373 , -0.00029457 , 2.15135e-173 , 0 , 0 , 0 , 
2.4859 , -0.000296001 , 1.97325e-173 , 0 , 0 , 0 , 
2.48806 , -0.000297438 , 1.7884e-173 , 0 , 0 , 0 , 
2.49023 , -0.000298883 , 1.59704e-173 , 0 , 0 , 0 , 
2.49239 , -0.000300334 , 1.39936e-173 , 0 , 0 , 0 , 
2.49456 , -0.000301792 , 1.1956e-173 , 0 , 0 , 0 , 
2.49673 , -0.000303257 , 9.8597e-174 , 0 , 0 , 0 , 
2.49891 , -0.000304729 , 7.70696e-174 , 0 , 0 , 0 , 
2.50108 , -0.000306208 , 5.50002e-174 , 0 , 0 , 0 , 
2.50326 , -0.000307693 , 3.24111e-174 , 0 , 0 , 0 , 
2.50544 , -0.000309186 , 9.32489e-175 , 0 , 0 , 0 , 
2.50762 , -0.000310686 , -1.42357e-174 , 0 , 0 , 0 , 
2.5098 , -0.000312193 , -3.8248e-174 , 0 , 0 , 0 , 
2.51199 , -0.000313707 , -6.26889e-174 , 0 , 0 , 0 , 
2.51417 , -0.000315228 , -8.75354e-174 , 0 , 0 , 0 , 
2.51636 , -0.000316756 , -1.12764e-173 , 0 , 0 , 0 , 
2.51855 , -0.000318291 , -1.38353e-173 , 0 , 0 , 0 , 
2.52074 , -0.000319834 , -1.64276e-173 , 0 , 0 , 0 , 
2.52294 , -0.000321384 , -1.90512e-173 , 0 , 0 , 0 , 
2.52513 , -0.000322941 , -2.17037e-173 , 0 , 0 , 0 , 
2.52733 , -0.000324505 , -2.43826e-173 , 0 , 0 , 0 , 
2.52953 , -0.000326077 , -2.70856e-173 , 0 , 0 , 0 , 
2.53173 , -0.000327656 , -2.98102e-173 , 0 , 0 , 0 , 
2.53394 , -0.000329243 , -3.25541e-173 , 0 , 0 , 0 , 
2.53614 , -0.000330837 , -3.53148e-173 , 0 , 0 , 0 , 
2.53835 , -0.000332439 , -3.80899e-173 , 0 , 0 , 0 , 
2.54056 , -0.000334048 , -4.08769e-173 , 0 , 0 , 0 , 
2.54277 , -0.000335665 , -4.36733e-173 , 0 , 0 , 0 , 
2.54498 , -0.000337289 , -4.64767e-173 , 0 , 0 , 0 , 
2.5472 , -0.000338921 , -4.92845e-173 , 0 , 0 , 0 , 
2.54942 , -0.00034056 , -5.20943e-173 , 0 , 0 , 0 , 
2.55164 , -0.000342208 , -5.49036e-173 , 0 , 0 , 0 , 
2.55386 , -0.000343863 , -5.77097e-173 , 0 , 0 , 0 , 
2.55608 , -0.000345526 , -6.05102e-173 , 0 , 0 , 0 , 
2.5583 , -0.000347196 , -6.33024e-173 , 0 , 0 , 0 , 
2.56053 , -0.000348875 , -6.60839e-173 , 0 , 0 , 0 , 
2.56276 , -0.000350561 , -6.8852e-173 , 0 , 0 , 0 , 
2.56499 , -0.000352255 , -7.16041e-173 , 0 , 0 , 0 , 
2.56722 , -0.000353957 , -7.43376e-173 , 0 , 0 , 0 , 
2.56946 , -0.000355667 , -7.70499e-173 , 0 , 0 , 0 , 
2.57169 , -0.000357385 , -7.97383e-173 , 0 , 0 , 0 , 
2.57393 , -0.000359112 , -8.24001e-173 , 0 , 0 , 0 , 
2.57617 , -0.000360846 , -8.50328e-173 , 0 , 0 , 0 , 
2.57842 , -0.000362588 , -8.76336e-173 , 0 , 0 , 0 , 
2.58066 , -0.000364339 , -9.01997e-173 , 0 , 0 , 0 , 
2.58291 , -0.000366098 , -9.27286e-173 , 0 , 0 , 0 , 
2.58515 , -0.000367865 , -9.52175e-173 , 0 , 0 , 0 , 
2.5874 , -0.00036964 , -9.76636e-173 , 0 , 0 , 0 , 
2.58966 , -0.000371423 , -1.00064e-172 , 0 , 0 , 0 , 
2.59191 , -0.000373215 , -1.02417e-172 , 0 , 0 , 0 , 
2.59417 , -0.000375016 , -1.04718e-172 , 0 , 0 , 0 , 
2.59642 , -0.000376824 , -1.06965e-172 , 0 , 0 , 0 , 
2.59868 , -0.000378642 , -1.09156e-172 , 0 , 0 , 0 , 
2.60095 , -0.000380467 , -1.11287e-172 , 0 , 0 , 0 , 
2.60321 , -0.000382301 , -1.13356e-172 , 0 , 0 , 0 , 
2.60548 , -0.000384144 , -1.1536e-172 , 0 , 0 , 0 , 
2.60774 , -0.000385995 , -1.17295e-172 , 0 , 0 , 0 , 
2.61001 , -0.000387855 , -1.1916e-172 , 0 , 0 , 0 , 
2.61229 , -0.000389724 , -1.20951e-172 , 0 , 0 , 0 , 
2.61456 , -0.000391601 , -1.22665e-172 , 0 , 0 , 0 , 
2.61684 , -0.000393488 , -1.243e-172 , 0 , 0 , 0 , 
2.61911 , -0.000395383 , -1.25852e-172 , 0 , 0 , 0 , 
2.62139 , -0.000397286 , -1.27318e-172 , 0 , 0 , 0 , 
2.62367 , -0.000399199 , -1.28696e-172 , 0 , 0 , 0 , 
2.62596 , -0.000401121 , -1.29982e-172 , 0 , 0 , 0 , 
2.62824 , -0.000403051 , -1.31174e-172 , 0 , 0 , 0 , 
2.63053 , -0.000404991 , -1.32268e-172 , 0 , 0 , 0 , 
2.63282 , -0.000406939 , -1.33262e-172 , 0 , 0 , 0 , 
2.63511 , -0.000408897 , -1.34152e-172 , 0 , 0 , 0 , 
2.63741 , -0.000410863 , -1.34936e-172 , 0 , 0 , 0 , 
2.6397 , -0.000412839 , -1.35609e-172 , 0 , 0 , 0 , 
2.642 , -0.000414824 , -1.3617e-172 , 0 , 0 , 0 , 
2.6443 , -0.000416819 , -1.36615e-172 , 0 , 0 , 0 , 
2.6466 , -0.000418822 , -1.36941e-172 , 0 , 0 , 0 , 
2.6489 , -0.000420835 , -1.37145e-172 , 0 , 0 , 0 , 
2.65121 , -0.000422857 , -1.37223e-172 , 0 , 0 , 0 , 
2.65352 , -0.000424889 , -1.37173e-172 , 0 , 0 , 0 , 
2.65583 , -0.00042693 , -1.36992e-172 , 0 , 0 , 0 , 
2.65814 , -0.00042898 , -1.36675e-172 , 0 , 0 , 0 , 
2.66045 , -0.00043104 , -1.3622e-172 , 0 , 0 , 0 , 
2.66277 , -0.00043311 , -1.35624e-172 , 0 , 0 , 0 , 
2.66509 , -0.000435189 , -1.34884e-172 , 0 , 0 , 0 , 
2.66741 , -0.000437278 , -1.33995e-172 , 0 , 0 , 0 , 
2.66973 , -0.000439376 , -1.32956e-172 , 0 , 0 , 0 , 
2.67205 , -0.000441484 , -1.31762e-172 , 0 , 0 , 0 , 
2.67438 , -0.000443602 , -1.3041e-172 , 0 , 0 , 0 , 
2.67671 , -0.00044573 , -1.28898e-172 , 0 , 0 , 0 , 
2.67904 , -0.000447868 , -1.27222e-172 , 0 , 0 , 0 , 
2.68137 , -0.000450015 , -1.25385e-172 , 0 , 0 , 0 , 
2.6837 , -0.000452172 , -1.23387e-172 , 0 , 0 , 0 , 
2.68604 , -0.00045434 , -1.21231e-172 , 0 , 0 , 0 , 
2.68837 , -0.000456517 , -1.18917e-172 , 0 , 0 , 0 , 
2.69071 , -0.000458705 , -1.16449e-172 , 0 , 0 , 0 , 
2.69306 , -0.000460902 , -1.13827e-172 , 0 , 0 , 0 , 
2.6954 , -0.00046311 , -1.11052e-172 , 0 , 0 , 0 , 
2.69775 , -0.000465328 , -1.08128e-172 , 0 , 0 , 0 , 
2.7001 , -0.000467556 , -1.05056e-172 , 0 , 0 , 0 , 
2.70245 , -0.000469795 , -1.01836e-172 , 0 , 0 , 0 , 
2.7048 , -0.000472044 , -9.8472e-173 , 0 , 0 , 0 , 
2.70715 , -0.000474303 , -9.49645e-173 , 0 , 0 , 0 , 
2.70951 , -0.000476572 , -9.13154e-173 , 0 , 0 , 0 , 
2.71187 , -0.000478852 , -8.75267e-173 , 0 , 0 , 0 , 
2.71423 , -0.000481143 , -8.36001e-173 , 0 , 0 , 0 , 
2.71659 , -0.000483444 , -7.95373e-173 , 0 , 0 , 0 , 
2.71895 , -0.000485756 , -7.53402e-173 , 0 , 0 , 0 , 
2.72132 , -0.000488079 , -7.10105e-173 , 0 , 0 , 0 , 
2.72369 , -0.000490412 , -6.65502e-173 , 0 , 0 , 0 , 
2.72606 , -0.000492756 , -6.1961e-173 , 0 , 0 , 0 , 
2.72843 , -0.000495111 , -5.72448e-173 , 0 , 0 , 0 , 
2.73081 , -0.000497476 , -5.24035e-173 , 0 , 0 , 0 , 
2.73318 , -0.000499853 , -4.74388e-173 , 0 , 0 , 0 , 
2.73556 , -0.00050224 , -4.23527e-173 , 0 , 0 , 0 , 
2.73795 , -0.000504639 , -3.7147e-173 , 0 , 0 , 0 , 
2.74033 , -0.000507048 , -3.18238e-173 , 0 , 0 , 0 , 
2.74271 , -0.000509469 , -2.63847e-173 , 0 , 0 , 0 , 
2.7451 , -0.0005119 , -2.08319e-173 , 0 , 0 , 0 , 
2.74749 , -0.000514343 , -1.51672e-173 , 0 , 0 , 0 , 
2.74988 , -0.000516797 , -9.39253e-174 , 0 , 0 , 0 , 
2.75228 , -0.000519263 , -3.50988e-174 , 0 , 0 , 0 , 
2.75467 , -0.00052174 , 2.4788e-174 , 0 , 0 , 0 , 
2.75707 , -0.000524228 , 8.57154e-174 , 0 , 0 , 0 , 
2.75947 , -0.000526727 , 1.47663e-173 , 0 , 0 , 0 , 
2.76187 , -0.000529238 , 2.10612e-173 , 0 , 0 , 0 , 
2.76427 , -0.000531761 , 2.74542e-173 , 0 , 0 , 0 , 
2.76668 , -0.000534295 , 3.39432e-173 , 0 , 0 , 0 , 
2.76909 , -0.000536841 , 4.05262e-173 , 0 , 0 , 0 , 
2.7715 , -0.000539398 , 4.72011e-173 , 0 , 0 , 0 , 
2.77391 , -0.000541968 , 5.3966e-173 , 0 , 0 , 0 , 
2.77633 , -0.000544549 , 6.08188e-173 , 0 , 0 , 0 , 
2.77874 , -0.000547142 , 6.77573e-173 , 0 , 0 , 0 , 
2.78116 , -0.000549746 , 7.47795e-173 , 0 , 0 , 0 , 
2.78358 , -0.000552363 , 8.18834e-173 , 0 , 0 , 0 , 
2.786 , -0.000554992 , 8.90666e-173 , 0 , 0 , 0 , 
2.78843 , -0.000557632 , 9.63273e-173 , 0 , 0 , 0 , 
2.79086 , -0.000560285 , 1.03663e-172 , 0 , 0 , 0 , 
2.79329 , -0.00056295 , 1.11072e-172 , 0 , 0 , 0 , 
2.79572 , -0.000565627 , 1.18552e-172 , 0 , 0 , 0 , 
2.79815 , -0.000568317 , 1.26101e-172 , 0 , 0 , 0 , 
2.80059 , -0.000571018 , 1.33716e-172 , 0 , 0 , 0 , 
2.80302 , -0.000573732 , 1.41395e-172 , 0 , 0 , 0 , 
2.80546 , -0.000576459 , 1.49137e-172 , 0 , 0 , 0 , 
2.80791 , -0.000579198 , 1.56939e-172 , 0 , 0 , 0 , 
2.81035 , -0.000581949 , 1.64798e-172 , 0 , 0 , 0 , 
2.8128 , -0.000584713 , 1.72713e-172 , 0 , 0 , 0 , 
2.81524 , -0.00058749 , 1.80681e-172 , 0 , 0 , 0 , 
2.81769 , -0.000590279 , 1.887e-172 , 0 , 0 , 0 , 
2.82015 , -0.000593081 , 1.96768e-172 , 0 , 0 , 0 , 
2.8226 , -0.000595896 , 2.04882e-172 , 0 , 0 , 0 , 
2.82506 , -0.000598724 , 2.1304e-172 , 0 , 0 , 0 , 
2.82752 , -0.000601564 , 2.2124e-172 , 0 , 0 , 0 , 
2.82998 , -0.000604418 , 2.29479e-172 , 0 , 0 , 0 , 
2.83244 , -0.000607284 , 2.37756e-172 , 0 , 0 , 0 , 
2.83491 , -0.000610164 , 2.46067e-172 , 0 , 0 , 0 , 
2.83737 , -0.000613056 , 2.54411e-172 , 0 , 0 , 0 , 
2.83984 , -0.000615962 , 2.62784e-172 , 0 , 0 , 0 , 
2.84232 , -0.000618881 , 2.71185e-172 , 0 , 0 , 0 , 
2.84479 , -0.000621813 , 2.79612e-172 , 0 , 0 , 0 , 
2.84727 , -0.000624759 , 2.88061e-172 , 0 , 0 , 0 , 
2.84974 , -0.000627718 , 2.96531e-172 , 0 , 0 , 0 , 
2.85223 , -0.000630691 , 3.05018e-172 , 0 , 0 , 0 , 
2.85471 , -0.000633677 , 3.13521e-172 , 0 , 0 , 0 , 
2.85719 , -0.000636676 , 3.22037e-172 , 0 , 0 , 0 , 
2.85968 , -0.000639689 , 3.30563e-172 , 0 , 0 , 0 , 
2.86217 , -0.000642716 , 3.39098e-172 , 0 , 0 , 0 , 
2.86466 , -0.000645757 , 3.47638e-172 , 0 , 0 , 0 , 
2.86715 , -0.000648811 , 3.56181e-172 , 0 , 0 , 0 , 
2.86965 , -0.000651879 , 3.64724e-172 , 0 , 0 , 0 , 
2.87215 , -0.000654961 , 3.73266e-172 , 0 , 0 , 0 , 
2.87465 , -0.000658057 , 3.81801e-172 , 0 , 0 , 0 , 
2.87715 , -0.000661168 , 3.90317e-172 , 0 , 0 , 0 , 
2.87965 , -0.000664292 , 3.98795e-172 , 0 , 0 , 0 , 
2.88216 , -0.00066743 , 4.07218e-172 , 0 , 0 , 0 , 
2.88467 , -0.000670583 , 4.15566e-172 , 0 , 0 , 0 , 
2.88718 , -0.000673749 , 4.23821e-172 , 0 , 0 , 0 , 
2.88969 , -0.00067693 , 4.31965e-172 , 0 , 0 , 0 , 
2.89221 , -0.000680126 , 4.39978e-172 , 0 , 0 , 0 , 
2.89473 , -0.000683336 , 4.47843e-172 , 0 , 0 , 0 , 
2.89724 , -0.00068656 , 4.55539e-172 , 0 , 0 , 0 , 
2.89977 , -0.000689799 , 4.63048e-172 , 0 , 0 , 0 , 
2.90229 , -0.000693053 , 4.70352e-172 , 0 , 0 , 0 , 
2.90482 , -0.000696322 , 4.7743e-172 , 0 , 0 , 0 , 
2.90735 , -0.000699605 , 4.84264e-172 , 0 , 0 , 0 , 
2.90988 , -0.000702903 , 4.90833e-172 , 0 , 0 , 0 , 
2.91241 , -0.000706215 , 4.97119e-172 , 0 , 0 , 0 , 
2.91494 , -0.000709543 , 5.03103e-172 , 0 , 0 , 0 , 
2.91748 , -0.000712886 , 5.08763e-172 , 0 , 0 , 0 , 
2.92002 , -0.000716244 , 5.14081e-172 , 0 , 0 , 0 , 
2.92256 , -0.000719617 , 5.19036e-172 , 0 , 0 , 0 , 
2.92511 , -0.000723005 , 5.23609e-172 , 0 , 0 , 0 , 
2.92765 , -0.000726408 , 5.27779e-172 , 0 , 0 , 0 , 
2.9302 , -0.000729827 , 5.31527e-172 , 0 , 0 , 0 , 
2.93275 , -0.000733261 , 5.34832e-172 , 0 , 0 , 0 , 
2.9353 , -0.000736711 , 5.37673e-172 , 0 , 0 , 0 , 
2.93786 , -0.000740176 , 5.4003e-172 , 0 , 0 , 0 , 
2.94042 , -0.000743657 , 5.41882e-172 , 0 , 0 , 0 , 
2.94297 , -0.000747153 , 5.4321e-172 , 0 , 0 , 0 , 
2.94554 , -0.000750665 , 5.43991e-172 , 0 , 0 , 0 , 
2.9481 , -0.000754193 , 5.44205e-172 , 0 , 0 , 0 , 
2.95067 , -0.000757737 , 5.4383e-172 , 0 , 0 , 0 , 
2.95323 , -0.000761297 , 5.42847e-172 , 0 , 0 , 0 , 
2.95581 , -0.000764872 , 5.41233e-172 , 0 , 0 , 0 , 
2.95838 , -0.000768464 , 5.38968e-172 , 0 , 0 , 0 , 
2.96095 , -0.000772072 , 5.36029e-172 , 0 , 0 , 0 , 
2.96353 , -0.000775696 , 5.32395e-172 , 0 , 0 , 0 , 
2.96611 , -0.000779336 , 5.28045e-172 , 0 , 0 , 0 , 
2.96869 , -0.000782993 , 5.22956e-172 , 0 , 0 , 0 , 
2.97128 , -0.000786666 , 5.17108e-172 , 0 , 0 , 0 , 
2.97386 , -0.000790355 , 5.10477e-172 , 0 , 0 , 0 , 
2.97645 , -0.000794061 , 5.03042e-172 , 0 , 0 , 0 , 
2.97904 , -0.000797784 , 4.9478e-172 , 0 , 0 , 0 , 
2.98163 , -0.000801523 , 4.8567e-172 , 0 , 0 , 0 , 
2.98423 , -0.000805279 , 4.75688e-172 , 0 , 0 , 0 , 
2.98683 , -0.000809052 , 4.64813e-172 , 0 , 0 , 0 , 
2.98943 , -0.000812841 , 4.53021e-172 , 0 , 0 , 0 , 
2.99203 , -0.000816648 , 4.40291e-172 , 0 , 0 , 0 , 
2.99463 , -0.000820471 , 4.26598e-172 , 0 , 0 , 0 , 
2.99724 , -0.000824312 , 4.1192e-172 , 0 , 0 , 0 , 
2.99985 , -0.00082817 , 3.96234e-172 , 0 , 0 , 0 , 
3.00246 , -0.000832045 , 3.79517e-172 , 0 , 0 , 0 , 
3.00507 , -0.000835937 , 3.61745e-172 , 0 , 0 , 0 , 
3.00769 , -0.000839847 , 3.42895e-172 , 0 , 0 , 0 , 
3.01031 , -0.000843774 , 3.22943e-172 , 0 , 0 , 0 , 
3.01293 , -0.000847718 , 3.01866e-172 , 0 , 0 , 0 , 
3.01555 , -0.000851681 , 2.7964e-172 , 0 , 0 , 0 , 
3.01817 , -0.00085566 , 2.56241e-172 , 0 , 0 , 0 , 
3.0208 , -0.000859658 , 2.31646e-172 , 0 , 0 , 0 , 
3.02343 , -0.000863673 , 2.05829e-172 , 0 , 0 , 0 , 
3.02606 , -0.000867707 , 1.78766e-172 , 0 , 0 , 0 , 
3.0287 , -0.000871758 , 1.50435e-172 , 0 , 0 , 0 , 
3.03133 , -0.000875827 , 1.20809e-172 , 0 , 0 , 0 , 
3.03397 , -0.000879914 , 8.98638e-173 , 0 , 0 , 0 , 
3.03661 , -0.00088402 , 5.75756e-173 , 0 , 0 , 0 , 
3.03925 , -0.000888143 , 2.39191e-173 , 0 , 0 , 0 , 
3.0419 , -0.000892285 , -1.11305e-173 , 0 , 0 , 0 , 
3.04455 , -0.000896446 , -4.75985e-173 , 0 , 0 , 0 , 
3.0472 , -0.000900625 , -8.55098e-173 , 0 , 0 , 0 , 
3.04985 , -0.000904822 , -1.2489e-172 , 0 , 0 , 0 , 
3.0525 , -0.000909038 , -1.65764e-172 , 0 , 0 , 0 , 
3.05516 , -0.000913273 , -2.08158e-172 , 0 , 0 , 0 , 
3.05782 , -0.000917526 , -2.52098e-172 , 0 , 0 , 0 , 
3.06048 , -0.000921799 , -2.97608e-172 , 0 , 0 , 0 , 
3.06315 , -0.00092609 , -3.44716e-172 , 0 , 0 , 0 , 
3.06581 , -0.0009304 , -3.93447e-172 , 0 , 0 , 0 , 
3.06848 , -0.000934729 , -4.43827e-172 , 0 , 0 , 0 , 
3.07115 , -0.000939078 , -4.95871e-172 , 0 , 0 , 0 , 
3.07383 , -0.000943445 , -5.49508e-172 , 0 , 0 , 0 , 
3.0765 , -0.000947832 , -6.04623e-172 , 0 , 0 , 0 , 
3.07918 , -0.000952239 , -6.61102e-172 , 0 , 0 , 0 , 
3.08186 , -0.000956664 , -7.1883e-172 , 0 , 0 , 0 , 
3.08454 , -0.00096111 , -7.77691e-172 , 0 , 0 , 0 , 
3.08723 , -0.000965575 , -8.37569e-172 , 0 , 0 , 0 , 
3.08991 , -0.00097006 , -8.98346e-172 , 0 , 0 , 0 , 
3.0926 , -0.000974564 , -9.59905e-172 , 0 , 0 , 0 , 
3.09529 , -0.000979088 , -1.02213e-171 , 0 , 0 , 0 , 
3.09799 , -0.000983633 , -1.0849e-171 , 0 , 0 , 0 , 
3.10069 , -0.000988197 , -1.14809e-171 , 0 , 0 , 0 , 
3.10338 , -0.000992781 , -1.21159e-171 , 0 , 0 , 0 , 
3.10609 , -0.000997386 , -1.27527e-171 , 0 , 0 , 0 , 
3.10879 , -0.00100201 , -1.33902e-171 , 0 , 0 , 0 , 
3.1115 , -0.00100666 , -1.40271e-171 , 0 , 0 , 0 , 
3.1142 , -0.00101132 , -1.46622e-171 , 0 , 0 , 0 , 
3.11691 , -0.00101601 , -1.52942e-171 , 0 , 0 , 0 , 
3.11963 , -0.00102071 , -1.59219e-171 , 0 , 0 , 0 , 
3.12234 , -0.00102544 , -1.65441e-171 , 0 , 0 , 0 , 
3.12506 , -0.00103019 , -1.71596e-171 , 0 , 0 , 0 , 
3.12778 , -0.00103496 , -1.77669e-171 , 0 , 0 , 0 , 
3.1305 , -0.00103975 , -1.8365e-171 , 0 , 0 , 0 , 
3.13323 , -0.00104456 , -1.89525e-171 , 0 , 0 , 0 , 
3.13595 , -0.00104939 , -1.95281e-171 , 0 , 0 , 0 , 
3.13868 , -0.00105425 , -2.00906e-171 , 0 , 0 , 0 , 
3.14142 , -0.00105912 , -2.06387e-171 , 0 , 0 , 0 , 
3.14415 , -0.00106402 , -2.1171e-171 , 0 , 0 , 0 , 
3.14689 , -0.00106893 , -2.16863e-171 , 0 , 0 , 0 , 
3.14963 , -0.00107387 , -2.21832e-171 , 0 , 0 , 0 , 
3.15237 , -0.00107883 , -2.26605e-171 , 0 , 0 , 0 , 
3.15511 , -0.00108382 , -2.31168e-171 , 0 , 0 , 0 , 
3.15786 , -0.00108882 , -2.35507e-171 , 0 , 0 , 0 , 
3.16061 , -0.00109385 , -2.3961e-171 , 0 , 0 , 0 , 
3.16336 , -0.00109889 , -2.43463e-171 , 0 , 0 , 0 , 
3.16611 , -0.00110396 , -2.47052e-171 , 0 , 0 , 0 , 
3.16887 , -0.00110906 , -2.50364e-171 , 0 , 0 , 0 , 
3.17163 , -0.00111417 , -2.53385e-171 , 0 , 0 , 0 , 
3.17439 , -0.00111931 , -2.56101e-171 , 0 , 0 , 0 , 
3.17715 , -0.00112447 , -2.58499e-171 , 0 , 0 , 0 , 
3.17991 , -0.00112965 , -2.60565e-171 , 0 , 0 , 0 , 
3.18268 , -0.00113485 , -2.62285e-171 , 0 , 0 , 0 , 
3.18545 , -0.00114008 , -2.63644e-171 , 0 , 0 , 0 , 
3.18823 , -0.00114533 , -2.6463e-171 , 0 , 0 , 0 , 
3.191 , -0.0011506 , -2.65226e-171 , 0 , 0 , 0 , 
3.19378 , -0.0011559 , -2.65421e-171 , 0 , 0 , 0 , 
3.19656 , -0.00116121 , -2.65198e-171 , 0 , 0 , 0 , 
3.19934 , -0.00116656 , -2.64544e-171 , 0 , 0 , 0 , 
3.20212 , -0.00117192 , -2.63444e-171 , 0 , 0 , 0 , 
3.20491 , -0.00117731 , -2.61884e-171 , 0 , 0 , 0 , 
3.2077 , -0.00118272 , -2.59849e-171 , 0 , 0 , 0 , 
3.21049 , -0.00118816 , -2.57325e-171 , 0 , 0 , 0 , 
3.21329 , -0.00119361 , -2.54296e-171 , 0 , 0 , 0 , 
3.21609 , -0.0011991 , -2.50749e-171 , 0 , 0 , 0 , 
3.21888 , -0.0012046 , -2.46668e-171 , 0 , 0 , 0 , 
3.22169 , -0.00121013 , -2.42038e-171 , 0 , 0 , 0 , 
3.22449 , -0.00121569 , -2.36844e-171 , 0 , 0 , 0 , 
3.2273 , -0.00122127 , -2.31071e-171 , 0 , 0 , 0 , 
3.23011 , -0.00122687 , -2.24705e-171 , 0 , 0 , 0 , 
3.23292 , -0.00123249 , -2.17729e-171 , 0 , 0 , 0 , 
3.23573 , -0.00123814 , -2.10128e-171 , 0 , 0 , 0 , 
3.23855 , -0.00124382 , -2.01887e-171 , 0 , 0 , 0 , 
3.24137 , -0.00124952 , -1.92991e-171 , 0 , 0 , 0 , 
3.24419 , -0.00125524 , -1.83424e-171 , 0 , 0 , 0 , 
3.24701 , -0.00126099 , -1.73171e-171 , 0 , 0 , 0 , 
3.24984 , -0.00126677 , -1.62215e-171 , 0 , 0 , 0 , 
3.25267 , -0.00127257 , -1.50541e-171 , 0 , 0 , 0 , 
3.2555 , -0.00127839 , -1.38133e-171 , 0 , 0 , 0 , 
3.25833 , -0.00128424 , -1.24976e-171 , 0 , 0 , 0 , 
3.26117 , -0.00129011 , -1.11052e-171 , 0 , 0 , 0 , 
3.26401 , -0.00129601 , -9.63472e-172 , 0 , 0 , 0 , 
3.26685 , -0.00130194 , -8.0845e-172 , 0 , 0 , 0 , 
3.26969 , -0.00130789 , -6.45564e-172 , 0 , 0 , 0 , 
3.27254 , -0.00131387 , -4.75172e-172 , 0 , 0 , 0 , 
3.27539 , -0.00131987 , -2.9765e-172 , 0 , 0 , 0 , 
3.27824 , -0.0013259 , -1.13371e-172 , 0 , 0 , 0 , 
3.28109 , -0.00133195 , 7.72852e-173 , 0 , 0 , 0 , 
3.28395 , -0.00133803 , 2.73941e-172 , 0 , 0 , 0 , 
3.2868 , -0.00134413 , 4.76213e-172 , 0 , 0 , 0 , 
3.28967 , -0.00135027 , 6.83719e-172 , 0 , 0 , 0 , 
3.29253 , -0.00135643 , 8.96073e-172 , 0 , 0 , 0 , 
3.29539 , -0.00136261 , 1.11289e-171 , 0 , 0 , 0 , 
3.29826 , -0.00136882 , 1.33377e-171 , 0 , 0 , 0 , 
3.30113 , -0.00137506 , 1.55833e-171 , 0 , 0 , 0 , 
3.30401 , -0.00138132 , 1.78618e-171 , 0 , 0 , 0 , 
3.30688 , -0.00138762 , 2.01692e-171 , 0 , 0 , 0 , 
3.30976 , -0.00139393 , 2.25014e-171 , 0 , 0 , 0 , 
3.31264 , -0.00140028 , 2.48546e-171 , 0 , 0 , 0 , 
3.31553 , -0.00140665 , 2.72247e-171 , 0 , 0 , 0 , 
3.31841 , -0.00141305 , 2.96075e-171 , 0 , 0 , 0 , 
3.3213 , -0.00141948 , 3.19992e-171 , 0 , 0 , 0 , 
3.32419 , -0.00142593 , 3.43955e-171 , 0 , 0 , 0 , 
3.32708 , -0.00143242 , 3.67924e-171 , 0 , 0 , 0 , 
3.32998 , -0.00143893 , 3.91858e-171 , 0 , 0 , 0 , 
3.33288 , -0.00144546 , 4.15714e-171 , 0 , 0 , 0 , 
3.33578 , -0.00145203 , 4.39451e-171 , 0 , 0 , 0 , 
3.33868 , -0.00145862 , 4.63028e-171 , 0 , 0 , 0 , 
3.34159 , -0.00146524 , 4.86402e-171 , 0 , 0 , 0 , 
3.3445 , -0.00147189 , 5.0953e-171 , 0 , 0 , 0 , 
3.34741 , -0.00147857 , 5.32371e-171 , 0 , 0 , 0 , 
3.35032 , -0.00148528 , 5.54881e-171 , 0 , 0 , 0 , 
3.35324 , -0.00149201 , 5.77017e-171 , 0 , 0 , 0 , 
3.35616 , -0.00149878 , 5.98735e-171 , 0 , 0 , 0 , 
3.35908 , -0.00150557 , 6.19994e-171 , 0 , 0 , 0 , 
3.362 , -0.00151239 , 6.40747e-171 , 0 , 0 , 0 , 
3.36493 , -0.00151924 , 6.60953e-171 , 0 , 0 , 0 , 
3.36786 , -0.00152612 , 6.80566e-171 , 0 , 0 , 0 , 
3.37079 , -0.00153303 , 6.99543e-171 , 0 , 0 , 0 , 
3.37372 , -0.00153997 , 7.17838e-171 , 0 , 0 , 0 , 
3.37666 , -0.00154693 , 7.35406e-171 , 0 , 0 , 0 , 
3.3796 , -0.00155393 , 7.52204e-171 , 0 , 0 , 0 , 
3.38254 , -0.00156096 , 7.68185e-171 , 0 , 0 , 0 , 
3.38548 , -0.00156801 , 7.83303e-171 , 0 , 0 , 0 , 
3.38843 , -0.0015751 , 7.97514e-171 , 0 , 0 , 0 , 
