k , Pk , 
0.0010053 , 3781.17 , 
0.00100618 , 3784.21 , 
0.00100706 , 3787.25 , 
0.00100793 , 3790.3 , 
0.00100881 , 3793.35 , 
0.00100969 , 3796.4 , 
0.00101057 , 3799.45 , 
0.00101145 , 3802.51 , 
0.00101233 , 3805.56 , 
0.00101321 , 3808.62 , 
0.00101409 , 3811.68 , 
0.00101497 , 3814.75 , 
0.00101586 , 3817.81 , 
0.00101674 , 3820.88 , 
0.00101762 , 3823.95 , 
0.00101851 , 3827.03 , 
0.0010194 , 3830.1 , 
0.00102028 , 3833.18 , 
0.00102117 , 3836.26 , 
0.00102206 , 3839.34 , 
0.00102295 , 3842.43 , 
0.00102384 , 3845.51 , 
0.00102473 , 3848.6 , 
0.00102562 , 3851.69 , 
0.00102652 , 3854.79 , 
0.00102741 , 3857.88 , 
0.0010283 , 3860.98 , 
0.0010292 , 3864.08 , 
0.0010301 , 3867.18 , 
0.00103099 , 3870.29 , 
0.00103189 , 3873.4 , 
0.00103279 , 3876.51 , 
0.00103369 , 3879.62 , 
0.00103459 , 3882.73 , 
0.00103549 , 3885.85 , 
0.00103639 , 3888.97 , 
0.00103729 , 3892.09 , 
0.00103819 , 3895.22 , 
0.0010391 , 3898.34 , 
0.00104 , 3901.47 , 
0.00104091 , 3904.6 , 
0.00104181 , 3907.73 , 
0.00104272 , 3910.87 , 
0.00104363 , 3914.01 , 
0.00104454 , 3917.15 , 
0.00104544 , 3920.29 , 
0.00104635 , 3923.43 , 
0.00104727 , 3926.58 , 
0.00104818 , 3929.73 , 
0.00104909 , 3932.88 , 
0.00105 , 3936.04 , 
0.00105092 , 3939.19 , 
0.00105183 , 3942.35 , 
0.00105275 , 3945.51 , 
0.00105366 , 3948.68 , 
0.00105458 , 3951.84 , 
0.0010555 , 3955.01 , 
0.00105642 , 3958.18 , 
0.00105734 , 3961.35 , 
0.00105826 , 3964.53 , 
0.00105918 , 3967.71 , 
0.0010601 , 3970.89 , 
0.00106102 , 3974.07 , 
0.00106195 , 3977.25 , 
0.00106287 , 3980.44 , 
0.0010638 , 3983.63 , 
0.00106472 , 3986.82 , 
0.00106565 , 3990.01 , 
0.00106658 , 3993.21 , 
0.0010675 , 3996.41 , 
0.00106843 , 3999.61 , 
0.00106936 , 4002.81 , 
0.00107029 , 4006.02 , 
0.00107123 , 4009.23 , 
0.00107216 , 4012.44 , 
0.00107309 , 4015.65 , 
0.00107402 , 4018.87 , 
0.00107496 , 4022.09 , 
0.0010759 , 4025.31 , 
0.00107683 , 4028.53 , 
0.00107777 , 4031.75 , 
0.00107871 , 4034.98 , 
0.00107965 , 4038.21 , 
0.00108059 , 4041.44 , 
0.00108153 , 4044.68 , 
0.00108247 , 4047.91 , 
0.00108341 , 4051.15 , 
0.00108435 , 4054.39 , 
0.0010853 , 4057.64 , 
0.00108624 , 4060.88 , 
0.00108719 , 4064.13 , 
0.00108813 , 4067.38 , 
0.00108908 , 4070.64 , 
0.00109003 , 4073.89 , 
0.00109098 , 4077.15 , 
0.00109193 , 4080.41 , 
0.00109288 , 4083.67 , 
0.00109383 , 4086.94 , 
0.00109478 , 4090.21 , 
0.00109573 , 4093.48 , 
0.00109669 , 4096.75 , 
0.00109764 , 4100.03 , 
0.0010986 , 4103.3 , 
0.00109955 , 4106.58 , 
0.00110051 , 4109.87 , 
0.00110147 , 4113.15 , 
0.00110243 , 4116.44 , 
0.00110339 , 4119.73 , 
0.00110435 , 4123.02 , 
0.00110531 , 4126.31 , 
0.00110627 , 4129.61 , 
0.00110723 , 4132.91 , 
0.0011082 , 4136.21 , 
0.00110916 , 4139.52 , 
0.00111013 , 4142.82 , 
0.00111109 , 4146.13 , 
0.00111206 , 4149.44 , 
0.00111303 , 4152.76 , 
0.001114 , 4156.07 , 
0.00111497 , 4159.39 , 
0.00111594 , 4162.71 , 
0.00111691 , 4166.04 , 
0.00111788 , 4169.36 , 
0.00111885 , 4172.69 , 
0.00111983 , 4176.02 , 
0.0011208 , 4179.35 , 
0.00112178 , 4182.69 , 
0.00112275 , 4186.03 , 
0.00112373 , 4189.37 , 
0.00112471 , 4192.71 , 
0.00112569 , 4196.06 , 
0.00112667 , 4199.41 , 
0.00112765 , 4202.76 , 
0.00112863 , 4206.11 , 
0.00112961 , 4209.46 , 
0.0011306 , 4212.82 , 
0.00113158 , 4216.18 , 
0.00113257 , 4219.54 , 
0.00113355 , 4222.91 , 
0.00113454 , 4226.28 , 
0.00113553 , 4229.65 , 
0.00113651 , 4233.02 , 
0.0011375 , 4236.39 , 
0.00113849 , 4239.77 , 
0.00113948 , 4243.15 , 
0.00114048 , 4246.53 , 
0.00114147 , 4249.92 , 
0.00114246 , 4253.31 , 
0.00114346 , 4256.7 , 
0.00114445 , 4260.09 , 
0.00114545 , 4263.48 , 
0.00114645 , 4266.88 , 
0.00114744 , 4270.28 , 
0.00114844 , 4273.68 , 
0.00114944 , 4277.09 , 
0.00115044 , 4280.49 , 
0.00115144 , 4283.9 , 
0.00115245 , 4287.31 , 
0.00115345 , 4290.73 , 
0.00115445 , 4294.15 , 
0.00115546 , 4297.57 , 
0.00115646 , 4300.99 , 
0.00115747 , 4304.41 , 
0.00115848 , 4307.84 , 
0.00115949 , 4311.27 , 
0.0011605 , 4314.7 , 
0.00116151 , 4318.13 , 
0.00116252 , 4321.57 , 
0.00116353 , 4325.01 , 
0.00116454 , 4328.45 , 
0.00116555 , 4331.9 , 
0.00116657 , 4335.34 , 
0.00116758 , 4338.79 , 
0.0011686 , 4342.25 , 
0.00116962 , 4345.7 , 
0.00117064 , 4349.16 , 
0.00117165 , 4352.62 , 
0.00117267 , 4356.08 , 
0.0011737 , 4359.54 , 
0.00117472 , 4363.01 , 
0.00117574 , 4366.48 , 
0.00117676 , 4369.95 , 
0.00117779 , 4373.43 , 
0.00117881 , 4376.9 , 
0.00117984 , 4380.38 , 
0.00118087 , 4383.86 , 
0.00118189 , 4387.35 , 
0.00118292 , 4390.84 , 
0.00118395 , 4394.33 , 
0.00118498 , 4397.82 , 
0.00118601 , 4401.31 , 
0.00118705 , 4404.81 , 
0.00118808 , 4408.31 , 
0.00118911 , 4411.81 , 
0.00119015 , 4415.32 , 
0.00119118 , 4418.82 , 
0.00119222 , 4422.33 , 
0.00119326 , 4425.85 , 
0.0011943 , 4429.36 , 
0.00119534 , 4432.88 , 
0.00119638 , 4436.4 , 
0.00119742 , 4439.92 , 
0.00119846 , 4443.45 , 
0.0011995 , 4446.97 , 
0.00120055 , 4450.5 , 
0.00120159 , 4454.04 , 
0.00120264 , 4457.57 , 
0.00120369 , 4461.11 , 
0.00120473 , 4464.65 , 
0.00120578 , 4468.19 , 
0.00120683 , 4471.74 , 
0.00120788 , 4475.29 , 
0.00120893 , 4478.84 , 
0.00120999 , 4482.39 , 
0.00121104 , 4485.94 , 
0.00121209 , 4489.5 , 
0.00121315 , 4493.06 , 
0.0012142 , 4496.63 , 
0.00121526 , 4500.19 , 
0.00121632 , 4503.76 , 
0.00121738 , 4507.33 , 
0.00121844 , 4510.91 , 
0.0012195 , 4514.48 , 
0.00122056 , 4518.06 , 
0.00122162 , 4521.64 , 
0.00122268 , 4525.23 , 
0.00122375 , 4528.81 , 
0.00122481 , 4532.4 , 
0.00122588 , 4535.99 , 
0.00122695 , 4539.59 , 
0.00122802 , 4543.18 , 
0.00122908 , 4546.78 , 
0.00123015 , 4550.39 , 
0.00123122 , 4553.99 , 
0.0012323 , 4557.6 , 
0.00123337 , 4561.21 , 
0.00123444 , 4564.82 , 
0.00123552 , 4568.43 , 
0.00123659 , 4572.05 , 
0.00123767 , 4575.67 , 
0.00123875 , 4579.29 , 
0.00123982 , 4582.92 , 
0.0012409 , 4586.55 , 
0.00124198 , 4590.18 , 
0.00124306 , 4593.81 , 
0.00124415 , 4597.45 , 
0.00124523 , 4601.08 , 
0.00124631 , 4604.72 , 
0.0012474 , 4608.37 , 
0.00124848 , 4612.01 , 
0.00124957 , 4615.66 , 
0.00125066 , 4619.31 , 
0.00125175 , 4622.97 , 
0.00125284 , 4626.62 , 
0.00125393 , 4630.28 , 
0.00125502 , 4633.94 , 
0.00125611 , 4637.61 , 
0.0012572 , 4641.28 , 
0.0012583 , 4644.95 , 
0.00125939 , 4648.62 , 
0.00126049 , 4652.29 , 
0.00126159 , 4655.97 , 
0.00126268 , 4659.65 , 
0.00126378 , 4663.33 , 
0.00126488 , 4667.02 , 
0.00126599 , 4670.7 , 
0.00126709 , 4674.4 , 
0.00126819 , 4678.09 , 
0.00126929 , 4681.78 , 
0.0012704 , 4685.48 , 
0.0012715 , 4689.18 , 
0.00127261 , 4692.89 , 
0.00127372 , 4696.59 , 
0.00127483 , 4700.3 , 
0.00127594 , 4704.01 , 
0.00127705 , 4707.73 , 
0.00127816 , 4711.44 , 
0.00127927 , 4715.16 , 
0.00128039 , 4718.89 , 
0.0012815 , 4722.61 , 
0.00128262 , 4726.34 , 
0.00128373 , 4730.07 , 
0.00128485 , 4733.8 , 
0.00128597 , 4737.54 , 
0.00128709 , 4741.27 , 
0.00128821 , 4745.01 , 
0.00128933 , 4748.76 , 
0.00129045 , 4752.5 , 
0.00129157 , 4756.25 , 
0.0012927 , 4760 , 
0.00129382 , 4763.76 , 
0.00129495 , 4767.51 , 
0.00129608 , 4771.27 , 
0.0012972 , 4775.03 , 
0.00129833 , 4778.8 , 
0.00129946 , 4782.57 , 
0.00130059 , 4786.34 , 
0.00130173 , 4790.11 , 
0.00130286 , 4793.88 , 
0.00130399 , 4797.66 , 
0.00130513 , 4801.44 , 
0.00130626 , 4805.22 , 
0.0013074 , 4809.01 , 
0.00130854 , 4812.8 , 
0.00130968 , 4816.59 , 
0.00131082 , 4820.38 , 
0.00131196 , 4824.18 , 
0.0013131 , 4827.98 , 
0.00131424 , 4831.78 , 
0.00131539 , 4835.59 , 
0.00131653 , 4839.39 , 
0.00131768 , 4843.2 , 
0.00131883 , 4847.02 , 
0.00131997 , 4850.83 , 
0.00132112 , 4854.65 , 
0.00132227 , 4858.47 , 
0.00132342 , 4862.29 , 
0.00132458 , 4866.12 , 
0.00132573 , 4869.95 , 
0.00132688 , 4873.78 , 
0.00132804 , 4877.61 , 
0.00132919 , 4881.45 , 
0.00133035 , 4885.29 , 
0.00133151 , 4889.13 , 
0.00133267 , 4892.98 , 
0.00133383 , 4896.82 , 
0.00133499 , 4900.67 , 
0.00133615 , 4904.53 , 
0.00133731 , 4908.38 , 
0.00133848 , 4912.24 , 
0.00133964 , 4916.1 , 
0.00134081 , 4919.97 , 
0.00134198 , 4923.83 , 
0.00134314 , 4927.7 , 
0.00134431 , 4931.58 , 
0.00134548 , 4935.45 , 
0.00134665 , 4939.33 , 
0.00134783 , 4943.21 , 
0.001349 , 4947.09 , 
0.00135017 , 4950.98 , 
0.00135135 , 4954.86 , 
0.00135253 , 4958.76 , 
0.0013537 , 4962.65 , 
0.00135488 , 4966.55 , 
0.00135606 , 4970.44 , 
0.00135724 , 4974.35 , 
0.00135842 , 4978.25 , 
0.0013596 , 4982.16 , 
0.00136079 , 4986.07 , 
0.00136197 , 4989.98 , 
0.00136316 , 4993.9 , 
0.00136434 , 4997.82 , 
0.00136553 , 5001.74 , 
0.00136672 , 5005.66 , 
0.00136791 , 5009.59 , 
0.0013691 , 5013.52 , 
0.00137029 , 5017.45 , 
0.00137148 , 5021.38 , 
0.00137268 , 5025.32 , 
0.00137387 , 5029.26 , 
0.00137507 , 5033.2 , 
0.00137627 , 5037.15 , 
0.00137746 , 5041.1 , 
0.00137866 , 5045.05 , 
0.00137986 , 5049 , 
0.00138106 , 5052.96 , 
0.00138227 , 5056.92 , 
0.00138347 , 5060.88 , 
0.00138467 , 5064.85 , 
0.00138588 , 5068.81 , 
0.00138709 , 5072.78 , 
0.00138829 , 5076.76 , 
0.0013895 , 5080.73 , 
0.00139071 , 5084.71 , 
0.00139192 , 5088.69 , 
0.00139313 , 5092.68 , 
0.00139435 , 5096.67 , 
0.00139556 , 5100.65 , 
0.00139677 , 5104.65 , 
0.00139799 , 5108.64 , 
0.00139921 , 5112.64 , 
0.00140042 , 5116.64 , 
0.00140164 , 5120.65 , 
0.00140286 , 5124.65 , 
0.00140408 , 5128.66 , 
0.00140531 , 5132.67 , 
0.00140653 , 5136.69 , 
0.00140775 , 5140.71 , 
0.00140898 , 5144.73 , 
0.00141021 , 5148.75 , 
0.00141143 , 5152.77 , 
0.00141266 , 5156.8 , 
0.00141389 , 5160.84 , 
0.00141512 , 5164.87 , 
0.00141635 , 5168.91 , 
0.00141759 , 5172.95 , 
0.00141882 , 5176.99 , 
0.00142005 , 5181.03 , 
0.00142129 , 5185.08 , 
0.00142253 , 5189.13 , 
0.00142377 , 5193.19 , 
0.00142501 , 5197.24 , 
0.00142625 , 5201.3 , 
0.00142749 , 5205.37 , 
0.00142873 , 5209.43 , 
0.00142997 , 5213.5 , 
0.00143122 , 5217.57 , 
0.00143246 , 5221.64 , 
0.00143371 , 5225.72 , 
0.00143496 , 5229.8 , 
0.00143621 , 5233.88 , 
0.00143746 , 5237.96 , 
0.00143871 , 5242.05 , 
0.00143996 , 5246.14 , 
0.00144121 , 5250.23 , 
0.00144247 , 5254.33 , 
0.00144372 , 5258.43 , 
0.00144498 , 5262.53 , 
0.00144624 , 5266.63 , 
0.0014475 , 5270.74 , 
0.00144876 , 5274.85 , 
0.00145002 , 5278.96 , 
0.00145128 , 5283.08 , 
0.00145254 , 5287.2 , 
0.00145381 , 5291.32 , 
0.00145507 , 5295.44 , 
0.00145634 , 5299.57 , 
0.00145761 , 5303.7 , 
0.00145888 , 5307.83 , 
0.00146015 , 5311.97 , 
0.00146142 , 5316.11 , 
0.00146269 , 5320.25 , 
0.00146396 , 5324.39 , 
0.00146524 , 5328.54 , 
0.00146651 , 5332.69 , 
0.00146779 , 5336.84 , 
0.00146907 , 5340.99 , 
0.00147035 , 5345.15 , 
0.00147162 , 5349.31 , 
0.00147291 , 5353.48 , 
0.00147419 , 5357.64 , 
0.00147547 , 5361.81 , 
0.00147676 , 5365.99 , 
0.00147804 , 5370.16 , 
0.00147933 , 5374.34 , 
0.00148061 , 5378.52 , 
0.0014819 , 5382.7 , 
0.00148319 , 5386.89 , 
0.00148448 , 5391.08 , 
0.00148578 , 5395.27 , 
0.00148707 , 5399.47 , 
0.00148836 , 5403.66 , 
0.00148966 , 5407.86 , 
0.00149096 , 5412.07 , 
0.00149225 , 5416.27 , 
0.00149355 , 5420.48 , 
0.00149485 , 5424.7 , 
0.00149615 , 5428.91 , 
0.00149746 , 5433.13 , 
0.00149876 , 5437.35 , 
0.00150006 , 5441.57 , 
0.00150137 , 5445.8 , 
0.00150268 , 5450.03 , 
0.00150398 , 5454.26 , 
0.00150529 , 5458.5 , 
0.0015066 , 5462.73 , 
0.00150792 , 5466.97 , 
0.00150923 , 5471.22 , 
0.00151054 , 5475.46 , 
0.00151186 , 5479.71 , 
0.00151317 , 5483.97 , 
0.00151449 , 5488.22 , 
0.00151581 , 5492.48 , 
0.00151713 , 5496.74 , 
0.00151845 , 5501 , 
0.00151977 , 5505.27 , 
0.00152109 , 5509.54 , 
0.00152242 , 5513.81 , 
0.00152374 , 5518.09 , 
0.00152507 , 5522.37 , 
0.0015264 , 5526.65 , 
0.00152772 , 5530.93 , 
0.00152905 , 5535.22 , 
0.00153038 , 5539.51 , 
0.00153172 , 5543.8 , 
0.00153305 , 5548.1 , 
0.00153438 , 5552.39 , 
0.00153572 , 5556.7 , 
0.00153706 , 5561 , 
0.00153839 , 5565.31 , 
0.00153973 , 5569.62 , 
0.00154107 , 5573.93 , 
0.00154241 , 5578.25 , 
0.00154376 , 5582.57 , 
0.0015451 , 5586.89 , 
0.00154645 , 5591.21 , 
0.00154779 , 5595.54 , 
0.00154914 , 5599.87 , 
0.00155049 , 5604.2 , 
0.00155184 , 5608.54 , 
0.00155319 , 5612.88 , 
0.00155454 , 5617.22 , 
0.00155589 , 5621.56 , 
0.00155725 , 5625.91 , 
0.0015586 , 5630.26 , 
0.00155996 , 5634.62 , 
0.00156132 , 5638.97 , 
0.00156268 , 5643.33 , 
0.00156404 , 5647.69 , 
0.0015654 , 5652.06 , 
0.00156676 , 5656.43 , 
0.00156812 , 5660.8 , 
0.00156949 , 5665.17 , 
0.00157085 , 5669.55 , 
0.00157222 , 5673.93 , 
0.00157359 , 5678.31 , 
0.00157496 , 5682.7 , 
0.00157633 , 5687.09 , 
0.0015777 , 5691.48 , 
0.00157908 , 5695.87 , 
0.00158045 , 5700.27 , 
0.00158183 , 5704.67 , 
0.0015832 , 5709.07 , 
0.00158458 , 5713.48 , 
0.00158596 , 5717.89 , 
0.00158734 , 5722.3 , 
0.00158872 , 5726.72 , 
0.00159011 , 5731.14 , 
0.00159149 , 5735.56 , 
0.00159288 , 5739.98 , 
0.00159426 , 5744.41 , 
0.00159565 , 5748.84 , 
0.00159704 , 5753.27 , 
0.00159843 , 5757.7 , 
0.00159982 , 5762.14 , 
0.00160121 , 5766.58 , 
0.00160261 , 5771.03 , 
0.001604 , 5775.48 , 
0.0016054 , 5779.93 , 
0.00160679 , 5784.38 , 
0.00160819 , 5788.84 , 
0.00160959 , 5793.3 , 
0.00161099 , 5797.76 , 
0.0016124 , 5802.22 , 
0.0016138 , 5806.69 , 
0.0016152 , 5811.16 , 
0.00161661 , 5815.64 , 
0.00161802 , 5820.11 , 
0.00161943 , 5824.59 , 
0.00162083 , 5829.08 , 
0.00162225 , 5833.56 , 
0.00162366 , 5838.05 , 
0.00162507 , 5842.54 , 
0.00162649 , 5847.04 , 
0.0016279 , 5851.53 , 
0.00162932 , 5856.03 , 
0.00163074 , 5860.54 , 
0.00163216 , 5865.05 , 
0.00163358 , 5869.55 , 
0.001635 , 5874.07 , 
0.00163642 , 5878.58 , 
0.00163785 , 5883.1 , 
0.00163927 , 5887.62 , 
0.0016407 , 5892.15 , 
0.00164213 , 5896.67 , 
0.00164356 , 5901.2 , 
0.00164499 , 5905.74 , 
0.00164642 , 5910.27 , 
0.00164785 , 5914.81 , 
0.00164929 , 5919.36 , 
0.00165072 , 5923.9 , 
0.00165216 , 5928.45 , 
0.0016536 , 5933 , 
0.00165504 , 5937.55 , 
0.00165648 , 5942.11 , 
0.00165792 , 5946.67 , 
0.00165936 , 5951.23 , 
0.00166081 , 5955.8 , 
0.00166225 , 5960.37 , 
0.0016637 , 5964.94 , 
0.00166515 , 5969.52 , 
0.0016666 , 5974.09 , 
0.00166805 , 5978.68 , 
0.0016695 , 5983.26 , 
0.00167095 , 5987.85 , 
0.00167241 , 5992.44 , 
0.00167386 , 5997.03 , 
0.00167532 , 6001.63 , 
0.00167678 , 6006.22 , 
0.00167824 , 6010.83 , 
0.0016797 , 6015.43 , 
0.00168116 , 6020.04 , 
0.00168262 , 6024.65 , 
0.00168409 , 6029.26 , 
0.00168555 , 6033.88 , 
0.00168702 , 6038.5 , 
0.00168849 , 6043.12 , 
0.00168996 , 6047.75 , 
0.00169143 , 6052.38 , 
0.0016929 , 6057.01 , 
0.00169437 , 6061.65 , 
0.00169585 , 6066.28 , 
0.00169732 , 6070.92 , 
0.0016988 , 6075.57 , 
0.00170028 , 6080.22 , 
0.00170176 , 6084.87 , 
0.00170324 , 6089.52 , 
0.00170472 , 6094.17 , 
0.00170621 , 6098.83 , 
0.00170769 , 6103.5 , 
0.00170918 , 6108.16 , 
0.00171067 , 6112.83 , 
0.00171216 , 6117.5 , 
0.00171365 , 6122.17 , 
0.00171514 , 6126.85 , 
0.00171663 , 6131.53 , 
0.00171813 , 6136.21 , 
0.00171962 , 6140.9 , 
0.00172112 , 6145.59 , 
0.00172262 , 6150.28 , 
0.00172412 , 6154.98 , 
0.00172562 , 6159.68 , 
0.00172712 , 6164.38 , 
0.00172862 , 6169.08 , 
0.00173013 , 6173.79 , 
0.00173163 , 6178.5 , 
0.00173314 , 6183.21 , 
0.00173465 , 6187.93 , 
0.00173616 , 6192.65 , 
0.00173767 , 6197.37 , 
0.00173918 , 6202.1 , 
0.0017407 , 6206.83 , 
0.00174221 , 6211.56 , 
0.00174373 , 6216.29 , 
0.00174524 , 6221.03 , 
0.00174676 , 6225.77 , 
0.00174828 , 6230.51 , 
0.00174981 , 6235.26 , 
0.00175133 , 6240.01 , 
0.00175285 , 6244.76 , 
0.00175438 , 6249.52 , 
0.00175591 , 6254.28 , 
0.00175743 , 6259.04 , 
0.00175896 , 6263.81 , 
0.0017605 , 6268.57 , 
0.00176203 , 6273.35 , 
0.00176356 , 6278.12 , 
0.0017651 , 6282.9 , 
0.00176663 , 6287.68 , 
0.00176817 , 6292.46 , 
0.00176971 , 6297.25 , 
0.00177125 , 6302.04 , 
0.00177279 , 6306.83 , 
0.00177433 , 6311.62 , 
0.00177588 , 6316.42 , 
0.00177742 , 6321.22 , 
0.00177897 , 6326.03 , 
0.00178052 , 6330.84 , 
0.00178207 , 6335.65 , 
0.00178362 , 6340.46 , 
0.00178517 , 6345.28 , 
0.00178673 , 6350.1 , 
0.00178828 , 6354.92 , 
0.00178984 , 6359.75 , 
0.0017914 , 6364.58 , 
0.00179296 , 6369.41 , 
0.00179452 , 6374.24 , 
0.00179608 , 6379.08 , 
0.00179764 , 6383.92 , 
0.00179921 , 6388.77 , 
0.00180077 , 6393.62 , 
0.00180234 , 6398.47 , 
0.00180391 , 6403.32 , 
0.00180548 , 6408.18 , 
0.00180705 , 6413.04 , 
0.00180862 , 6417.9 , 
0.0018102 , 6422.77 , 
0.00181177 , 6427.63 , 
0.00181335 , 6432.51 , 
0.00181493 , 6437.38 , 
0.00181651 , 6442.26 , 
0.00181809 , 6447.14 , 
0.00181967 , 6452.03 , 
0.00182126 , 6456.91 , 
0.00182284 , 6461.8 , 
0.00182443 , 6466.7 , 
0.00182602 , 6471.59 , 
0.00182761 , 6476.49 , 
0.0018292 , 6481.4 , 
0.00183079 , 6486.3 , 
0.00183238 , 6491.21 , 
0.00183398 , 6496.12 , 
0.00183557 , 6501.04 , 
0.00183717 , 6505.96 , 
0.00183877 , 6510.88 , 
0.00184037 , 6515.8 , 
0.00184197 , 6520.73 , 
0.00184358 , 6525.66 , 
0.00184518 , 6530.59 , 
0.00184679 , 6535.53 , 
0.00184839 , 6540.47 , 
0.00185 , 6545.41 , 
0.00185161 , 6550.36 , 
0.00185322 , 6555.31 , 
0.00185484 , 6560.26 , 
0.00185645 , 6565.22 , 
0.00185807 , 6570.17 , 
0.00185969 , 6575.14 , 
0.0018613 , 6580.1 , 
0.00186292 , 6585.07 , 
0.00186455 , 6590.04 , 
0.00186617 , 6595.01 , 
0.00186779 , 6599.99 , 
0.00186942 , 6604.97 , 
0.00187105 , 6609.95 , 
0.00187267 , 6614.94 , 
0.0018743 , 6619.93 , 
0.00187594 , 6624.92 , 
0.00187757 , 6629.91 , 
0.0018792 , 6634.91 , 
0.00188084 , 6639.91 , 
0.00188248 , 6644.92 , 
0.00188411 , 6649.93 , 
0.00188575 , 6654.94 , 
0.0018874 , 6659.95 , 
0.00188904 , 6664.97 , 
0.00189068 , 6669.99 , 
0.00189233 , 6675.01 , 
0.00189398 , 6680.04 , 
0.00189562 , 6685.07 , 
0.00189727 , 6690.1 , 
0.00189893 , 6695.14 , 
0.00190058 , 6700.18 , 
0.00190223 , 6705.22 , 
0.00190389 , 6710.26 , 
0.00190555 , 6715.31 , 
0.0019072 , 6720.36 , 
0.00190886 , 6725.42 , 
0.00191053 , 6730.47 , 
0.00191219 , 6735.54 , 
0.00191385 , 6740.6 , 
0.00191552 , 6745.67 , 
0.00191719 , 6750.74 , 
0.00191886 , 6755.81 , 
0.00192053 , 6760.89 , 
0.0019222 , 6765.96 , 
0.00192387 , 6771.05 , 
0.00192555 , 6776.13 , 
0.00192722 , 6781.22 , 
0.0019289 , 6786.31 , 
0.00193058 , 6791.41 , 
0.00193226 , 6796.51 , 
0.00193394 , 6801.61 , 
0.00193562 , 6806.71 , 
0.00193731 , 6811.82 , 
0.00193899 , 6816.93 , 
0.00194068 , 6822.04 , 
0.00194237 , 6827.16 , 
0.00194406 , 6832.28 , 
0.00194575 , 6837.4 , 
0.00194745 , 6842.53 , 
0.00194914 , 6847.66 , 
0.00195084 , 6852.79 , 
0.00195254 , 6857.93 , 
0.00195424 , 6863.06 , 
0.00195594 , 6868.21 , 
0.00195764 , 6873.35 , 
0.00195934 , 6878.5 , 
0.00196105 , 6883.65 , 
0.00196276 , 6888.8 , 
0.00196446 , 6893.96 , 
0.00196617 , 6899.12 , 
0.00196789 , 6904.29 , 
0.0019696 , 6909.45 , 
0.00197131 , 6914.62 , 
0.00197303 , 6919.8 , 
0.00197475 , 6924.97 , 
0.00197647 , 6930.15 , 
0.00197819 , 6935.33 , 
0.00197991 , 6940.52 , 
0.00198163 , 6945.71 , 
0.00198336 , 6950.9 , 
0.00198508 , 6956.09 , 
0.00198681 , 6961.29 , 
0.00198854 , 6966.49 , 
0.00199027 , 6971.7 , 
0.001992 , 6976.9 , 
0.00199374 , 6982.12 , 
0.00199547 , 6987.33 , 
0.00199721 , 6992.55 , 
0.00199895 , 6997.77 , 
0.00200069 , 7002.99 , 
0.00200243 , 7008.22 , 
0.00200417 , 7013.45 , 
0.00200592 , 7018.68 , 
0.00200766 , 7023.91 , 
0.00200941 , 7029.15 , 
0.00201116 , 7034.39 , 
0.00201291 , 7039.64 , 
0.00201466 , 7044.89 , 
0.00201641 , 7050.14 , 
0.00201817 , 7055.39 , 
0.00201993 , 7060.65 , 
0.00202168 , 7065.91 , 
0.00202344 , 7071.18 , 
0.00202521 , 7076.44 , 
0.00202697 , 7081.71 , 
0.00202873 , 7086.99 , 
0.0020305 , 7092.26 , 
0.00203227 , 7097.54 , 
0.00203403 , 7102.83 , 
0.00203581 , 7108.11 , 
0.00203758 , 7113.4 , 
0.00203935 , 7118.69 , 
0.00204113 , 7123.99 , 
0.0020429 , 7129.29 , 
0.00204468 , 7134.59 , 
0.00204646 , 7139.89 , 
0.00204824 , 7145.2 , 
0.00205002 , 7150.51 , 
0.00205181 , 7155.83 , 
0.00205359 , 7161.15 , 
0.00205538 , 7166.47 , 
0.00205717 , 7171.79 , 
0.00205896 , 7177.12 , 
0.00206075 , 7182.45 , 
0.00206255 , 7187.78 , 
0.00206434 , 7193.12 , 
0.00206614 , 7198.46 , 
0.00206794 , 7203.8 , 
0.00206974 , 7209.14 , 
0.00207154 , 7214.49 , 
0.00207334 , 7219.85 , 
0.00207515 , 7225.2 , 
0.00207695 , 7230.56 , 
0.00207876 , 7235.92 , 
0.00208057 , 7241.29 , 
0.00208238 , 7246.65 , 
0.00208419 , 7252.02 , 
0.00208601 , 7257.4 , 
0.00208782 , 7262.78 , 
0.00208964 , 7268.16 , 
0.00209146 , 7273.54 , 
0.00209328 , 7278.93 , 
0.0020951 , 7284.32 , 
0.00209693 , 7289.71 , 
0.00209875 , 7295.11 , 
0.00210058 , 7300.51 , 
0.00210241 , 7305.91 , 
0.00210424 , 7311.32 , 
0.00210607 , 7316.72 , 
0.0021079 , 7322.14 , 
0.00210974 , 7327.55 , 
0.00211157 , 7332.97 , 
0.00211341 , 7338.39 , 
0.00211525 , 7343.82 , 
0.00211709 , 7349.24 , 
0.00211893 , 7354.68 , 
0.00212078 , 7360.11 , 
0.00212262 , 7365.55 , 
0.00212447 , 7370.99 , 
0.00212632 , 7376.43 , 
0.00212817 , 7381.88 , 
0.00213002 , 7387.33 , 
0.00213188 , 7392.78 , 
0.00213373 , 7398.24 , 
0.00213559 , 7403.7 , 
0.00213745 , 7409.16 , 
0.00213931 , 7414.63 , 
0.00214117 , 7420.1 , 
0.00214304 , 7425.57 , 
0.0021449 , 7431.04 , 
0.00214677 , 7436.52 , 
0.00214864 , 7442 , 
0.00215051 , 7447.49 , 
