z , j_6 , j_100 , j_200 , j_500 , j_1000 , 
67.2134 , 0.0149101 , -3.68653e-25 , 2.51609e-229 , 0 , 0 , 
67.4135 , 0.0146255 , 6.8008e-25 , -4.64161e-229 , 0 , 0 , 
67.6135 , 0.0137662 , 5.43412e-27 , -3.70883e-231 , 0 , 0 , 
67.8136 , 0.0123695 , -5.19501e-24 , 3.54564e-228 , 0 , 0 , 
68.0136 , 0.0104936 , 2.3725e-23 , -1.61925e-227 , 0 , 0 , 
68.2136 , 0.00821533 , -6.83765e-23 , 4.66676e-227 , 0 , 0 , 
68.4137 , 0.00562662 , 1.17168e-22 , -7.99679e-227 , 0 , 0 , 
68.6137 , 0.0028312 , 3.99668e-23 , -2.72777e-227 , 0 , 0 , 
68.8138 , -5.9567e-05 , -1.06162e-21 , 7.24566e-226 , 0 , 0 , 
69.0138 , -0.00293118 , 4.5653e-21 , -3.11585e-225 , 0 , 0 , 
69.2138 , -0.00567066 , -1.26219e-20 , 8.61454e-225 , 0 , 0 , 
69.4139 , -0.00817087 , 1.9886e-20 , -1.35723e-224 , 0 , 0 , 
69.6139 , -0.0103346 , 1.47545e-20 , -1.00701e-224 , 0 , 0 , 
69.814 , -0.0120784 , -2.14889e-19 , 1.46664e-223 , 0 , 0 , 
70.014 , -0.013336 , 8.74851e-19 , -5.97094e-223 , 0 , 0 , 
70.214 , -0.0140606 , -2.31813e-18 , 1.58214e-222 , 0 , 0 , 
70.4141 , -0.0142268 , 3.31287e-18 , -2.26106e-222 , 0 , 0 , 
70.6141 , -0.013831 , 4.11712e-18 , -2.80997e-222 , 0 , 0 , 
70.8142 , -0.0128919 , -4.31413e-17 , 2.94443e-221 , 0 , 0 , 
71.0142 , -0.0114496 , 1.6697e-16 , -1.13959e-220 , 0 , 0 , 
71.2142 , -0.00956398 , -4.23432e-16 , 2.88996e-220 , 0 , 0 , 
71.4143 , -0.00731167 , 5.38848e-16 , -3.67769e-220 , 0 , 0 , 
71.6143 , -0.00478348 , 1.02263e-15 , -6.97954e-220 , 0 , 0 , 
71.8144 , -0.00208068 , -8.59894e-15 , 5.86885e-219 , 0 , 0 , 
72.0144 , 0.000689147 , 3.17398e-14 , -2.16627e-218 , 0 , 0 , 
72.2144 , 0.00341645 , -7.68881e-14 , 5.24768e-218 , 0 , 0 , 
72.4145 , 0.00599394 , 8.4863e-14 , -5.79197e-218 , 0 , 0 , 
72.6145 , 0.00832071 , 2.38152e-13 , -1.62541e-217 , 0 , 0 , 
72.8146 , 0.0103063 , -1.70298e-12 , 1.1623e-216 , 0 , 0 , 
73.0146 , 0.0118744 , 6.0094e-12 , -4.10147e-216 , 0 , 0 , 
73.2146 , 0.0129654 , -1.38712e-11 , 9.46724e-216 , 0 , 0 , 
73.4147 , 0.0135388 , 1.27595e-11 , -8.70844e-216 , 0 , 0 , 
73.6147 , 0.0135747 , 5.32229e-11 , -3.63251e-215 , 0 , 0 , 
73.8148 , 0.0130746 , -3.35313e-10 , 2.28854e-214 , 0 , 0 , 
74.0148 , 0.0120612 , 1.47188e-09 , -7.73419e-214 , 0 , 0 , 
74.2148 , 0.0105772 , 3.80957e-09 , 1.69569e-213 , 0 , 0 , 
74.4149 , 0.00868375 , 4.21801e-09 , -1.2167e-213 , 0 , 0 , 
74.6149 , 0.00645755 , 5.06416e-09 , -7.88786e-213 , 0 , 0 , 
74.815 , 0.00398834 , 6.10537e-09 , 4.48215e-212 , 0 , 0 , 
75.015 , 0.00137489 , 7.27978e-09 , -1.45248e-211 , 0 , 0 , 
75.215 , -0.00127895 , 8.70705e-09 , 3.01264e-211 , 0 , 0 , 
75.4151 , -0.00386825 , 1.03918e-08 , -1.483e-211 , 0 , 0 , 
75.6151 , -0.00629109 , 1.23916e-08 , -1.67665e-210 , 0 , 0 , 
75.8152 , -0.00845268 , 1.47609e-08 , 8.73505e-210 , 0 , 0 , 
76.0152 , -0.0102691 , 1.75645e-08 , -2.71629e-209 , 0 , 0 , 
76.2152 , -0.0116706 , 2.08789e-08 , 5.30302e-209 , 0 , 0 , 
76.4153 , -0.0126039 , 2.47929e-08 , -1.26233e-209 , 0 , 0 , 
76.6153 , -0.0130344 , 2.94099e-08 , -3.50538e-208 , 0 , 0 , 
76.8154 , -0.0129478 , 3.48504e-08 , 1.69444e-207 , 0 , 0 , 
77.0154 , -0.0123504 , 4.12547e-08 , -5.05763e-207 , 0 , 0 , 
77.2154 , -0.0112683 , 4.87854e-08 , 9.23479e-207 , 0 , 0 , 
77.4155 , -0.00974661 , 5.76312e-08 , 4.93733e-208 , 0 , 0 , 
77.6155 , -0.00784772 , 6.80105e-08 , -7.23181e-206 , 0 , 0 , 
77.8156 , -0.0056486 , 8.01765e-08 , 3.2724e-205 , 0 , 0 , 
78.0156 , -0.00323765 , 9.44218e-08 , -9.37432e-205 , 0 , 0 , 
78.2156 , -0.000711121 , 1.11084e-07 , 1.58781e-204 , 0 , 0 , 
78.4157 , 0.00183065 , 1.30553e-07 , 6.27224e-205 , 0 , 0 , 
78.6157 , 0.00428713 , 1.53277e-07 , -1.47564e-203 , 0 , 0 , 
78.8158 , 0.00656171 , 1.79772e-07 , 6.29307e-203 , 0 , 0 , 
79.0158 , 0.00856553 , 2.10632e-07 , -1.72919e-202 , 0 , 0 , 
79.2158 , 0.0102208 , 2.46539e-07 , 2.68823e-202 , 0 , 0 , 
79.4159 , 0.0114639 , 2.88273e-07 , 2.17244e-202 , 0 , 0 , 
79.6159 , 0.0122475 , 3.36728e-07 , -2.98312e-201 , 0 , 0 , 
79.816 , 0.0125432 , 3.92929e-07 , 1.20522e-200 , 0 , 0 , 
80.016 , 0.0123418 , 4.58046e-07 , -3.17336e-200 , 0 , 0 , 
80.216 , 0.0116537 , 5.33415e-07 , 4.46445e-200 , 0 , 0 , 
80.4161 , 0.0105083 , 6.20555e-07 , 5.92622e-200 , 0 , 0 , 
80.6161 , 0.00895313 , 7.212e-07 , -5.98227e-199 , 0 , 0 , 
80.8162 , 0.00705184 , 8.37322e-07 , 2.29888e-198 , 0 , 0 , 
81.0162 , 0.00488123 , 9.71162e-07 , -5.79166e-198 , 0 , 0 , 
81.2162 , 0.00252835 , 1.12526e-06 , 7.23176e-198 , 0 , 0 , 
81.4163 , 8.70346e-05 , 1.3025e-06 , 1.45493e-197 , 0 , 0 , 
81.6163 , -0.00234573 , 1.50613e-06 , -1.19121e-196 , 0 , 0 , 
81.8164 , -0.00467383 , 1.73984e-06 , 4.36744e-196 , 0 , 0 , 
82.0164 , -0.00680581 , 2.00781e-06 , -1.05071e-195 , 0 , 0 , 
82.2164 , -0.00865839 , 2.31472e-06 , 1.13243e-195 , 0 , 0 , 
82.4165 , -0.0101596 , 2.66586e-06 , 3.36419e-195 , 0 , 0 , 
82.6165 , -0.0112517 , 3.06718e-06 , -2.35705e-194 , 0 , 0 , 
82.8166 , -0.0118937 , 3.52538e-06 , 8.26416e-194 , 0 , 0 , 
83.0166 , -0.0120623 , 4.04797e-06 , -1.89365e-193 , 0 , 0 , 
83.2166 , -0.0117531 , 4.64336e-06 , 1.68808e-193 , 0 , 0 , 
83.4167 , -0.0109805 , 5.32098e-06 , 7.48212e-193 , 0 , 0 , 
83.6167 , -0.00977737 , 6.09136e-06 , -4.63724e-192 , 0 , 0 , 
83.8168 , -0.0081933 , 6.9663e-06 , 1.55746e-191 , 0 , 0 , 
84.0168 , -0.00629278 , 7.95893e-06 , -3.38793e-191 , 0 , 0 , 
84.2168 , -0.00415237 , 9.08389e-06 , 2.32433e-191 , 0 , 0 , 
84.4169 , -0.00185782 , 1.03574e-05 , 1.61902e-190 , 0 , 0 , 
84.6169 , 0.000499339 , 1.17977e-05 , -9.07534e-190 , 0 , 0 , 
84.817 , 0.0028256 , 1.34248e-05 , 2.92311e-189 , 0 , 0 , 
85.017 , 0.00502918 , 1.52609e-05 , -6.01145e-189 , 0 , 0 , 
85.217 , 0.0070235 , 1.73307e-05 , 2.74708e-189 , 0 , 0 , 
85.4171 , 0.00873057 , 1.96615e-05 , 3.4322e-188 , 0 , 0 , 
85.6171 , 0.0100842 , 2.22833e-05 , -1.76742e-187 , 0 , 0 , 
85.8172 , 0.0110327 , 2.52294e-05 , 5.46309e-187 , 0 , 0 , 
86.0172 , 0.0115402 , 2.85362e-05 , -1.05661e-186 , 0 , 0 , 
86.2172 , 0.0115889 , 3.22439e-05 , 2.0908e-187 , 0 , 0 , 
86.4173 , 0.0111787 , 3.63966e-05 , 7.16045e-186 , 0 , 0 , 
86.6173 , 0.010328 , 4.10426e-05 , -3.42619e-185 , 0 , 0 , 
86.8174 , 0.00907273 , 4.62351e-05 , 1.01654e-184 , 0 , 0 , 
87.0174 , 0.00746421 , 5.20317e-05 , -1.83682e-184 , 0 , 0 , 
87.2174 , 0.00556766 , 5.84959e-05 , -1.83676e-185 , 0 , 0 , 
87.4175 , 0.00345943 , 6.56964e-05 , 1.47468e-183 , 0 , 0 , 
87.6175 , 0.00122395 , 7.37083e-05 , -6.61269e-183 , 0 , 0 , 
87.8176 , -0.00104977 , 8.26133e-05 , 1.88287e-182 , 0 , 0 , 
88.0176 , -0.00327163 , 9.24999e-05 , -3.15166e-182 , 0 , 0 , 
88.2176 , -0.00535395 , 0.000103464 , -1.41968e-182 , 0 , 0 , 
88.4177 , -0.00721489 , 0.000115609 , 3.00467e-181 , 0 , 0 , 
88.6177 , -0.00878185 , 0.000129048 , -1.27089e-180 , 0 , 0 , 
88.8178 , -0.0099942 , 0.000143902 , 3.4706e-180 , 0 , 0 , 
89.0178 , -0.0108056 , 0.0001603 , -5.32229e-180 , 0 , 0 , 
89.2178 , -0.0111856 , 0.000178383 , -4.66524e-180 , 0 , 0 , 
89.4179 , -0.011121 , 0.000198301 , 6.06657e-179 , 0 , 0 , 
89.6179 , -0.0106165 , 0.000220216 , -2.43251e-178 , 0 , 0 , 
89.818 , -0.00969403 , 0.000244298 , 6.36419e-178 , 0 , 0 , 
90.018 , -0.00839194 , 0.000270732 , -8.81034e-178 , 0 , 0 , 
90.218 , -0.00676334 , 0.000299714 , -1.24715e-177 , 0 , 0 , 
90.4181 , -0.00487416 , 0.000331451 , 1.21525e-176 , 0 , 0 , 
90.6181 , -0.00280038 , 0.000366165 , -4.63713e-176 , 0 , 0 , 
90.8182 , -0.00062488 , 0.00040409 , 1.16054e-175 , 0 , 0 , 
91.0182 , 0.00156582 , 0.000445472 , -1.42102e-175 , 0 , 0 , 
91.2182 , 0.00368493 , 0.000490572 , -3.02909e-175 , 0 , 0 , 
91.4183 , 0.00564881 , 0.000539665 , 2.41751e-174 , 0 , 0 , 
91.6183 , 0.00738044 , 0.000593038 , -8.8045e-174 , 0 , 0 , 
91.8184 , 0.00881232 , 0.000650993 , 2.10347e-173 , 0 , 0 , 
92.0184 , 0.00988907 , 0.000713844 , -2.21181e-173 , 0 , 0 , 
92.2184 , 0.0105695 , 0.000781919 , -6.95732e-173 , 0 , 0 , 
92.4185 , 0.0108283 , 0.00085556 , 4.77934e-172 , 0 , 0 , 
92.6185 , 0.0106573 , 0.000935118 , -1.66502e-171 , 0 , 0 , 
92.8186 , 0.010065 , 0.00102096 , 3.78712e-171 , 0 , 0 , 
93.0186 , 0.00907662 , 0.00111346 , -3.26686e-171 , 0 , 0 , 
93.2186 , 0.00773296 , 0.001213 , -1.54025e-170 , 0 , 0 , 
93.4187 , 0.00608876 , 0.00131997 , 9.39531e-170 , 0 , 0 , 
93.6187 , 0.00421049 , 0.00143478 , -3.13601e-169 , 0 , 0 , 
93.8188 , 0.00217347 , 0.00155784 , 6.76776e-169 , 0 , 0 , 
94.0188 , 5.90019e-05 , 0.00168954 , -4.42676e-169 , 0 , 0 , 
94.2188 , -0.00204883 , 0.0018303 , -3.32167e-168 , 0 , 0 , 
94.4189 , -0.00406654 , 0.00198054 , 1.83736e-167 , 0 , 0 , 
94.6189 , -0.00591464 , 0.00214065 , -5.88222e-167 , 0 , 0 , 
94.819 , -0.00752069 , 0.00231104 , 1.19929e-166 , 0 , 0 , 
95.019 , -0.00882208 , 0.0024921 , -5.04958e-167 , 0 , 0 , 
95.219 , -0.00976845 , 0.00268421 , -7.02349e-166 , 0 , 0 , 
95.4191 , -0.0103238 , 0.00288772 , 3.57577e-165 , 0 , 0 , 
95.6191 , -0.010468 , 0.00310299 , -1.09865e-164 , 0 , 0 , 
95.8192 , -0.0101968 , 0.00333032 , 2.10477e-164 , 0 , 0 , 
96.0192 , -0.00952283 , 0.00357001 , -3.30219e-165 , 0 , 0 , 
96.2192 , -0.00847426 , 0.00382232 , -1.46226e-163 , 0 , 0 , 
96.4193 , -0.00709431 , 0.00408745 , 6.9272e-163 , 0 , 0 , 
96.6193 , -0.00543903 , 0.00436559 , -2.04297e-162 , 0 , 0 , 
96.8194 , -0.00357511 , 0.00465685 , 3.65247e-162 , 0 , 0 , 
97.0194 , -0.00157718 , 0.00496131 , 5.3926e-163 , 0 , 0 , 
97.2194 , 0.000475026 , 0.00527898 , -3.0064e-161 , 0 , 0 , 
97.4195 , 0.00249995 , 0.00560979 , 1.33614e-160 , 0 , 0 , 
97.6195 , 0.00441752 , 0.00595363 , -3.78141e-160 , 0 , 0 , 
97.8196 , 0.00615224 , 0.00631029 , 6.25363e-160 , 0 , 0 , 
98.0196 , 0.00763608 , 0.00667948 , 3.17365e-160 , 0 , 0 , 
98.2196 , 0.00881121 , 0.00706082 , -6.11686e-159 , 0 , 0 , 
98.4197 , 0.00963237 , 0.00745384 , 2.56636e-158 , 0 , 0 , 
98.6197 , 0.0100685 , 0.00785796 , -6.96497e-158 , 0 , 0 , 
98.8198 , 0.0101039 , 0.00827251 , 1.05329e-157 , 0 , 0 , 
99.0198 , 0.00973874 , 0.0086967 , 9.97827e-158 , 0 , 0 , 
99.2198 , 0.00898897 , 0.00912962 , -1.23351e-156 , 0 , 0 , 
99.4199 , 0.00788598 , 0.00957024 , 4.90914e-156 , 0 , 0 , 
99.6199 , 0.00647492 , 0.0100174 , -1.27619e-155 , 0 , 0 , 
99.82 , 0.00481289 , 0.0104699 , 1.73771e-155 , 0 , 0 , 
100.02 , 0.0029667 , 0.0109262 , 2.61941e-155 , 0 , 0 , 
100.22 , 0.00101029 , 0.011385 , -2.46831e-154 , 0 , 0 , 
100.42 , -0.000978347 , 0.0118444 , 9.35284e-154 , 0 , 0 , 
100.62 , -0.0029203 , 0.0123027 , -2.32518e-153 , 0 , 0 , 
100.82 , -0.00473882 , 0.0127579 , 2.79018e-153 , 0 , 0 , 
101.02 , -0.00636229 , 0.0132082 , 6.29906e-153 , 0 , 0 , 
101.22 , -0.00772707 , 0.0136512 , -4.90556e-152 , 0 , 0 , 
101.42 , -0.00878017 , 0.0140847 , 1.77478e-151 , 0 , 0 , 
101.62 , -0.00948111 , 0.0145063 , -4.21044e-151 , 0 , 0 , 
101.82 , -0.00980347 , 0.0149135 , 4.31526e-151 , 0 , 0 , 
102.02 , -0.00973586 , 0.0153038 , 1.43769e-150 , 0 , 0 , 
102.22 , -0.00928248 , 0.0156744 , -9.68978e-150 , 0 , 0 , 
102.42 , -0.00846291 , 0.0160227 , 3.35432e-149 , 0 , 0 , 
102.621 , -0.00731107 , 0.0163458 , -7.57267e-149 , 0 , 0 , 
102.821 , -0.00587384 , 0.0166409 , 6.31095e-149 , 0 , 0 , 
103.021 , -0.00420925 , 0.0169053 , 3.16894e-148 , 0 , 0 , 
103.221 , -0.00238423 , 0.0171359 , -1.90333e-147 , 0 , 0 , 
103.421 , -0.000471772 , 0.01733 , 6.31395e-147 , 0 , 0 , 
103.621 , 0.00145202 , 0.0174848 , -1.35169e-146 , 0 , 0 , 
103.821 , 0.00331085 , 0.0175976 , 8.40213e-147 , 0 , 0 , 
104.021 , 0.00503123 , 0.0176657 , 6.81204e-146 , 0 , 0 , 
104.221 , 0.00654547 , 0.0176866 , -3.71946e-145 , 0 , 0 , 
104.421 , 0.00779438 , 0.0176579 , 1.18358e-144 , 0 , 0 , 
104.621 , 0.00872949 , 0.0175773 , -2.39208e-144 , 0 , 0 , 
104.821 , 0.00931488 , 0.0174428 , 9.19658e-145 , 0 , 0 , 
105.021 , 0.00952858 , 0.0172525 , 1.43678e-143 , 0 , 0 , 
105.221 , 0.00936358 , 0.017005 , -7.23365e-143 , 0 , 0 , 
105.421 , 0.00882793 , 0.0166988 , 2.20923e-142 , 0 , 0 , 
105.621 , 0.00794427 , 0.0163329 , -4.19168e-142 , 0 , 0 , 
105.821 , 0.00674887 , 0.0159068 , 4.82229e-143 , 0 , 0 , 
106.021 , 0.00529027 , 0.01542 , 2.98534e-141 , 0 , 0 , 
106.221 , 0.00362738 , 0.0148725 , -1.40043e-140 , 0 , 0 , 
106.421 , 0.0018269 , 0.0142649 , 4.10539e-140 , 0 , 0 , 
106.621 , -3.92762e-05 , 0.0135979 , -7.26074e-140 , 0 , 0 , 
106.821 , -0.00189694 , 0.0128729 , -1.42645e-140 , 0 , 0 , 
107.021 , -0.00367239 , 0.0120916 , 6.12774e-139 , 0 , 0 , 
107.221 , -0.00529554 , 0.0112561 , -2.69951e-138 , 0 , 0 , 
107.421 , -0.00670263 , 0.0103692 , 7.59351e-138 , 0 , 0 , 
107.622 , -0.00783867 , 0.00943397 , -1.24043e-137 , 0 , 0 , 
107.822 , -0.00865958 , 0.00845402 , -7.02352e-138 , 0 , 0 , 
108.022 , -0.00913388 , 0.00743344 , 1.24502e-136 , 0 , 0 , 
108.222 , -0.00924412 , 0.00637675 , -5.18188e-136 , 0 , 0 , 
108.422 , -0.00898733 , 0.00528895 , 1.39761e-135 , 0 , 0 , 
108.622 , -0.00837501 , 0.00417545 , -2.08355e-135 , 0 , 0 , 
108.822 , -0.00743268 , 0.00304207 , -2.12663e-135 , 0 , 0 , 
109.022 , -0.00619891 , 0.00189499 , 2.50767e-134 , 0 , 0 , 
109.222 , -0.00472379 , 0.000740783 , -9.90644e-134 , 0 , 0 , 
109.422 , -0.0030667 , -0.000413718 , 2.55878e-133 , 0 , 0 , 
109.622 , -0.00129398 , -0.0015614 , -3.4254e-133 , 0 , 0 , 
109.822 , 0.000523634 , -0.00269493 , -5.49168e-133 , 0 , 0 , 
110.022 , 0.00231385 , -0.00380683 , 5.01269e-132 , 0 , 0 , 
110.222 , 0.00400574 , -0.0048895 , -1.88626e-131 , 0 , 0 , 
110.422 , 0.00553262 , -0.0059353 , 4.65799e-131 , 0 , 0 , 
110.622 , 0.0068345 , -0.00693663 , -5.47417e-131 , 0 , 0 , 
110.822 , 0.00786051 , -0.00788596 , -1.30847e-130 , 0 , 0 , 
111.022 , 0.00857088 , -0.00877594 , 9.95294e-130 , 0 , 0 , 
111.222 , 0.00893867 , -0.00959942 , -3.57723e-129 , 0 , 0 , 
111.422 , 0.00895054 , -0.0103496 , 8.42666e-129 , 0 , 0 , 
111.622 , 0.00860726 , -0.0110201 , -8.40922e-129 , 0 , 0 , 
111.822 , 0.00792362 , -0.0116048 , -2.96873e-128 , 0 , 0 , 
112.022 , 0.006928 , -0.0120983 , 1.9643e-127 , 0 , 0 , 
112.222 , 0.00566107 , -0.0124959 , -6.75694e-127 , 0 , 0 , 
112.422 , 0.00417406 , -0.0127932 , 1.51397e-126 , 0 , 0 , 
112.623 , 0.00252669 , -0.0129869 , -1.2168e-126 , 0 , 0 , 
112.823 , 0.000784867 , -0.0130743 , -6.51639e-126 , 0 , 0 , 
113.023 , -0.000981913 , -0.0130536 , 3.85541e-125 , 0 , 0 , 
113.223 , -0.00270347 , -0.0129239 , -1.27112e-124 , 0 , 0 , 
113.423 , -0.0043117 , -0.0126852 , 2.69916e-124 , 0 , 0 , 
113.623 , -0.00574319 , -0.0123386 , -1.58864e-124 , 0 , 0 , 
113.823 , -0.0069417 , -0.011886 , -1.39644e-123 , 0 , 0 , 
114.023 , -0.00786049 , -0.0113304 , 7.52872e-123 , 0 , 0 , 
114.223 , -0.00846415 , -0.0106758 , -2.38131e-122 , 0 , 0 , 
114.423 , -0.00872986 , -0.00992727 , 4.77022e-122 , 0 , 0 , 
114.623 , -0.00864818 , -0.00909081 , -1.65613e-122 , 0 , 0 , 
114.823 , -0.0082235 , -0.00817336 , -2.93825e-121 , 0 , 0 , 
115.023 , -0.00747392 , -0.00718279 , 1.4632e-120 , 0 , 0 , 
115.223 , -0.00643037 , -0.00612785 , -4.44201e-120 , 0 , 0 , 
115.423 , -0.00513526 , -0.00501807 , 8.34575e-120 , 0 , 0 , 
115.623 , -0.00364079 , -0.00386371 , -6.03423e-121 , 0 , 0 , 
115.823 , -0.00200695 , -0.00267564 , -6.09326e-119 , 0 , 0 , 
116.023 , -0.000299118 , -0.0014653 , 2.83092e-118 , 0 , 0 , 
116.223 , 0.0014147 , -0.000244541 , -8.24903e-118 , 0 , 0 , 
116.423 , 0.0030665 , 0.000974461 , 1.44294e-117 , 0 , 0 , 
116.623 , 0.00459093 , 0.00217935 , 3.55705e-118 , 0 , 0 , 
116.823 , 0.00592788 , 0.0033577 , -1.2487e-116 , 0 , 0 , 
117.023 , 0.00702495 , 0.00449717 , 5.45354e-116 , 0 , 0 , 
117.223 , 0.00783946 , 0.00558561 , -1.5247e-115 , 0 , 0 , 
117.423 , 0.00834008 , 0.00661126 , 2.45955e-115 , 0 , 0 , 
117.624 , 0.00850792 , 0.00756281 , 1.54149e-115 , 0 , 0 , 
117.824 , 0.00833739 , 0.00842963 , -2.53364e-114 , 0 , 0 , 
118.024 , 0.00783651 , 0.00920182 , 1.04621e-113 , 0 , 0 , 
118.224 , 0.0070263 , 0.00987042 , -2.80415e-113 , 0 , 0 , 
118.424 , 0.00593992 , 0.0104275 , 4.11966e-113 , 0 , 0 , 
118.624 , 0.00462138 , 0.0108662 , 4.51807e-113 , 0 , 0 , 
118.824 , 0.00312379 , 0.0111811 , -5.09716e-112 , 0 , 0 , 
119.024 , 0.00150727 , 0.0113678 , 1.99891e-111 , 0 , 0 , 
119.224 , -0.000163662 , 0.0114237 , -5.12977e-111 , 0 , 0 , 
119.424 , -0.00182252 , 0.0113474 , 6.74815e-111 , 0 , 0 , 
119.624 , -0.00340348 , 0.0111392 , 1.14943e-110 , 0 , 0 , 
119.824 , -0.00484401 , 0.010801 , -1.01784e-109 , 0 , 0 , 
120.024 , -0.00608742 , 0.010336 , 3.80383e-109 , 0 , 0 , 
120.224 , -0.00708506 , 0.00974932 , -9.33002e-109 , 0 , 0 , 
120.424 , -0.00779814 , 0.00904738 , 1.0731e-108 , 0 , 0 , 
120.624 , -0.00819921 , 0.00823817 , 2.71522e-108 , 0 , 0 , 
120.824 , -0.00827336 , 0.0073311 , -2.0191e-107 , 0 , 0 , 
121.024 , -0.00801883 , 0.00633688 , 7.20962e-107 , 0 , 0 , 
121.224 , -0.00744682 , 0.00526746 , -1.68624e-106 , 0 , 0 , 
121.424 , -0.00658103 , 0.00413585 , 1.63667e-106 , 0 , 0 , 
121.624 , -0.00545675 , 0.00295598 , 6.1259e-106 , 0 , 0 , 
121.824 , -0.00411948 , 0.00174258 , -3.98154e-105 , 0 , 0 , 
122.024 , -0.00262307 , 0.000510971 , 1.361e-104 , 0 , 0 , 
122.224 , -0.00102742 , -0.000723152 , -3.02632e-104 , 0 , 0 , 
122.424 , 0.000603835 , -0.00194388 , 2.34115e-104 , 0 , 0 , 
122.625 , 0.0022058 , -0.00313531 , 1.3393e-103 , 0 , 0 , 
122.825 , 0.00371492 , -0.00428175 , -7.8087e-103 , 0 , 0 , 
123.025 , 0.00507163 , -0.00536798 , 2.55878e-102 , 0 , 0 , 
123.225 , 0.00622259 , -0.00637941 , -5.38889e-102 , 0 , 0 , 
123.425 , 0.00712275 , -0.0073023 , 2.99069e-102 , 0 , 0 , 
123.625 , 0.00773711 , -0.00812399 , 2.86153e-101 , 0 , 0 , 
123.825 , 0.00804221 , -0.00883306 , -1.52377e-100 , 0 , 0 , 
124.025 , 0.00802701 , -0.00941953 , 4.79063e-100 , 0 , 0 , 
124.225 , 0.00769316 , -0.00987504 , -9.51057e-100 , 0 , 0 , 
124.425 , 0.00705488 , -0.0101929 , 2.94054e-100 , 0 , 0 , 
124.625 , 0.00613842 , -0.0103684 , 6.00692e-99 , 0 , 0 , 
124.825 , 0.00498114 , -0.0103986 , -2.95942e-98 , 0 , 0 , 
125.025 , 0.00362978 , -0.0102827 , 8.93054e-98 , 0 , 0 , 
125.225 , 0.00213861 , -0.0100221 , -1.66124e-97 , 0 , 0 , 
125.425 , 0.00056724 , -0.00961986 , 4.7562e-99 , 0 , 0 , 
125.625 , -0.00102166 , -0.00908153 , 1.24336e-96 , 0 , 0 , 
125.825 , -0.0025649 , -0.00841445 , -5.72205e-96 , 0 , 0 , 
126.025 , -0.00400139 , -0.00762794 , 1.65733e-95 , 0 , 0 , 
126.225 , -0.00527445 , -0.00673312 , -2.86669e-95 , 0 , 0 , 
126.425 , -0.00633401 , -0.00574278 , -8.53906e-96 , 0 , 0 , 
126.625 , -0.0071386 , -0.00467122 , 2.54404e-94 , 0 , 0 , 
126.825 , -0.00765713 , -0.00353408 , -1.10163e-93 , 0 , 0 , 
127.025 , -0.00786996 , -0.00234807 , 3.06113e-93 , 0 , 0 , 
127.225 , -0.00776959 , -0.00113075 , -4.87502e-93 , 0 , 0 , 
127.425 , -0.00736093 , 9.96911e-05 , -3.35964e-93 , 0 , 0 , 
127.626 , -0.00666112 , 0.00132476 , 5.15506e-92 , 0 , 0 , 
127.826 , -0.00569896 , 0.00252589 , -2.1121e-91 , 0 , 0 , 
128.026 , -0.00451349 , 0.00368476 , 5.62559e-91 , 0 , 0 , 
128.226 , -0.00315246 , 0.00478358 , -8.14165e-91 , 0 , 0 , 
128.426 , -0.00167042 , 0.00580534 , -9.57148e-91 , 0 , 0 , 
128.626 , -0.000126635 , 0.00673411 , 1.0359e-89 , 0 , 0 , 
128.826 , 0.00141736 , 0.00755532 , -4.03301e-89 , 0 , 0 , 
129.026 , 0.00290027 , 0.00825598 , 1.02827e-88 , 0 , 0 , 
129.226 , 0.00426342 , 0.00882489 , -1.32857e-88 , 0 , 0 , 
129.426 , 0.005453 , 0.00925288 , -2.40211e-88 , 0 , 0 , 
129.626 , 0.00642226 , 0.00953295 , 2.06645e-87 , 0 , 0 , 
129.826 , 0.00713343 , 0.00966041 , -7.67015e-87 , 0 , 0 , 
130.026 , 0.0075591 , 0.00963301 , 1.86856e-86 , 0 , 0 , 
130.226 , 0.00768322 , 0.00945096 , -2.10176e-86 , 0 , 0 , 
130.426 , 0.00750171 , 0.00911694 , -5.62895e-86 , 0 , 0 , 
130.626 , 0.00702272 , 0.00863615 , 4.09553e-85 , 0 , 0 , 
130.826 , 0.00626625 , 0.00801623 , -1.45292e-84 , 0 , 0 , 
131.026 , 0.00526321 , 0.00726711 , 3.37379e-84 , 0 , 0 , 
131.226 , 0.00405414 , 0.00640091 , -3.18116e-84 , 0 , 0 , 
131.426 , 0.00268767 , 0.00543175 , -1.26323e-83 , 0 , 0 , 
131.626 , 0.00121858 , 0.00437555 , 8.06943e-83 , 0 , 0 , 
131.826 , -0.000294438 , 0.00324976 , -2.74112e-82 , 0 , 0 , 
132.026 , -0.00179118 , 0.00207309 , 6.04837e-82 , 0 , 0 , 
132.226 , -0.00321226 , 0.000865211 , -4.49404e-82 , 0 , 0 , 
132.426 , -0.00450141 , -0.000353589 , -2.7513e-81 , 0 , 0 , 
132.627 , -0.00560782 , -0.00156271 , 1.58139e-80 , 0 , 0 , 
132.827 , -0.00648811 , -0.00274163 , -5.15038e-80 , 0 , 0 , 
133.027 , -0.00710804 , -0.00387023 , 1.07569e-79 , 0 , 0 , 
133.227 , -0.00744373 , -0.00492914 , -5.60217e-80 , 0 , 0 , 
133.427 , -0.00748262 , -0.00590011 , -5.86153e-79 , 0 , 0 , 
