  x  ,    Xe  ,   ne   , 
4.38839 , 1.25242e-25 , 6.04558e-32 , 
4.38891 , 1.25242e-25 , 6.03633e-32 , 
4.38942 , 1.25242e-25 , 6.02709e-32 , 
4.38993 , 1.25242e-25 , 6.01786e-32 , 
4.39044 , 1.25242e-25 , 6.00866e-32 , 
4.39095 , 1.25242e-25 , 5.99946e-32 , 
4.39146 , 1.25242e-25 , 5.99028e-32 , 
4.39197 , 1.25242e-25 , 5.98111e-32 , 
4.39248 , 1.25242e-25 , 5.97196e-32 , 
4.39299 , 1.25242e-25 , 5.96282e-32 , 
4.3935 , 1.25242e-25 , 5.95369e-32 , 
4.39401 , 1.25242e-25 , 5.94458e-32 , 
4.39452 , 1.25242e-25 , 5.93548e-32 , 
4.39503 , 1.25242e-25 , 5.9264e-32 , 
4.39554 , 1.25242e-25 , 5.91733e-32 , 
4.39605 , 1.25242e-25 , 5.90827e-32 , 
4.39656 , 1.25242e-25 , 5.89923e-32 , 
4.39707 , 1.25242e-25 , 5.8902e-32 , 
4.39758 , 1.25242e-25 , 5.88119e-32 , 
4.39809 , 1.25242e-25 , 5.87219e-32 , 
4.3986 , 1.25242e-25 , 5.8632e-32 , 
4.39912 , 1.25242e-25 , 5.85423e-32 , 
4.39963 , 1.25242e-25 , 5.84527e-32 , 
4.40014 , 1.25242e-25 , 5.83632e-32 , 
4.40065 , 1.25242e-25 , 5.82739e-32 , 
4.40116 , 1.25242e-25 , 5.81847e-32 , 
4.40167 , 1.25242e-25 , 5.80957e-32 , 
4.40218 , 1.25242e-25 , 5.80068e-32 , 
4.40269 , 1.25242e-25 , 5.7918e-32 , 
4.4032 , 1.25242e-25 , 5.78294e-32 , 
4.40371 , 1.25242e-25 , 5.77409e-32 , 
4.40422 , 1.25242e-25 , 5.76525e-32 , 
4.40473 , 1.25242e-25 , 5.75643e-32 , 
4.40524 , 1.25242e-25 , 5.74762e-32 , 
4.40575 , 1.25242e-25 , 5.73882e-32 , 
4.40626 , 1.25242e-25 , 5.73004e-32 , 
4.40677 , 1.25242e-25 , 5.72127e-32 , 
4.40728 , 1.25242e-25 , 5.71251e-32 , 
4.40779 , 1.25242e-25 , 5.70377e-32 , 
4.4083 , 1.25242e-25 , 5.69504e-32 , 
4.40882 , 1.25242e-25 , 5.68633e-32 , 
4.40933 , 1.25242e-25 , 5.67762e-32 , 
4.40984 , 1.25242e-25 , 5.66894e-32 , 
4.41035 , 1.25242e-25 , 5.66026e-32 , 
4.41086 , 1.25242e-25 , 5.6516e-32 , 
4.41137 , 1.25242e-25 , 5.64295e-32 , 
4.41188 , 1.25242e-25 , 5.63431e-32 , 
4.41239 , 1.25242e-25 , 5.62569e-32 , 
4.4129 , 1.25242e-25 , 5.61708e-32 , 
4.41341 , 1.25242e-25 , 5.60848e-32 , 
4.41392 , 1.25242e-25 , 5.5999e-32 , 
4.41443 , 1.25242e-25 , 5.59133e-32 , 
4.41494 , 1.25242e-25 , 5.58277e-32 , 
4.41545 , 1.25242e-25 , 5.57423e-32 , 
4.41596 , 1.25242e-25 , 5.5657e-32 , 
4.41647 , 1.25242e-25 , 5.55718e-32 , 
4.41698 , 1.25242e-25 , 5.54868e-32 , 
4.41749 , 1.25242e-25 , 5.54019e-32 , 
4.418 , 1.25242e-25 , 5.53171e-32 , 
4.41852 , 1.25242e-25 , 5.52324e-32 , 
4.41903 , 1.25242e-25 , 5.51479e-32 , 
4.41954 , 1.25242e-25 , 5.50635e-32 , 
4.42005 , 1.25242e-25 , 5.49792e-32 , 
4.42056 , 1.25242e-25 , 5.48951e-32 , 
4.42107 , 1.25242e-25 , 5.48111e-32 , 
4.42158 , 1.25242e-25 , 5.47272e-32 , 
4.42209 , 1.25242e-25 , 5.46434e-32 , 
4.4226 , 1.25242e-25 , 5.45598e-32 , 
4.42311 , 1.25242e-25 , 5.44763e-32 , 
4.42362 , 1.25242e-25 , 5.43929e-32 , 
4.42413 , 1.25242e-25 , 5.43097e-32 , 
4.42464 , 1.25242e-25 , 5.42266e-32 , 
4.42515 , 1.25242e-25 , 5.41436e-32 , 
4.42566 , 1.25242e-25 , 5.40607e-32 , 
4.42617 , 1.25242e-25 , 5.3978e-32 , 
4.42668 , 1.25242e-25 , 5.38954e-32 , 
4.42719 , 1.25242e-25 , 5.38129e-32 , 
4.4277 , 1.25242e-25 , 5.37305e-32 , 
4.42822 , 1.25242e-25 , 5.36483e-32 , 
4.42873 , 1.25242e-25 , 5.35662e-32 , 
4.42924 , 1.25242e-25 , 5.34842e-32 , 
4.42975 , 1.25242e-25 , 5.34024e-32 , 
4.43026 , 1.25242e-25 , 5.33207e-32 , 
4.43077 , 1.25242e-25 , 5.32391e-32 , 
4.43128 , 1.25242e-25 , 5.31576e-32 , 
4.43179 , 1.25242e-25 , 5.30762e-32 , 
4.4323 , 1.25242e-25 , 5.2995e-32 , 
4.43281 , 1.25242e-25 , 5.29139e-32 , 
4.43332 , 1.25242e-25 , 5.28329e-32 , 
4.43383 , 1.25242e-25 , 5.27521e-32 , 
4.43434 , 1.25242e-25 , 5.26713e-32 , 
4.43485 , 1.25242e-25 , 5.25907e-32 , 
4.43536 , 1.25242e-25 , 5.25102e-32 , 
4.43587 , 1.25242e-25 , 5.24299e-32 , 
4.43638 , 1.25242e-25 , 5.23496e-32 , 
4.43689 , 1.25242e-25 , 5.22695e-32 , 
4.4374 , 1.25242e-25 , 5.21895e-32 , 
4.43792 , 1.25242e-25 , 5.21097e-32 , 
4.43843 , 1.25242e-25 , 5.20299e-32 , 
4.43894 , 1.25242e-25 , 5.19503e-32 , 
4.43945 , 1.25242e-25 , 5.18708e-32 , 
4.43996 , 1.25242e-25 , 5.17914e-32 , 
4.44047 , 1.25242e-25 , 5.17121e-32 , 
4.44098 , 1.25242e-25 , 5.1633e-32 , 
4.44149 , 1.25242e-25 , 5.1554e-32 , 
4.442 , 1.25242e-25 , 5.14751e-32 , 
4.44251 , 1.25242e-25 , 5.13963e-32 , 
4.44302 , 1.25242e-25 , 5.13176e-32 , 
4.44353 , 1.25242e-25 , 5.12391e-32 , 
4.44404 , 1.25242e-25 , 5.11607e-32 , 
4.44455 , 1.25242e-25 , 5.10824e-32 , 
4.44506 , 1.25242e-25 , 5.10042e-32 , 
4.44557 , 1.25242e-25 , 5.09262e-32 , 
4.44608 , 1.25242e-25 , 5.08482e-32 , 
4.44659 , 1.25242e-25 , 5.07704e-32 , 
4.4471 , 1.25242e-25 , 5.06927e-32 , 
4.44762 , 1.25242e-25 , 5.06151e-32 , 
4.44813 , 1.25242e-25 , 5.05377e-32 , 
4.44864 , 1.25242e-25 , 5.04603e-32 , 
4.44915 , 1.25242e-25 , 5.03831e-32 , 
4.44966 , 1.25242e-25 , 5.0306e-32 , 
4.45017 , 1.25242e-25 , 5.0229e-32 , 
4.45068 , 1.25242e-25 , 5.01521e-32 , 
4.45119 , 1.25242e-25 , 5.00754e-32 , 
4.4517 , 1.25242e-25 , 4.99988e-32 , 
4.45221 , 1.25242e-25 , 4.99222e-32 , 
4.45272 , 1.25242e-25 , 4.98458e-32 , 
4.45323 , 1.25242e-25 , 4.97696e-32 , 
4.45374 , 1.25242e-25 , 4.96934e-32 , 
4.45425 , 1.25242e-25 , 4.96173e-32 , 
4.45476 , 1.25242e-25 , 4.95414e-32 , 
4.45527 , 1.25242e-25 , 4.94656e-32 , 
4.45578 , 1.25242e-25 , 4.93899e-32 , 
4.45629 , 1.25242e-25 , 4.93143e-32 , 
4.4568 , 1.25242e-25 , 4.92388e-32 , 
4.45731 , 1.25242e-25 , 4.91635e-32 , 
4.45783 , 1.25242e-25 , 4.90882e-32 , 
4.45834 , 1.25242e-25 , 4.90131e-32 , 
4.45885 , 1.25242e-25 , 4.89381e-32 , 
4.45936 , 1.25242e-25 , 4.88632e-32 , 
4.45987 , 1.25242e-25 , 4.87884e-32 , 
4.46038 , 1.25242e-25 , 4.87138e-32 , 
4.46089 , 1.25242e-25 , 4.86392e-32 , 
4.4614 , 1.25242e-25 , 4.85648e-32 , 
4.46191 , 1.25242e-25 , 4.84904e-32 , 
4.46242 , 1.25242e-25 , 4.84162e-32 , 
4.46293 , 1.25242e-25 , 4.83421e-32 , 
4.46344 , 1.25242e-25 , 4.82682e-32 , 
4.46395 , 1.25242e-25 , 4.81943e-32 , 
4.46446 , 1.25242e-25 , 4.81205e-32 , 
4.46497 , 1.25242e-25 , 4.80469e-32 , 
4.46548 , 1.25242e-25 , 4.79734e-32 , 
4.46599 , 1.25242e-25 , 4.78999e-32 , 
4.4665 , 1.25242e-25 , 4.78266e-32 , 
4.46701 , 1.25242e-25 , 4.77534e-32 , 
4.46753 , 1.25242e-25 , 4.76804e-32 , 
4.46804 , 1.25242e-25 , 4.76074e-32 , 
4.46855 , 1.25242e-25 , 4.75345e-32 , 
4.46906 , 1.25242e-25 , 4.74618e-32 , 
4.46957 , 1.25242e-25 , 4.73891e-32 , 
4.47008 , 1.25242e-25 , 4.73166e-32 , 
4.47059 , 1.25242e-25 , 4.72442e-32 , 
4.4711 , 1.25242e-25 , 4.71719e-32 , 
4.47161 , 1.25242e-25 , 4.70997e-32 , 
4.47212 , 1.25242e-25 , 4.70276e-32 , 
4.47263 , 1.25242e-25 , 4.69557e-32 , 
4.47314 , 1.25242e-25 , 4.68838e-32 , 
4.47365 , 1.25242e-25 , 4.68121e-32 , 
4.47416 , 1.25242e-25 , 4.67404e-32 , 
4.47467 , 1.25242e-25 , 4.66689e-32 , 
4.47518 , 1.25242e-25 , 4.65975e-32 , 
4.47569 , 1.25242e-25 , 4.65261e-32 , 
4.4762 , 1.25242e-25 , 4.64549e-32 , 
4.47671 , 1.25242e-25 , 4.63839e-32 , 
4.47723 , 1.25242e-25 , 4.63129e-32 , 
4.47774 , 1.25242e-25 , 4.6242e-32 , 
4.47825 , 1.25242e-25 , 4.61712e-32 , 
4.47876 , 1.25242e-25 , 4.61006e-32 , 
4.47927 , 1.25242e-25 , 4.603e-32 , 
4.47978 , 1.25242e-25 , 4.59596e-32 , 
4.48029 , 1.25242e-25 , 4.58892e-32 , 
4.4808 , 1.25242e-25 , 4.5819e-32 , 
4.48131 , 1.25242e-25 , 4.57489e-32 , 
4.48182 , 1.25242e-25 , 4.56789e-32 , 
4.48233 , 1.25242e-25 , 4.5609e-32 , 
4.48284 , 1.25242e-25 , 4.55392e-32 , 
4.48335 , 1.25242e-25 , 4.54695e-32 , 
4.48386 , 1.25242e-25 , 4.53999e-32 , 
4.48437 , 1.25242e-25 , 4.53304e-32 , 
4.48488 , 1.25242e-25 , 4.5261e-32 , 
4.48539 , 1.25242e-25 , 4.51918e-32 , 
4.4859 , 1.25242e-25 , 4.51226e-32 , 
4.48641 , 1.25242e-25 , 4.50535e-32 , 
4.48693 , 1.25242e-25 , 4.49846e-32 , 
4.48744 , 1.25242e-25 , 4.49157e-32 , 
4.48795 , 1.25242e-25 , 4.4847e-32 , 
4.48846 , 1.25242e-25 , 4.47784e-32 , 
4.48897 , 1.25242e-25 , 4.47098e-32 , 
4.48948 , 1.25242e-25 , 4.46414e-32 , 
4.48999 , 1.25242e-25 , 4.45731e-32 , 
4.4905 , 1.25242e-25 , 4.45049e-32 , 
4.49101 , 1.25242e-25 , 4.44368e-32 , 
4.49152 , 1.25242e-25 , 4.43688e-32 , 
4.49203 , 1.25242e-25 , 4.43009e-32 , 
4.49254 , 1.25242e-25 , 4.42331e-32 , 
4.49305 , 1.25242e-25 , 4.41654e-32 , 
4.49356 , 1.25242e-25 , 4.40978e-32 , 
4.49407 , 1.25242e-25 , 4.40303e-32 , 
4.49458 , 1.25242e-25 , 4.39629e-32 , 
4.49509 , 1.25242e-25 , 4.38956e-32 , 
4.4956 , 1.25242e-25 , 4.38285e-32 , 
4.49611 , 1.25242e-25 , 4.37614e-32 , 
4.49663 , 1.25242e-25 , 4.36944e-32 , 
4.49714 , 1.25242e-25 , 4.36275e-32 , 
4.49765 , 1.25242e-25 , 4.35608e-32 , 
4.49816 , 1.25242e-25 , 4.34941e-32 , 
4.49867 , 1.25242e-25 , 4.34275e-32 , 
4.49918 , 1.25242e-25 , 4.33611e-32 , 
4.49969 , 1.25242e-25 , 4.32947e-32 , 
4.5002 , 1.25242e-25 , 4.32285e-32 , 
4.50071 , 1.25242e-25 , 4.31623e-32 , 
4.50122 , 1.25242e-25 , 4.30963e-32 , 
4.50173 , 1.25242e-25 , 4.30303e-32 , 
4.50224 , 1.25242e-25 , 4.29644e-32 , 
4.50275 , 1.25242e-25 , 4.28987e-32 , 
4.50326 , 1.25242e-25 , 4.2833e-32 , 
4.50377 , 1.25242e-25 , 4.27675e-32 , 
4.50428 , 1.25242e-25 , 4.2702e-32 , 
4.50479 , 1.25242e-25 , 4.26367e-32 , 
4.5053 , 1.25242e-25 , 4.25714e-32 , 
4.50581 , 1.25242e-25 , 4.25063e-32 , 
4.50633 , 1.25242e-25 , 4.24412e-32 , 
4.50684 , 1.25242e-25 , 4.23763e-32 , 
4.50735 , 1.25242e-25 , 4.23114e-32 , 
4.50786 , 1.25242e-25 , 4.22467e-32 , 
4.50837 , 1.25242e-25 , 4.2182e-32 , 
4.50888 , 1.25242e-25 , 4.21175e-32 , 
4.50939 , 1.25242e-25 , 4.2053e-32 , 
4.5099 , 1.25242e-25 , 4.19887e-32 , 
4.51041 , 1.25242e-25 , 4.19244e-32 , 
4.51092 , 1.25242e-25 , 4.18602e-32 , 
4.51143 , 1.25242e-25 , 4.17962e-32 , 
4.51194 , 1.25242e-25 , 4.17322e-32 , 
4.51245 , 1.25242e-25 , 4.16683e-32 , 
4.51296 , 1.25242e-25 , 4.16046e-32 , 
4.51347 , 1.25242e-25 , 4.15409e-32 , 
4.51398 , 1.25242e-25 , 4.14773e-32 , 
4.51449 , 1.25242e-25 , 4.14139e-32 , 
4.515 , 1.25242e-25 , 4.13505e-32 , 
4.51551 , 1.25242e-25 , 4.12872e-32 , 
4.51603 , 1.25242e-25 , 4.1224e-32 , 
4.51654 , 1.25242e-25 , 4.11609e-32 , 
4.51705 , 1.25242e-25 , 4.10979e-32 , 
4.51756 , 1.25242e-25 , 4.1035e-32 , 
4.51807 , 1.25242e-25 , 4.09722e-32 , 
4.51858 , 1.25242e-25 , 4.09095e-32 , 
4.51909 , 1.25242e-25 , 4.08469e-32 , 
4.5196 , 1.25242e-25 , 4.07844e-32 , 
4.52011 , 1.25242e-25 , 4.0722e-32 , 
4.52062 , 1.25242e-25 , 4.06597e-32 , 
4.52113 , 1.25242e-25 , 4.05974e-32 , 
4.52164 , 1.25242e-25 , 4.05353e-32 , 
4.52215 , 1.25242e-25 , 4.04733e-32 , 
4.52266 , 1.25242e-25 , 4.04113e-32 , 
4.52317 , 1.25242e-25 , 4.03495e-32 , 
4.52368 , 1.25242e-25 , 4.02877e-32 , 
4.52419 , 1.25242e-25 , 4.02261e-32 , 
4.5247 , 1.25242e-25 , 4.01645e-32 , 
4.52521 , 1.25242e-25 , 4.01031e-32 , 
4.52572 , 1.25242e-25 , 4.00417e-32 , 
4.52624 , 1.25242e-25 , 3.99804e-32 , 
4.52675 , 1.25242e-25 , 3.99192e-32 , 
4.52726 , 1.25242e-25 , 3.98581e-32 , 
4.52777 , 1.25242e-25 , 3.97971e-32 , 
4.52828 , 1.25242e-25 , 3.97362e-32 , 
4.52879 , 1.25242e-25 , 3.96754e-32 , 
4.5293 , 1.25242e-25 , 3.96147e-32 , 
4.52981 , 1.25242e-25 , 3.95541e-32 , 
4.53032 , 1.25242e-25 , 3.94935e-32 , 
4.53083 , 1.25242e-25 , 3.94331e-32 , 
4.53134 , 1.25242e-25 , 3.93727e-32 , 
4.53185 , 1.25242e-25 , 3.93125e-32 , 
4.53236 , 1.25242e-25 , 3.92523e-32 , 
4.53287 , 1.25242e-25 , 3.91923e-32 , 
4.53338 , 1.25242e-25 , 3.91323e-32 , 
4.53389 , 1.25242e-25 , 3.90724e-32 , 
4.5344 , 1.25242e-25 , 3.90126e-32 , 
4.53491 , 1.25242e-25 , 3.89529e-32 , 
4.53542 , 1.25242e-25 , 3.88933e-32 , 
4.53594 , 1.25242e-25 , 3.88337e-32 , 
4.53645 , 1.25242e-25 , 3.87743e-32 , 
4.53696 , 1.25242e-25 , 3.8715e-32 , 
4.53747 , 1.25242e-25 , 3.86557e-32 , 
4.53798 , 1.25242e-25 , 3.85966e-32 , 
4.53849 , 1.25242e-25 , 3.85375e-32 , 
4.539 , 1.25242e-25 , 3.84785e-32 , 
4.53951 , 1.25242e-25 , 3.84196e-32 , 
4.54002 , 1.25242e-25 , 3.83608e-32 , 
4.54053 , 1.25242e-25 , 3.83021e-32 , 
4.54104 , 1.25242e-25 , 3.82435e-32 , 
4.54155 , 1.25242e-25 , 3.8185e-32 , 
4.54206 , 1.25242e-25 , 3.81265e-32 , 
4.54257 , 1.25242e-25 , 3.80682e-32 , 
4.54308 , 1.25242e-25 , 3.80099e-32 , 
4.54359 , 1.25242e-25 , 3.79518e-32 , 
4.5441 , 1.25242e-25 , 3.78937e-32 , 
4.54461 , 1.25242e-25 , 3.78357e-32 , 
4.54512 , 1.25242e-25 , 3.77778e-32 , 
4.54564 , 1.25242e-25 , 3.772e-32 , 
4.54615 , 1.25242e-25 , 3.76623e-32 , 
4.54666 , 1.25242e-25 , 3.76046e-32 , 
4.54717 , 1.25242e-25 , 3.75471e-32 , 
4.54768 , 1.25242e-25 , 3.74896e-32 , 
4.54819 , 1.25242e-25 , 3.74322e-32 , 
4.5487 , 1.25242e-25 , 3.73749e-32 , 
4.54921 , 1.25242e-25 , 3.73177e-32 , 
4.54972 , 1.25242e-25 , 3.72606e-32 , 
4.55023 , 1.25242e-25 , 3.72036e-32 , 
4.55074 , 1.25242e-25 , 3.71467e-32 , 
4.55125 , 1.25242e-25 , 3.70898e-32 , 
4.55176 , 1.25242e-25 , 3.70331e-32 , 
4.55227 , 1.25242e-25 , 3.69764e-32 , 
4.55278 , 1.25242e-25 , 3.69198e-32 , 
4.55329 , 1.25242e-25 , 3.68633e-32 , 
4.5538 , 1.25242e-25 , 3.68069e-32 , 
4.55431 , 1.25242e-25 , 3.67506e-32 , 
4.55482 , 1.25242e-25 , 3.66943e-32 , 
4.55534 , 1.25242e-25 , 3.66382e-32 , 
4.55585 , 1.25242e-25 , 3.65821e-32 , 
4.55636 , 1.25242e-25 , 3.65261e-32 , 
4.55687 , 1.25242e-25 , 3.64702e-32 , 
4.55738 , 1.25242e-25 , 3.64144e-32 , 
4.55789 , 1.25242e-25 , 3.63587e-32 , 
4.5584 , 1.25242e-25 , 3.6303e-32 , 
4.55891 , 1.25242e-25 , 3.62475e-32 , 
4.55942 , 1.25242e-25 , 3.6192e-32 , 
4.55993 , 1.25242e-25 , 3.61366e-32 , 
4.56044 , 1.25242e-25 , 3.60813e-32 , 
4.56095 , 1.25242e-25 , 3.60261e-32 , 
4.56146 , 1.25242e-25 , 3.59709e-32 , 
4.56197 , 1.25242e-25 , 3.59159e-32 , 
4.56248 , 1.25242e-25 , 3.58609e-32 , 
4.56299 , 1.25242e-25 , 3.5806e-32 , 
4.5635 , 1.25242e-25 , 3.57512e-32 , 
4.56401 , 1.25242e-25 , 3.56965e-32 , 
4.56452 , 1.25242e-25 , 3.56419e-32 , 
4.56504 , 1.25242e-25 , 3.55874e-32 , 
4.56555 , 1.25242e-25 , 3.55329e-32 , 
4.56606 , 1.25242e-25 , 3.54785e-32 , 
4.56657 , 1.25242e-25 , 3.54242e-32 , 
4.56708 , 1.25242e-25 , 3.537e-32 , 
4.56759 , 1.25242e-25 , 3.53159e-32 , 
4.5681 , 1.25242e-25 , 3.52618e-32 , 
4.56861 , 1.25242e-25 , 3.52079e-32 , 
4.56912 , 1.25242e-25 , 3.5154e-32 , 
4.56963 , 1.25242e-25 , 3.51002e-32 , 
4.57014 , 1.25242e-25 , 3.50465e-32 , 
4.57065 , 1.25242e-25 , 3.49928e-32 , 
4.57116 , 1.25242e-25 , 3.49393e-32 , 
4.57167 , 1.25242e-25 , 3.48858e-32 , 
4.57218 , 1.25242e-25 , 3.48324e-32 , 
4.57269 , 1.25242e-25 , 3.47791e-32 , 
4.5732 , 1.25242e-25 , 3.47259e-32 , 
4.57371 , 1.25242e-25 , 3.46727e-32 , 
4.57422 , 1.25242e-25 , 3.46197e-32 , 
4.57474 , 1.25242e-25 , 3.45667e-32 , 
4.57525 , 1.25242e-25 , 3.45138e-32 , 
4.57576 , 1.25242e-25 , 3.4461e-32 , 
4.57627 , 1.25242e-25 , 3.44082e-32 , 
4.57678 , 1.25242e-25 , 3.43556e-32 , 
4.57729 , 1.25242e-25 , 3.4303e-32 , 
4.5778 , 1.25242e-25 , 3.42505e-32 , 
4.57831 , 1.25242e-25 , 3.41981e-32 , 
4.57882 , 1.25242e-25 , 3.41457e-32 , 
4.57933 , 1.25242e-25 , 3.40935e-32 , 
4.57984 , 1.25242e-25 , 3.40413e-32 , 
4.58035 , 1.25242e-25 , 3.39892e-32 , 
4.58086 , 1.25242e-25 , 3.39372e-32 , 
4.58137 , 1.25242e-25 , 3.38853e-32 , 
4.58188 , 1.25242e-25 , 3.38334e-32 , 
4.58239 , 1.25242e-25 , 3.37816e-32 , 
4.5829 , 1.25242e-25 , 3.37299e-32 , 
4.58341 , 1.25242e-25 , 3.36783e-32 , 
4.58392 , 1.25242e-25 , 3.36268e-32 , 
4.58443 , 1.25242e-25 , 3.35753e-32 , 
4.58495 , 1.25242e-25 , 3.35239e-32 , 
4.58546 , 1.25242e-25 , 3.34726e-32 , 
4.58597 , 1.25242e-25 , 3.34214e-32 , 
4.58648 , 1.25242e-25 , 3.33702e-32 , 
4.58699 , 1.25242e-25 , 3.33192e-32 , 
4.5875 , 1.25242e-25 , 3.32682e-32 , 
4.58801 , 1.25242e-25 , 3.32173e-32 , 
4.58852 , 1.25242e-25 , 3.31664e-32 , 
4.58903 , 1.25242e-25 , 3.31157e-32 , 
4.58954 , 1.25242e-25 , 3.3065e-32 , 
4.59005 , 1.25242e-25 , 3.30144e-32 , 
4.59056 , 1.25242e-25 , 3.29639e-32 , 
4.59107 , 1.25242e-25 , 3.29134e-32 , 
4.59158 , 1.25242e-25 , 3.2863e-32 , 
4.59209 , 1.25242e-25 , 3.28128e-32 , 
4.5926 , 1.25242e-25 , 3.27625e-32 , 
4.59311 , 1.25242e-25 , 3.27124e-32 , 
4.59362 , 1.25242e-25 , 3.26623e-32 , 
4.59413 , 1.25242e-25 , 3.26124e-32 , 
4.59465 , 1.25242e-25 , 3.25624e-32 , 
4.59516 , 1.25242e-25 , 3.25126e-32 , 
4.59567 , 1.25242e-25 , 3.24629e-32 , 
4.59618 , 1.25242e-25 , 3.24132e-32 , 
4.59669 , 1.25242e-25 , 3.23636e-32 , 
4.5972 , 1.25242e-25 , 3.2314e-32 , 
4.59771 , 1.25242e-25 , 3.22646e-32 , 
4.59822 , 1.25242e-25 , 3.22152e-32 , 
4.59873 , 1.25242e-25 , 3.21659e-32 , 
4.59924 , 1.25242e-25 , 3.21167e-32 , 
4.59975 , 1.25242e-25 , 3.20675e-32 , 
4.60026 , 1.25242e-25 , 3.20184e-32 , 
4.60077 , 1.25242e-25 , 3.19694e-32 , 
4.60128 , 1.25242e-25 , 3.19205e-32 , 
4.60179 , 1.25242e-25 , 3.18717e-32 , 
4.6023 , 1.25242e-25 , 3.18229e-32 , 
4.60281 , 1.25242e-25 , 3.17742e-32 , 
4.60332 , 1.25242e-25 , 3.17256e-32 , 
4.60383 , 1.25242e-25 , 3.1677e-32 , 
4.60435 , 1.25242e-25 , 3.16285e-32 , 
4.60486 , 1.25242e-25 , 3.15801e-32 , 
4.60537 , 1.25242e-25 , 3.15318e-32 , 
4.60588 , 1.25242e-25 , 3.14835e-32 , 
4.60639 , 1.25242e-25 , 3.14354e-32 , 
4.6069 , 1.25242e-25 , 3.13873e-32 , 
4.60741 , 1.25242e-25 , 3.13392e-32 , 
4.60792 , 1.25242e-25 , 3.12913e-32 , 
4.60843 , 1.25242e-25 , 3.12434e-32 , 
4.60894 , 1.25242e-25 , 3.11956e-32 , 
4.60945 , 1.25242e-25 , 3.11478e-32 , 
4.60996 , 1.25242e-25 , 3.11001e-32 , 
4.61047 , 1.25242e-25 , 3.10526e-32 , 
4.61098 , 1.25242e-25 , 3.1005e-32 , 
4.61149 , 1.25242e-25 , 3.09576e-32 , 
4.612 , 1.25242e-25 , 3.09102e-32 , 
4.61251 , 1.25242e-25 , 3.08629e-32 , 
4.61302 , 1.25242e-25 , 3.08157e-32 , 
4.61353 , 1.25242e-25 , 3.07685e-32 , 
4.61405 , 1.25242e-25 , 3.07214e-32 , 
4.61456 , 1.25242e-25 , 3.06744e-32 , 
4.61507 , 1.25242e-25 , 3.06275e-32 , 
4.61558 , 1.25242e-25 , 3.05806e-32 , 
4.61609 , 1.25242e-25 , 3.05338e-32 , 
4.6166 , 1.25242e-25 , 3.04871e-32 , 
4.61711 , 1.25242e-25 , 3.04404e-32 , 
4.61762 , 1.25242e-25 , 3.03938e-32 , 
4.61813 , 1.25242e-25 , 3.03473e-32 , 
4.61864 , 1.25242e-25 , 3.03009e-32 , 
4.61915 , 1.25242e-25 , 3.02545e-32 , 
4.61966 , 1.25242e-25 , 3.02082e-32 , 
4.62017 , 1.25242e-25 , 3.01619e-32 , 
4.62068 , 1.25242e-25 , 3.01158e-32 , 
4.62119 , 1.25242e-25 , 3.00697e-32 , 
4.6217 , 1.25242e-25 , 3.00237e-32 , 
4.62221 , 1.25242e-25 , 2.99777e-32 , 
4.62272 , 1.25242e-25 , 2.99319e-32 , 
4.62323 , 1.25242e-25 , 2.9886e-32 , 
4.62375 , 1.25242e-25 , 2.98403e-32 , 
4.62426 , 1.25242e-25 , 2.97946e-32 , 
4.62477 , 1.25242e-25 , 2.9749e-32 , 
4.62528 , 1.25242e-25 , 2.97035e-32 , 
4.62579 , 1.25242e-25 , 2.96581e-32 , 
4.6263 , 1.25242e-25 , 2.96127e-32 , 
4.62681 , 1.25242e-25 , 2.95674e-32 , 
4.62732 , 1.25242e-25 , 2.95221e-32 , 
4.62783 , 1.25242e-25 , 2.94769e-32 , 
4.62834 , 1.25242e-25 , 2.94318e-32 , 
4.62885 , 1.25242e-25 , 2.93868e-32 , 
4.62936 , 1.25242e-25 , 2.93418e-32 , 
4.62987 , 1.25242e-25 , 2.92969e-32 , 
4.63038 , 1.25242e-25 , 2.92521e-32 , 
4.63089 , 1.25242e-25 , 2.92073e-32 , 
4.6314 , 1.25242e-25 , 2.91626e-32 , 
4.63191 , 1.25242e-25 , 2.9118e-32 , 
4.63242 , 1.25242e-25 , 2.90734e-32 , 
4.63293 , 1.25242e-25 , 2.90289e-32 , 
4.63345 , 1.25242e-25 , 2.89845e-32 , 
4.63396 , 1.25242e-25 , 2.89401e-32 , 
4.63447 , 1.25242e-25 , 2.88958e-32 , 
4.63498 , 1.25242e-25 , 2.88516e-32 , 
4.63549 , 1.25242e-25 , 2.88075e-32 , 
4.636 , 1.25242e-25 , 2.87634e-32 , 
4.63651 , 1.25242e-25 , 2.87193e-32 , 
4.63702 , 1.25242e-25 , 2.86754e-32 , 
4.63753 , 1.25242e-25 , 2.86315e-32 , 
4.63804 , 1.25242e-25 , 2.85877e-32 , 
4.63855 , 1.25242e-25 , 2.85439e-32 , 
4.63906 , 1.25242e-25 , 2.85003e-32 , 
4.63957 , 1.25242e-25 , 2.84566e-32 , 
4.64008 , 1.25242e-25 , 2.84131e-32 , 
4.64059 , 1.25242e-25 , 2.83696e-32 , 
4.6411 , 1.25242e-25 , 2.83262e-32 , 
4.64161 , 1.25242e-25 , 2.82828e-32 , 
4.64212 , 1.25242e-25 , 2.82396e-32 , 
4.64263 , 1.25242e-25 , 2.81963e-32 , 
