 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  delta_cdm ,  delta_b ,  v_cdm ,  v_b ,  Pi , 
-16.9784 , 0.333349 , -2.83318e-05 , -3.99219e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.49954e-05 , 8.49954e-05 , -3.99219e-16 , 
-16.9749 , 0.333349 , -2.84311e-05 , -4.03434e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.52934e-05 , 8.52934e-05 , -4.03434e-16 , 
-16.9714 , 0.333349 , -2.85308e-05 , -4.07693e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.55925e-05 , 8.55925e-05 , -4.07693e-16 , 
-16.9679 , 0.333349 , -2.86309e-05 , -4.11997e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.58926e-05 , 8.58926e-05 , -4.11997e-16 , 
-16.9644 , 0.333349 , -2.87312e-05 , -4.16346e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.61937e-05 , 8.61937e-05 , -4.16346e-16 , 
-16.9609 , 0.333349 , -2.8832e-05 , -4.20742e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.6496e-05 , 8.6496e-05 , -4.20742e-16 , 
-16.9574 , 0.333349 , -2.89331e-05 , -4.25183e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.67992e-05 , 8.67992e-05 , -4.25183e-16 , 
-16.9539 , 0.333349 , -2.90345e-05 , -4.29672e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.71036e-05 , 8.71036e-05 , -4.29672e-16 , 
-16.9504 , 0.333349 , -2.91363e-05 , -4.34208e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.7409e-05 , 8.7409e-05 , -4.34208e-16 , 
-16.9469 , 0.333349 , -2.92385e-05 , -4.38792e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.77155e-05 , 8.77155e-05 , -4.38792e-16 , 
-16.9434 , 0.333349 , -2.9341e-05 , -4.43424e-16 , 0.666651 , -0.666651 , 1.00005 , 1.00005 , 8.8023e-05 , 8.8023e-05 , -4.43424e-16 , 
-16.9399 , 0.33335 , -2.94439e-05 , -4.48105e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.83317e-05 , 8.83317e-05 , -4.48105e-16 , 
-16.9364 , 0.33335 , -2.95471e-05 , -4.52836e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.86414e-05 , 8.86414e-05 , -4.52836e-16 , 
-16.9329 , 0.33335 , -2.96507e-05 , -4.57617e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.89522e-05 , 8.89522e-05 , -4.57617e-16 , 
-16.9294 , 0.33335 , -2.97547e-05 , -4.62448e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.92641e-05 , 8.92641e-05 , -4.62448e-16 , 
-16.9259 , 0.33335 , -2.9859e-05 , -4.6733e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.95771e-05 , 8.95771e-05 , -4.6733e-16 , 
-16.9224 , 0.33335 , -2.99637e-05 , -4.72263e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 8.98912e-05 , 8.98912e-05 , -4.72263e-16 , 
-16.9189 , 0.33335 , -3.00688e-05 , -4.77249e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.02064e-05 , 9.02064e-05 , -4.77249e-16 , 
-16.9154 , 0.33335 , -3.01742e-05 , -4.82287e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.05227e-05 , 9.05227e-05 , -4.82287e-16 , 
-16.9119 , 0.33335 , -3.028e-05 , -4.87379e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.08401e-05 , 9.08401e-05 , -4.87379e-16 , 
-16.9084 , 0.33335 , -3.03862e-05 , -4.92524e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.11586e-05 , 9.11586e-05 , -4.92524e-16 , 
-16.9049 , 0.33335 , -3.04927e-05 , -4.97723e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.14782e-05 , 9.14782e-05 , -4.97723e-16 , 
-16.9014 , 0.33335 , -3.05996e-05 , -5.02978e-16 , 0.66665 , -0.66665 , 1.00005 , 1.00005 , 9.17989e-05 , 9.17989e-05 , -5.02978e-16 , 
-16.8979 , 0.333351 , -3.07069e-05 , -5.08288e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.21208e-05 , 9.21208e-05 , -5.08288e-16 , 
-16.8944 , 0.333351 , -3.08146e-05 , -5.13654e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.24438e-05 , 9.24438e-05 , -5.13654e-16 , 
-16.8909 , 0.333351 , -3.09227e-05 , -5.19076e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.2768e-05 , 9.2768e-05 , -5.19076e-16 , 
-16.8874 , 0.333351 , -3.10311e-05 , -5.24556e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.30932e-05 , 9.30932e-05 , -5.24556e-16 , 
-16.8839 , 0.333351 , -3.11399e-05 , -5.30094e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.34196e-05 , 9.34196e-05 , -5.30094e-16 , 
-16.8804 , 0.333351 , -3.12491e-05 , -5.3569e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.37472e-05 , 9.37472e-05 , -5.3569e-16 , 
-16.8769 , 0.333351 , -3.13586e-05 , -5.41345e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.40759e-05 , 9.40759e-05 , -5.41345e-16 , 
-16.8734 , 0.333351 , -3.14686e-05 , -5.4706e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.44058e-05 , 9.44058e-05 , -5.4706e-16 , 
-16.8699 , 0.333351 , -3.15789e-05 , -5.52835e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.47368e-05 , 9.47368e-05 , -5.52835e-16 , 
-16.8664 , 0.333351 , -3.16896e-05 , -5.58671e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.50689e-05 , 9.50689e-05 , -5.58671e-16 , 
-16.8629 , 0.333351 , -3.18008e-05 , -5.64569e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.54023e-05 , 9.54023e-05 , -5.64569e-16 , 
-16.8594 , 0.333351 , -3.19123e-05 , -5.70529e-16 , 0.666649 , -0.666649 , 1.00005 , 1.00005 , 9.57368e-05 , 9.57368e-05 , -5.70529e-16 , 
-16.8559 , 0.333352 , -3.20242e-05 , -5.76552e-16 , 0.666648 , -0.666648 , 1.00005 , 1.00005 , 9.60725e-05 , 9.60725e-05 , -5.76552e-16 , 
-16.8524 , 0.333352 , -3.21364e-05 , -5.82639e-16 , 0.666648 , -0.666648 , 1.00005 , 1.00005 , 9.64093e-05 , 9.64093e-05 , -5.82639e-16 , 
-16.8489 , 0.333352 , -3.22491e-05 , -5.8879e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.67473e-05 , 9.67473e-05 , -5.8879e-16 , 
-16.8454 , 0.333352 , -3.23622e-05 , -5.95005e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.70866e-05 , 9.70866e-05 , -5.95005e-16 , 
-16.8419 , 0.333352 , -3.24757e-05 , -6.01287e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.7427e-05 , 9.7427e-05 , -6.01287e-16 , 
-16.8384 , 0.333352 , -3.25895e-05 , -6.07635e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.77686e-05 , 9.77686e-05 , -6.07635e-16 , 
-16.8349 , 0.333352 , -3.27038e-05 , -6.14049e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.81114e-05 , 9.81114e-05 , -6.14049e-16 , 
-16.8314 , 0.333352 , -3.28185e-05 , -6.20532e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.84554e-05 , 9.84554e-05 , -6.20532e-16 , 
-16.8279 , 0.333352 , -3.29335e-05 , -6.27082e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.88006e-05 , 9.88006e-05 , -6.27082e-16 , 
-16.8244 , 0.333352 , -3.3049e-05 , -6.33703e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.9147e-05 , 9.9147e-05 , -6.33703e-16 , 
-16.8209 , 0.333352 , -3.31649e-05 , -6.40392e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.94946e-05 , 9.94946e-05 , -6.40392e-16 , 
-16.8174 , 0.333352 , -3.32812e-05 , -6.47153e-16 , 0.666648 , -0.666648 , 1.00006 , 1.00006 , 9.98435e-05 , 9.98435e-05 , -6.47153e-16 , 
-16.8139 , 0.333353 , -3.33979e-05 , -6.53985e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000100194 , 0.000100194 , -6.53985e-16 , 
-16.8104 , 0.333353 , -3.3515e-05 , -6.60889e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000100545 , 0.000100545 , -6.60889e-16 , 
-16.8069 , 0.333353 , -3.36325e-05 , -6.67866e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000100897 , 0.000100897 , -6.67866e-16 , 
-16.8034 , 0.333353 , -3.37504e-05 , -6.74916e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000101251 , 0.000101251 , -6.74916e-16 , 
-16.7999 , 0.333353 , -3.38687e-05 , -6.82041e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000101606 , 0.000101606 , -6.82041e-16 , 
-16.7964 , 0.333353 , -3.39875e-05 , -6.89241e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000101962 , 0.000101962 , -6.89241e-16 , 
-16.7929 , 0.333353 , -3.41066e-05 , -6.96518e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.00010232 , 0.00010232 , -6.96518e-16 , 
-16.7894 , 0.333353 , -3.42262e-05 , -7.03871e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000102679 , 0.000102679 , -7.03871e-16 , 
-16.7859 , 0.333353 , -3.43462e-05 , -7.11301e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000103039 , 0.000103039 , -7.11301e-16 , 
-16.7824 , 0.333353 , -3.44667e-05 , -7.1881e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.0001034 , 0.0001034 , -7.1881e-16 , 
-16.7789 , 0.333353 , -3.45875e-05 , -7.26399e-16 , 0.666647 , -0.666647 , 1.00006 , 1.00006 , 0.000103763 , 0.000103763 , -7.26399e-16 , 
-16.7754 , 0.333354 , -3.47088e-05 , -7.34067e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000104126 , 0.000104126 , -7.34067e-16 , 
-16.7719 , 0.333354 , -3.48305e-05 , -7.41816e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000104491 , 0.000104491 , -7.41816e-16 , 
-16.7684 , 0.333354 , -3.49526e-05 , -7.49648e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000104858 , 0.000104858 , -7.49648e-16 , 
-16.7649 , 0.333354 , -3.50751e-05 , -7.57562e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000105225 , 0.000105225 , -7.57562e-16 , 
-16.7614 , 0.333354 , -3.51981e-05 , -7.65559e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000105594 , 0.000105594 , -7.65559e-16 , 
-16.7579 , 0.333354 , -3.53215e-05 , -7.73641e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000105965 , 0.000105965 , -7.73641e-16 , 
-16.7544 , 0.333354 , -3.54454e-05 , -7.81808e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000106336 , 0.000106336 , -7.81808e-16 , 
-16.7509 , 0.333354 , -3.55697e-05 , -7.90061e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000106709 , 0.000106709 , -7.90061e-16 , 
-16.7473 , 0.333354 , -3.56944e-05 , -7.98402e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000107083 , 0.000107083 , -7.98402e-16 , 
-16.7438 , 0.333354 , -3.58195e-05 , -8.0683e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000107459 , 0.000107459 , -8.0683e-16 , 
-16.7403 , 0.333354 , -3.59451e-05 , -8.15348e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000107835 , 0.000107835 , -8.15348e-16 , 
-16.7368 , 0.333354 , -3.60711e-05 , -8.23955e-16 , 0.666646 , -0.666646 , 1.00006 , 1.00006 , 0.000108213 , 0.000108213 , -8.23955e-16 , 
-16.7333 , 0.333355 , -3.61976e-05 , -8.32654e-16 , 0.666645 , -0.666645 , 1.00006 , 1.00006 , 0.000108593 , 0.000108593 , -8.32654e-16 , 
-16.7298 , 0.333355 , -3.63245e-05 , -8.41444e-16 , 0.666645 , -0.666645 , 1.00006 , 1.00006 , 0.000108974 , 0.000108974 , -8.41444e-16 , 
-16.7263 , 0.333355 , -3.64519e-05 , -8.50327e-16 , 0.666645 , -0.666645 , 1.00006 , 1.00006 , 0.000109356 , 0.000109356 , -8.50327e-16 , 
-16.7228 , 0.333355 , -3.65797e-05 , -8.59303e-16 , 0.666645 , -0.666645 , 1.00006 , 1.00006 , 0.000109739 , 0.000109739 , -8.59303e-16 , 
-16.7193 , 0.333355 , -3.67079e-05 , -8.68375e-16 , 0.666645 , -0.666645 , 1.00006 , 1.00006 , 0.000110124 , 0.000110124 , -8.68375e-16 , 
-16.7158 , 0.333355 , -3.68366e-05 , -8.77542e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.00011051 , 0.00011051 , -8.77542e-16 , 
-16.7123 , 0.333355 , -3.69658e-05 , -8.86806e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.000110897 , 0.000110897 , -8.86806e-16 , 
-16.7088 , 0.333355 , -3.70954e-05 , -8.96168e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.000111286 , 0.000111286 , -8.96168e-16 , 
-16.7053 , 0.333355 , -3.72255e-05 , -9.05628e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.000111676 , 0.000111676 , -9.05628e-16 , 
-16.7018 , 0.333355 , -3.7356e-05 , -9.15189e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.000112068 , 0.000112068 , -9.15189e-16 , 
-16.6983 , 0.333355 , -3.7487e-05 , -9.2485e-16 , 0.666645 , -0.666645 , 1.00007 , 1.00007 , 0.000112461 , 0.000112461 , -9.2485e-16 , 
-16.6948 , 0.333356 , -3.76184e-05 , -9.34614e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000112855 , 0.000112855 , -9.34614e-16 , 
-16.6913 , 0.333356 , -3.77503e-05 , -9.4448e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000113251 , 0.000113251 , -9.4448e-16 , 
-16.6878 , 0.333356 , -3.78827e-05 , -9.54451e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000113648 , 0.000113648 , -9.54451e-16 , 
-16.6843 , 0.333356 , -3.80155e-05 , -9.64527e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000114046 , 0.000114046 , -9.64527e-16 , 
-16.6808 , 0.333356 , -3.81488e-05 , -9.74709e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000114446 , 0.000114446 , -9.74709e-16 , 
-16.6773 , 0.333356 , -3.82825e-05 , -9.84999e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000114848 , 0.000114848 , -9.84999e-16 , 
-16.6738 , 0.333356 , -3.84167e-05 , -9.95397e-16 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.00011525 , 0.00011525 , -9.95397e-16 , 
-16.6703 , 0.333356 , -3.85514e-05 , -1.00591e-15 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000115654 , 0.000115654 , -1.00591e-15 , 
-16.6668 , 0.333356 , -3.86866e-05 , -1.01652e-15 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.00011606 , 0.00011606 , -1.01652e-15 , 
-16.6633 , 0.333356 , -3.88222e-05 , -1.02726e-15 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000116467 , 0.000116467 , -1.02726e-15 , 
-16.6598 , 0.333356 , -3.89583e-05 , -1.0381e-15 , 0.666644 , -0.666644 , 1.00007 , 1.00007 , 0.000116875 , 0.000116875 , -1.0381e-15 , 
-16.6563 , 0.333357 , -3.90949e-05 , -1.04906e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000117285 , 0.000117285 , -1.04906e-15 , 
-16.6528 , 0.333357 , -3.9232e-05 , -1.06013e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000117696 , 0.000117696 , -1.06013e-15 , 
-16.6493 , 0.333357 , -3.93696e-05 , -1.07132e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000118109 , 0.000118109 , -1.07132e-15 , 
-16.6458 , 0.333357 , -3.95076e-05 , -1.08263e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000118523 , 0.000118523 , -1.08263e-15 , 
-16.6423 , 0.333357 , -3.96461e-05 , -1.09406e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000118938 , 0.000118938 , -1.09406e-15 , 
-16.6388 , 0.333357 , -3.97851e-05 , -1.10561e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000119355 , 0.000119355 , -1.10561e-15 , 
-16.6353 , 0.333357 , -3.99246e-05 , -1.11728e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000119774 , 0.000119774 , -1.11728e-15 , 
-16.6318 , 0.333357 , -4.00646e-05 , -1.12908e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000120194 , 0.000120194 , -1.12908e-15 , 
-16.6283 , 0.333357 , -4.02051e-05 , -1.141e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000120615 , 0.000120615 , -1.141e-15 , 
-16.6248 , 0.333357 , -4.0346e-05 , -1.15304e-15 , 0.666643 , -0.666643 , 1.00007 , 1.00007 , 0.000121038 , 0.000121038 , -1.15304e-15 , 
-16.6213 , 0.333358 , -4.04875e-05 , -1.16522e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000121462 , 0.000121462 , -1.16522e-15 , 
-16.6178 , 0.333358 , -4.06294e-05 , -1.17752e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000121888 , 0.000121888 , -1.17752e-15 , 
-16.6143 , 0.333358 , -4.07719e-05 , -1.18995e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000122316 , 0.000122316 , -1.18995e-15 , 
-16.6108 , 0.333358 , -4.09148e-05 , -1.20251e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000122744 , 0.000122744 , -1.20251e-15 , 
-16.6073 , 0.333358 , -4.10583e-05 , -1.2152e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000123175 , 0.000123175 , -1.2152e-15 , 
-16.6038 , 0.333358 , -4.12022e-05 , -1.22803e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000123607 , 0.000123607 , -1.22803e-15 , 
-16.6003 , 0.333358 , -4.13467e-05 , -1.241e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.00012404 , 0.00012404 , -1.241e-15 , 
-16.5968 , 0.333358 , -4.14916e-05 , -1.2541e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000124475 , 0.000124475 , -1.2541e-15 , 
-16.5933 , 0.333358 , -4.16371e-05 , -1.26734e-15 , 0.666642 , -0.666642 , 1.00007 , 1.00007 , 0.000124911 , 0.000124911 , -1.26734e-15 , 
-16.5898 , 0.333358 , -4.17831e-05 , -1.28072e-15 , 0.666642 , -0.666642 , 1.00008 , 1.00008 , 0.000125349 , 0.000125349 , -1.28072e-15 , 
-16.5863 , 0.333358 , -4.19296e-05 , -1.29424e-15 , 0.666642 , -0.666642 , 1.00008 , 1.00008 , 0.000125789 , 0.000125789 , -1.29424e-15 , 
-16.5828 , 0.333359 , -4.20766e-05 , -1.3079e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.00012623 , 0.00012623 , -1.3079e-15 , 
-16.5793 , 0.333359 , -4.22241e-05 , -1.32171e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000126672 , 0.000126672 , -1.32171e-15 , 
-16.5758 , 0.333359 , -4.23722e-05 , -1.33566e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000127116 , 0.000127116 , -1.33566e-15 , 
-16.5723 , 0.333359 , -4.25207e-05 , -1.34976e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000127562 , 0.000127562 , -1.34976e-15 , 
-16.5688 , 0.333359 , -4.26698e-05 , -1.36401e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000128009 , 0.000128009 , -1.36401e-15 , 
-16.5653 , 0.333359 , -4.28194e-05 , -1.37841e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000128458 , 0.000128458 , -1.37841e-15 , 
-16.5618 , 0.333359 , -4.29695e-05 , -1.39296e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000128909 , 0.000128909 , -1.39296e-15 , 
-16.5583 , 0.333359 , -4.31202e-05 , -1.40766e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000129361 , 0.000129361 , -1.40766e-15 , 
-16.5548 , 0.333359 , -4.32714e-05 , -1.42252e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000129814 , 0.000129814 , -1.42252e-15 , 
-16.5513 , 0.333359 , -4.34231e-05 , -1.43754e-15 , 0.666641 , -0.666641 , 1.00008 , 1.00008 , 0.000130269 , 0.000130269 , -1.43754e-15 , 
-16.5478 , 0.33336 , -4.35753e-05 , -1.45271e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000130726 , 0.000130726 , -1.45271e-15 , 
-16.5443 , 0.33336 , -4.37281e-05 , -1.46805e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000131184 , 0.000131184 , -1.46805e-15 , 
-16.5408 , 0.33336 , -4.38814e-05 , -1.48355e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000131644 , 0.000131644 , -1.48355e-15 , 
-16.5373 , 0.33336 , -4.40352e-05 , -1.49921e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000132106 , 0.000132106 , -1.49921e-15 , 
-16.5338 , 0.33336 , -4.41896e-05 , -1.51504e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000132569 , 0.000132569 , -1.51504e-15 , 
-16.5303 , 0.33336 , -4.43446e-05 , -1.53103e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000133034 , 0.000133034 , -1.53103e-15 , 
-16.5268 , 0.33336 , -4.45e-05 , -1.54719e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.0001335 , 0.0001335 , -1.54719e-15 , 
-16.5233 , 0.33336 , -4.4656e-05 , -1.56353e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000133968 , 0.000133968 , -1.56353e-15 , 
-16.5198 , 0.33336 , -4.48126e-05 , -1.58003e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000134438 , 0.000134438 , -1.58003e-15 , 
-16.5163 , 0.33336 , -4.49697e-05 , -1.59671e-15 , 0.66664 , -0.66664 , 1.00008 , 1.00008 , 0.000134909 , 0.000134909 , -1.59671e-15 , 
-16.5128 , 0.333361 , -4.51274e-05 , -1.61357e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000135382 , 0.000135382 , -1.61357e-15 , 
-16.5093 , 0.333361 , -4.52856e-05 , -1.6306e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000135857 , 0.000135857 , -1.6306e-15 , 
-16.5058 , 0.333361 , -4.54444e-05 , -1.64781e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000136333 , 0.000136333 , -1.64781e-15 , 
-16.5023 , 0.333361 , -4.56037e-05 , -1.66521e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000136811 , 0.000136811 , -1.66521e-15 , 
-16.4988 , 0.333361 , -4.57636e-05 , -1.68279e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000137291 , 0.000137291 , -1.68279e-15 , 
-16.4953 , 0.333361 , -4.5924e-05 , -1.70055e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000137772 , 0.000137772 , -1.70055e-15 , 
-16.4918 , 0.333361 , -4.6085e-05 , -1.7185e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000138255 , 0.000138255 , -1.7185e-15 , 
-16.4883 , 0.333361 , -4.62466e-05 , -1.73665e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.00013874 , 0.00013874 , -1.73665e-15 , 
-16.4848 , 0.333361 , -4.64087e-05 , -1.75498e-15 , 0.666639 , -0.666639 , 1.00008 , 1.00008 , 0.000139226 , 0.000139226 , -1.75498e-15 , 
-16.4813 , 0.333362 , -4.65714e-05 , -1.7735e-15 , 0.666638 , -0.666638 , 1.00008 , 1.00008 , 0.000139714 , 0.000139714 , -1.7735e-15 , 
-16.4778 , 0.333362 , -4.67347e-05 , -1.79223e-15 , 0.666638 , -0.666638 , 1.00008 , 1.00008 , 0.000140204 , 0.000140204 , -1.79223e-15 , 
-16.4743 , 0.333362 , -4.68986e-05 , -1.81115e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000140696 , 0.000140696 , -1.81115e-15 , 
-16.4708 , 0.333362 , -4.7063e-05 , -1.83027e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000141189 , 0.000141189 , -1.83027e-15 , 
-16.4673 , 0.333362 , -4.7228e-05 , -1.84959e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000141684 , 0.000141684 , -1.84959e-15 , 
-16.4638 , 0.333362 , -4.73936e-05 , -1.86911e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000142181 , 0.000142181 , -1.86911e-15 , 
-16.4603 , 0.333362 , -4.75597e-05 , -1.88884e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000142679 , 0.000142679 , -1.88884e-15 , 
-16.4568 , 0.333362 , -4.77265e-05 , -1.90878e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000143179 , 0.000143179 , -1.90878e-15 , 
-16.4533 , 0.333362 , -4.78938e-05 , -1.92893e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000143681 , 0.000143681 , -1.92893e-15 , 
-16.4498 , 0.333362 , -4.80617e-05 , -1.9493e-15 , 0.666638 , -0.666638 , 1.00009 , 1.00009 , 0.000144185 , 0.000144185 , -1.9493e-15 , 
