 x ,  T0 ,  T1 ,  T2 ,  Phi ,  Psi ,  Pi , 
-16.6843 , 0.705103 , -6.21581e-07 , -1.72146e-18 , 0.294897 , -0.294897 , -1.72146e-18 , 
-16.6808 , 0.706133 , -6.08935e-07 , -1.69829e-18 , 0.293867 , -0.293867 , -1.69829e-18 , 
-16.6773 , 0.70716 , -5.96181e-07 , -1.6744e-18 , 0.29284 , -0.29284 , -1.6744e-18 , 
-16.6738 , 0.708184 , -5.8332e-07 , -1.64979e-18 , 0.291816 , -0.291816 , -1.64979e-18 , 
-16.6703 , 0.709203 , -5.70349e-07 , -1.62444e-18 , 0.290797 , -0.290797 , -1.62444e-18 , 
-16.6668 , 0.71022 , -5.5727e-07 , -1.59834e-18 , 0.28978 , -0.28978 , -1.59834e-18 , 
-16.6633 , 0.711232 , -5.44081e-07 , -1.57148e-18 , 0.288768 , -0.288768 , -1.57148e-18 , 
-16.6598 , 0.712241 , -5.30783e-07 , -1.54384e-18 , 0.287759 , -0.287759 , -1.54384e-18 , 
-16.6563 , 0.713247 , -5.17374e-07 , -1.51541e-18 , 0.286753 , -0.286753 , -1.51541e-18 , 
-16.6528 , 0.714249 , -5.03855e-07 , -1.48618e-18 , 0.285751 , -0.285751 , -1.48618e-18 , 
-16.6493 , 0.715248 , -4.90226e-07 , -1.45614e-18 , 0.284752 , -0.284752 , -1.45614e-18 , 
-16.6458 , 0.716243 , -4.76484e-07 , -1.42527e-18 , 0.283757 , -0.283757 , -1.42527e-18 , 
-16.6423 , 0.717234 , -4.62631e-07 , -1.39355e-18 , 0.282766 , -0.282766 , -1.39355e-18 , 
-16.6388 , 0.718222 , -4.48667e-07 , -1.36098e-18 , 0.281778 , -0.281778 , -1.36098e-18 , 
-16.6353 , 0.719207 , -4.34589e-07 , -1.32754e-18 , 0.280793 , -0.280793 , -1.32754e-18 , 
-16.6318 , 0.720188 , -4.20399e-07 , -1.29322e-18 , 0.279812 , -0.279812 , -1.29322e-18 , 
-16.6283 , 0.721166 , -4.06095e-07 , -1.258e-18 , 0.278834 , -0.278834 , -1.258e-18 , 
-16.6248 , 0.722141 , -3.91678e-07 , -1.22186e-18 , 0.277859 , -0.277859 , -1.22186e-18 , 
-16.6213 , 0.723112 , -3.77147e-07 , -1.1848e-18 , 0.276888 , -0.276888 , -1.1848e-18 , 
-16.6178 , 0.724079 , -3.62502e-07 , -1.14679e-18 , 0.275921 , -0.275921 , -1.14679e-18 , 
-16.6143 , 0.725043 , -3.47741e-07 , -1.10782e-18 , 0.274957 , -0.274957 , -1.10782e-18 , 
-16.6108 , 0.726004 , -3.32865e-07 , -1.06788e-18 , 0.273996 , -0.273996 , -1.06788e-18 , 
-16.6073 , 0.726962 , -3.17874e-07 , -1.02695e-18 , 0.273038 , -0.273038 , -1.02695e-18 , 
-16.6038 , 0.727916 , -3.02767e-07 , -9.85017e-19 , 0.272084 , -0.272084 , -9.85017e-19 , 
-16.6003 , 0.728867 , -2.87543e-07 , -9.42061e-19 , 0.271133 , -0.271133 , -9.42061e-19 , 
-16.5968 , 0.729814 , -2.72202e-07 , -8.98067e-19 , 0.270186 , -0.270186 , -8.98067e-19 , 
-16.5933 , 0.730758 , -2.56744e-07 , -8.53018e-19 , 0.269242 , -0.269242 , -8.53018e-19 , 
-16.5898 , 0.731699 , -2.41168e-07 , -8.06899e-19 , 0.268301 , -0.268301 , -8.06899e-19 , 
-16.5863 , 0.732637 , -2.25475e-07 , -7.59691e-19 , 0.267363 , -0.267363 , -7.59691e-19 , 
-16.5828 , 0.733571 , -2.09662e-07 , -7.11378e-19 , 0.266429 , -0.266429 , -7.11378e-19 , 
-16.5793 , 0.734502 , -1.93731e-07 , -6.61942e-19 , 0.265498 , -0.265498 , -6.61942e-19 , 
-16.5758 , 0.73543 , -1.77681e-07 , -6.11366e-19 , 0.26457 , -0.26457 , -6.11366e-19 , 
-16.5723 , 0.736355 , -1.6151e-07 , -5.59631e-19 , 0.263645 , -0.263645 , -5.59631e-19 , 
-16.5688 , 0.737276 , -1.4522e-07 , -5.0672e-19 , 0.262724 , -0.262724 , -5.0672e-19 , 
-16.5653 , 0.738194 , -1.28809e-07 , -4.52614e-19 , 0.261806 , -0.261806 , -4.52614e-19 , 
-16.5618 , 0.739109 , -1.12276e-07 , -3.97295e-19 , 0.260891 , -0.260891 , -3.97295e-19 , 
-16.5583 , 0.740021 , -9.56228e-08 , -3.40742e-19 , 0.259979 , -0.259979 , -3.40742e-19 , 
-16.5548 , 0.740929 , -7.88473e-08 , -2.82938e-19 , 0.259071 , -0.259071 , -2.82938e-19 , 
-16.5513 , 0.741835 , -6.19495e-08 , -2.23864e-19 , 0.258165 , -0.258165 , -2.23864e-19 , 
-16.5478 , 0.742737 , -4.49289e-08 , -1.63498e-19 , 0.257263 , -0.257263 , -1.63498e-19 , 
-16.5443 , 0.743636 , -2.77852e-08 , -1.01822e-19 , 0.256364 , -0.256364 , -1.01822e-19 , 
-16.5408 , 0.744532 , -1.05179e-08 , -3.88151e-20 , 0.255468 , -0.255468 , -3.88151e-20 , 
-16.5373 , 0.745424 , 6.87342e-09 , 2.55436e-20 , 0.254576 , -0.254576 , 2.55436e-20 , 
-16.5338 , 0.746314 , 2.43892e-08 , 9.12739e-20 , 0.253686 , -0.253686 , 9.12739e-20 , 
-16.5303 , 0.747201 , 4.20299e-08 , 1.58397e-19 , 0.252799 , -0.252799 , 1.58397e-19 , 
-16.5268 , 0.748084 , 5.9796e-08 , 2.26935e-19 , 0.251916 , -0.251916 , 2.26935e-19 , 
-16.5233 , 0.748964 , 7.76878e-08 , 2.96909e-19 , 0.251036 , -0.251036 , 2.96909e-19 , 
-16.5198 , 0.749842 , 9.57059e-08 , 3.68341e-19 , 0.250158 , -0.250158 , 3.68341e-19 , 
-16.5163 , 0.750716 , 1.13851e-07 , 4.41253e-19 , 0.249284 , -0.249284 , 4.41253e-19 , 
-16.5128 , 0.751587 , 1.32122e-07 , 5.15667e-19 , 0.248413 , -0.248413 , 5.15667e-19 , 
-16.5093 , 0.752455 , 1.50522e-07 , 5.91606e-19 , 0.247545 , -0.247545 , 5.91606e-19 , 
-16.5058 , 0.75332 , 1.69049e-07 , 6.69094e-19 , 0.24668 , -0.24668 , 6.69094e-19 , 
-16.5023 , 0.754182 , 1.87705e-07 , 7.48154e-19 , 0.245818 , -0.245818 , 7.48154e-19 , 
-16.4988 , 0.755041 , 2.0649e-07 , 8.28808e-19 , 0.244959 , -0.244959 , 8.28808e-19 , 
-16.4953 , 0.755897 , 2.25404e-07 , 9.11082e-19 , 0.244103 , -0.244103 , 9.11082e-19 , 
-16.4918 , 0.75675 , 2.44448e-07 , 9.94999e-19 , 0.24325 , -0.24325 , 9.94999e-19 , 
-16.4883 , 0.7576 , 2.63622e-07 , 1.08059e-18 , 0.2424 , -0.2424 , 1.08059e-18 , 
-16.4848 , 0.758447 , 2.82927e-07 , 1.16786e-18 , 0.241553 , -0.241553 , 1.16786e-18 , 
-16.4813 , 0.759292 , 3.02363e-07 , 1.25686e-18 , 0.240708 , -0.240708 , 1.25686e-18 , 
-16.4778 , 0.760133 , 3.2193e-07 , 1.3476e-18 , 0.239867 , -0.239867 , 1.3476e-18 , 
-16.4743 , 0.760971 , 3.4163e-07 , 1.44011e-18 , 0.239029 , -0.239029 , 1.44011e-18 , 
-16.4708 , 0.761806 , 3.61462e-07 , 1.53442e-18 , 0.238194 , -0.238194 , 1.53442e-18 , 
-16.4673 , 0.762639 , 3.81428e-07 , 1.63055e-18 , 0.237361 , -0.237361 , 1.63055e-18 , 
-16.4638 , 0.763468 , 4.01527e-07 , 1.72853e-18 , 0.236532 , -0.236532 , 1.72853e-18 , 
-16.4603 , 0.764295 , 4.21759e-07 , 1.82839e-18 , 0.235705 , -0.235705 , 1.82839e-18 , 
-16.4568 , 0.765118 , 4.42127e-07 , 1.93015e-18 , 0.234882 , -0.234882 , 1.93015e-18 , 
-16.4533 , 0.765939 , 4.62629e-07 , 2.03384e-18 , 0.234061 , -0.234061 , 2.03384e-18 , 
-16.4498 , 0.766757 , 4.83266e-07 , 2.1395e-18 , 0.233243 , -0.233243 , 2.1395e-18 , 
-16.4463 , 0.767572 , 5.0404e-07 , 2.24714e-18 , 0.232428 , -0.232428 , 2.24714e-18 , 
-16.4428 , 0.768384 , 5.24949e-07 , 2.35681e-18 , 0.231616 , -0.231616 , 2.35681e-18 , 
-16.4393 , 0.769194 , 5.45996e-07 , 2.46852e-18 , 0.230806 , -0.230806 , 2.46852e-18 , 
-16.4358 , 0.77 , 5.67179e-07 , 2.58231e-18 , 0.23 , -0.23 , 2.58231e-18 , 
-16.4323 , 0.770804 , 5.88501e-07 , 2.69821e-18 , 0.229196 , -0.229196 , 2.69821e-18 , 
-16.4288 , 0.771605 , 6.09961e-07 , 2.81625e-18 , 0.228395 , -0.228395 , 2.81625e-18 , 
-16.4253 , 0.772403 , 6.31559e-07 , 2.93646e-18 , 0.227597 , -0.227597 , 2.93646e-18 , 
-16.4218 , 0.773199 , 6.53297e-07 , 3.05887e-18 , 0.226801 , -0.226801 , 3.05887e-18 , 
-16.4183 , 0.773991 , 6.75174e-07 , 3.18352e-18 , 0.226009 , -0.226009 , 3.18352e-18 , 
-16.4148 , 0.774781 , 6.97192e-07 , 3.31043e-18 , 0.225219 , -0.225219 , 3.31043e-18 , 
-16.4113 , 0.775568 , 7.1935e-07 , 3.43964e-18 , 0.224432 , -0.224432 , 3.43964e-18 , 
-16.4078 , 0.776352 , 7.41649e-07 , 3.57118e-18 , 0.223648 , -0.223648 , 3.57118e-18 , 
-16.4043 , 0.777134 , 7.6409e-07 , 3.70509e-18 , 0.222866 , -0.222866 , 3.70509e-18 , 
-16.4008 , 0.777913 , 7.86674e-07 , 3.8414e-18 , 0.222087 , -0.222087 , 3.8414e-18 , 
-16.3973 , 0.778689 , 8.094e-07 , 3.98014e-18 , 0.221311 , -0.221311 , 3.98014e-18 , 
-16.3938 , 0.779462 , 8.32269e-07 , 4.12135e-18 , 0.220538 , -0.220538 , 4.12135e-18 , 
-16.3903 , 0.780233 , 8.55282e-07 , 4.26506e-18 , 0.219767 , -0.219767 , 4.26506e-18 , 
-16.3868 , 0.781001 , 8.78438e-07 , 4.41132e-18 , 0.218999 , -0.218999 , 4.41132e-18 , 
-16.3833 , 0.781766 , 9.0174e-07 , 4.56015e-18 , 0.218234 , -0.218234 , 4.56015e-18 , 
-16.3798 , 0.782529 , 9.25187e-07 , 4.7116e-18 , 0.217471 , -0.217471 , 4.7116e-18 , 
-16.3763 , 0.783289 , 9.48779e-07 , 4.86569e-18 , 0.216711 , -0.216711 , 4.86569e-18 , 
-16.3728 , 0.784046 , 9.72518e-07 , 5.02247e-18 , 0.215954 , -0.215954 , 5.02247e-18 , 
-16.3693 , 0.784801 , 9.96404e-07 , 5.18198e-18 , 0.215199 , -0.215199 , 5.18198e-18 , 
-16.3658 , 0.785553 , 1.02044e-06 , 5.34425e-18 , 0.214447 , -0.214447 , 5.34425e-18 , 
-16.3623 , 0.786302 , 1.04462e-06 , 5.50933e-18 , 0.213698 , -0.213698 , 5.50933e-18 , 
-16.3588 , 0.787049 , 1.06895e-06 , 5.67725e-18 , 0.212951 , -0.212951 , 5.67725e-18 , 
-16.3553 , 0.787793 , 1.09342e-06 , 5.84805e-18 , 0.212207 , -0.212207 , 5.84805e-18 , 
-16.3518 , 0.788535 , 1.11805e-06 , 6.02178e-18 , 0.211465 , -0.211465 , 6.02178e-18 , 
-16.3483 , 0.789274 , 1.14283e-06 , 6.19847e-18 , 0.210726 , -0.210726 , 6.19847e-18 , 
-16.3448 , 0.79001 , 1.16775e-06 , 6.37817e-18 , 0.20999 , -0.20999 , 6.37817e-18 , 
-16.3413 , 0.790744 , 1.19283e-06 , 6.56092e-18 , 0.209256 , -0.209256 , 6.56092e-18 , 
-16.3378 , 0.791475 , 1.21806e-06 , 6.74676e-18 , 0.208525 , -0.208525 , 6.74676e-18 , 
-16.3343 , 0.792204 , 1.24344e-06 , 6.93573e-18 , 0.207796 , -0.207796 , 6.93573e-18 , 
-16.3308 , 0.79293 , 1.26897e-06 , 7.12789e-18 , 0.20707 , -0.20707 , 7.12789e-18 , 
-16.3273 , 0.793654 , 1.29466e-06 , 7.32327e-18 , 0.206346 , -0.206346 , 7.32327e-18 , 
-16.3238 , 0.794375 , 1.3205e-06 , 7.52191e-18 , 0.205625 , -0.205625 , 7.52191e-18 , 
-16.3203 , 0.795093 , 1.3465e-06 , 7.72387e-18 , 0.204907 , -0.204907 , 7.72387e-18 , 
-16.3168 , 0.795809 , 1.37264e-06 , 7.92919e-18 , 0.204191 , -0.204191 , 7.92919e-18 , 
-16.3133 , 0.796523 , 1.39895e-06 , 8.13791e-18 , 0.203477 , -0.203477 , 8.13791e-18 , 
-16.3098 , 0.797234 , 1.42541e-06 , 8.35009e-18 , 0.202766 , -0.202766 , 8.35009e-18 , 
-16.3063 , 0.797943 , 1.45202e-06 , 8.56577e-18 , 0.202057 , -0.202057 , 8.56577e-18 , 
-16.3028 , 0.798649 , 1.4788e-06 , 8.785e-18 , 0.201351 , -0.201351 , 8.785e-18 , 
-16.2993 , 0.799352 , 1.50573e-06 , 9.00783e-18 , 0.200648 , -0.200648 , 9.00783e-18 , 
-16.2958 , 0.800054 , 1.53282e-06 , 9.23431e-18 , 0.199946 , -0.199946 , 9.23431e-18 , 
-16.2923 , 0.800752 , 1.56006e-06 , 9.46449e-18 , 0.199248 , -0.199248 , 9.46449e-18 , 
-16.2888 , 0.801449 , 1.58747e-06 , 9.69842e-18 , 0.198551 , -0.198551 , 9.69842e-18 , 
-16.2853 , 0.802142 , 1.61503e-06 , 9.93615e-18 , 0.197858 , -0.197858 , 9.93615e-18 , 
-16.2818 , 0.802834 , 1.64276e-06 , 1.01777e-17 , 0.197166 , -0.197166 , 1.01777e-17 , 
-16.2783 , 0.803523 , 1.67064e-06 , 1.04232e-17 , 0.196477 , -0.196477 , 1.04232e-17 , 
-16.2748 , 0.80421 , 1.69869e-06 , 1.06727e-17 , 0.19579 , -0.19579 , 1.06727e-17 , 
-16.2713 , 0.804894 , 1.7269e-06 , 1.09261e-17 , 0.195106 , -0.195106 , 1.09261e-17 , 
-16.2678 , 0.805576 , 1.75527e-06 , 1.11837e-17 , 0.194424 , -0.194424 , 1.11837e-17 , 
-16.2643 , 0.806255 , 1.78381e-06 , 1.14453e-17 , 0.193745 , -0.193745 , 1.14453e-17 , 
-16.2608 , 0.806932 , 1.8125e-06 , 1.17112e-17 , 0.193068 , -0.193068 , 1.17112e-17 , 
-16.2573 , 0.807607 , 1.84137e-06 , 1.19812e-17 , 0.192393 , -0.192393 , 1.19812e-17 , 
-16.2538 , 0.808279 , 1.87039e-06 , 1.22556e-17 , 0.191721 , -0.191721 , 1.22556e-17 , 
-16.2503 , 0.808949 , 1.89958e-06 , 1.25344e-17 , 0.191051 , -0.191051 , 1.25344e-17 , 
-16.2467 , 0.809617 , 1.92894e-06 , 1.28175e-17 , 0.190383 , -0.190383 , 1.28175e-17 , 
-16.2432 , 0.810282 , 1.95847e-06 , 1.31051e-17 , 0.189718 , -0.189718 , 1.31051e-17 , 
-16.2397 , 0.810945 , 1.98816e-06 , 1.33973e-17 , 0.189055 , -0.189055 , 1.33973e-17 , 
-16.2362 , 0.811606 , 2.01802e-06 , 1.3694e-17 , 0.188394 , -0.188394 , 1.3694e-17 , 
-16.2327 , 0.812264 , 2.04804e-06 , 1.39954e-17 , 0.187736 , -0.187736 , 1.39954e-17 , 
-16.2292 , 0.81292 , 2.07824e-06 , 1.43015e-17 , 0.18708 , -0.18708 , 1.43015e-17 , 
-16.2257 , 0.813574 , 2.1086e-06 , 1.46124e-17 , 0.186426 , -0.186426 , 1.46124e-17 , 
-16.2222 , 0.814225 , 2.13914e-06 , 1.49282e-17 , 0.185775 , -0.185775 , 1.49282e-17 , 
-16.2187 , 0.814875 , 2.16984e-06 , 1.52489e-17 , 0.185125 , -0.185125 , 1.52489e-17 , 
-16.2152 , 0.815521 , 2.20072e-06 , 1.55745e-17 , 0.184479 , -0.184479 , 1.55745e-17 , 
-16.2117 , 0.816166 , 2.23177e-06 , 1.59052e-17 , 0.183834 , -0.183834 , 1.59052e-17 , 
-16.2082 , 0.816809 , 2.26299e-06 , 1.6241e-17 , 0.183191 , -0.183191 , 1.6241e-17 , 
-16.2047 , 0.817449 , 2.29438e-06 , 1.6582e-17 , 0.182551 , -0.182551 , 1.6582e-17 , 
-16.2012 , 0.818087 , 2.32595e-06 , 1.69283e-17 , 0.181913 , -0.181913 , 1.69283e-17 , 
-16.1977 , 0.818722 , 2.35769e-06 , 1.72799e-17 , 0.181278 , -0.181278 , 1.72799e-17 , 
-16.1942 , 0.819356 , 2.38961e-06 , 1.76368e-17 , 0.180644 , -0.180644 , 1.76368e-17 , 
-16.1907 , 0.819987 , 2.4217e-06 , 1.79993e-17 , 0.180013 , -0.180013 , 1.79993e-17 , 
-16.1872 , 0.820616 , 2.45397e-06 , 1.83672e-17 , 0.179384 , -0.179384 , 1.83672e-17 , 
-16.1837 , 0.821243 , 2.48641e-06 , 1.87408e-17 , 0.178757 , -0.178757 , 1.87408e-17 , 
-16.1802 , 0.821868 , 2.51903e-06 , 1.91201e-17 , 0.178132 , -0.178132 , 1.91201e-17 , 
-16.1767 , 0.82249 , 2.55183e-06 , 1.95052e-17 , 0.17751 , -0.17751 , 1.95052e-17 , 
-16.1732 , 0.823111 , 2.58481e-06 , 1.9896e-17 , 0.176889 , -0.176889 , 1.9896e-17 , 
-16.1697 , 0.823729 , 2.61797e-06 , 2.02928e-17 , 0.176271 , -0.176271 , 2.02928e-17 , 
-16.1662 , 0.824345 , 2.6513e-06 , 2.06956e-17 , 0.175655 , -0.175655 , 2.06956e-17 , 
-16.1627 , 0.824959 , 2.68482e-06 , 2.11045e-17 , 0.175041 , -0.175041 , 2.11045e-17 , 
-16.1592 , 0.82557 , 2.71852e-06 , 2.15195e-17 , 0.17443 , -0.17443 , 2.15195e-17 , 
-16.1557 , 0.82618 , 2.7524e-06 , 2.19408e-17 , 0.17382 , -0.17382 , 2.19408e-17 , 
-16.1522 , 0.826787 , 2.78646e-06 , 2.23684e-17 , 0.173213 , -0.173213 , 2.23684e-17 , 
-16.1487 , 0.827393 , 2.8207e-06 , 2.28024e-17 , 0.172607 , -0.172607 , 2.28024e-17 , 
-16.1452 , 0.827996 , 2.85513e-06 , 2.32428e-17 , 0.172004 , -0.172004 , 2.32428e-17 , 
-16.1417 , 0.828597 , 2.88974e-06 , 2.36899e-17 , 0.171403 , -0.171403 , 2.36899e-17 , 
-16.1382 , 0.829196 , 2.92454e-06 , 2.41436e-17 , 0.170804 , -0.170804 , 2.41436e-17 , 
-16.1347 , 0.829793 , 2.95952e-06 , 2.46041e-17 , 0.170207 , -0.170207 , 2.46041e-17 , 
-16.1312 , 0.830388 , 2.99469e-06 , 2.50714e-17 , 0.169612 , -0.169612 , 2.50714e-17 , 
-16.1277 , 0.83098 , 3.03005e-06 , 2.55456e-17 , 0.16902 , -0.16902 , 2.55456e-17 , 
-16.1242 , 0.831571 , 3.06559e-06 , 2.60268e-17 , 0.168429 , -0.168429 , 2.60268e-17 , 
-16.1207 , 0.832159 , 3.10132e-06 , 2.65152e-17 , 0.167841 , -0.167841 , 2.65152e-17 , 
-16.1172 , 0.832746 , 3.13724e-06 , 2.70107e-17 , 0.167254 , -0.167254 , 2.70107e-17 , 
-16.1137 , 0.83333 , 3.17335e-06 , 2.75136e-17 , 0.16667 , -0.16667 , 2.75136e-17 , 
-16.1102 , 0.833913 , 3.20965e-06 , 2.80238e-17 , 0.166087 , -0.166087 , 2.80238e-17 , 
-16.1067 , 0.834493 , 3.24614e-06 , 2.85416e-17 , 0.165507 , -0.165507 , 2.85416e-17 , 
-16.1032 , 0.835072 , 3.28282e-06 , 2.90669e-17 , 0.164928 , -0.164928 , 2.90669e-17 , 
-16.0997 , 0.835648 , 3.31969e-06 , 2.95999e-17 , 0.164352 , -0.164352 , 2.95999e-17 , 
-16.0962 , 0.836222 , 3.35676e-06 , 3.01407e-17 , 0.163778 , -0.163778 , 3.01407e-17 , 
-16.0927 , 0.836795 , 3.39402e-06 , 3.06894e-17 , 0.163205 , -0.163205 , 3.06894e-17 , 
-16.0892 , 0.837365 , 3.43147e-06 , 3.1246e-17 , 0.162635 , -0.162635 , 3.1246e-17 , 
-16.0857 , 0.837933 , 3.46912e-06 , 3.18108e-17 , 0.162067 , -0.162067 , 3.18108e-17 , 
-16.0822 , 0.8385 , 3.50697e-06 , 3.23837e-17 , 0.1615 , -0.1615 , 3.23837e-17 , 
-16.0787 , 0.839064 , 3.54501e-06 , 3.2965e-17 , 0.160936 , -0.160936 , 3.2965e-17 , 
-16.0752 , 0.839627 , 3.58324e-06 , 3.35547e-17 , 0.160373 , -0.160373 , 3.35547e-17 , 
-16.0717 , 0.840187 , 3.62168e-06 , 3.41529e-17 , 0.159813 , -0.159813 , 3.41529e-17 , 
-16.0682 , 0.840745 , 3.66031e-06 , 3.47597e-17 , 0.159255 , -0.159255 , 3.47597e-17 , 
-16.0647 , 0.841302 , 3.69914e-06 , 3.53753e-17 , 0.158698 , -0.158698 , 3.53753e-17 , 
-16.0612 , 0.841857 , 3.73817e-06 , 3.59997e-17 , 0.158143 , -0.158143 , 3.59997e-17 , 
-16.0577 , 0.842409 , 3.77741e-06 , 3.66331e-17 , 0.157591 , -0.157591 , 3.66331e-17 , 
-16.0542 , 0.84296 , 3.81684e-06 , 3.72756e-17 , 0.15704 , -0.15704 , 3.72756e-17 , 
-16.0507 , 0.843509 , 3.85647e-06 , 3.79273e-17 , 0.156491 , -0.156491 , 3.79273e-17 , 
-16.0472 , 0.844056 , 3.89631e-06 , 3.85883e-17 , 0.155944 , -0.155944 , 3.85883e-17 , 
-16.0437 , 0.844601 , 3.93635e-06 , 3.92588e-17 , 0.155399 , -0.155399 , 3.92588e-17 , 
-16.0402 , 0.845144 , 3.97659e-06 , 3.99388e-17 , 0.154856 , -0.154856 , 3.99388e-17 , 
-16.0367 , 0.845685 , 4.01704e-06 , 4.06285e-17 , 0.154315 , -0.154315 , 4.06285e-17 , 
-16.0332 , 0.846224 , 4.0577e-06 , 4.1328e-17 , 0.153776 , -0.153776 , 4.1328e-17 , 
-16.0297 , 0.846761 , 4.09855e-06 , 4.20374e-17 , 0.153239 , -0.153239 , 4.20374e-17 , 
-16.0262 , 0.847297 , 4.13962e-06 , 4.2757e-17 , 0.152703 , -0.152703 , 4.2757e-17 , 
-16.0227 , 0.847831 , 4.1809e-06 , 4.34867e-17 , 0.152169 , -0.152169 , 4.34867e-17 , 
-16.0192 , 0.848362 , 4.22238e-06 , 4.42267e-17 , 0.151638 , -0.151638 , 4.42267e-17 , 
-16.0157 , 0.848892 , 4.26407e-06 , 4.49772e-17 , 0.151108 , -0.151108 , 4.49772e-17 , 
-16.0122 , 0.84942 , 4.30597e-06 , 4.57383e-17 , 0.15058 , -0.15058 , 4.57383e-17 , 
-16.0087 , 0.849946 , 4.34808e-06 , 4.65101e-17 , 0.150054 , -0.150054 , 4.65101e-17 , 
-16.0052 , 0.850471 , 4.3904e-06 , 4.72927e-17 , 0.149529 , -0.149529 , 4.72927e-17 , 
-16.0017 , 0.850993 , 4.43294e-06 , 4.80864e-17 , 0.149007 , -0.149007 , 4.80864e-17 , 
-15.9982 , 0.851514 , 4.47568e-06 , 4.88912e-17 , 0.148486 , -0.148486 , 4.88912e-17 , 
-15.9947 , 0.852033 , 4.51864e-06 , 4.97073e-17 , 0.147967 , -0.147967 , 4.97073e-17 , 
-15.9912 , 0.85255 , 4.56182e-06 , 5.05348e-17 , 0.14745 , -0.14745 , 5.05348e-17 , 
-15.9877 , 0.853065 , 4.6052e-06 , 5.13739e-17 , 0.146935 , -0.146935 , 5.13739e-17 , 
-15.9842 , 0.853579 , 4.64881e-06 , 5.22247e-17 , 0.146421 , -0.146421 , 5.22247e-17 , 
-15.9807 , 0.854091 , 4.69263e-06 , 5.30874e-17 , 0.145909 , -0.145909 , 5.30874e-17 , 
-15.9772 , 0.8546 , 4.73667e-06 , 5.3962e-17 , 0.1454 , -0.1454 , 5.3962e-17 , 
-15.9737 , 0.855109 , 4.78092e-06 , 5.48489e-17 , 0.144891 , -0.144891 , 5.48489e-17 , 
-15.9702 , 0.855615 , 4.8254e-06 , 5.57481e-17 , 0.144385 , -0.144385 , 5.57481e-17 , 
-15.9667 , 0.856119 , 4.87009e-06 , 5.66597e-17 , 0.143881 , -0.143881 , 5.66597e-17 , 
-15.9632 , 0.856622 , 4.915e-06 , 5.7584e-17 , 0.143378 , -0.143378 , 5.7584e-17 , 
-15.9597 , 0.857123 , 4.96014e-06 , 5.85211e-17 , 0.142877 , -0.142877 , 5.85211e-17 , 
-15.9562 , 0.857623 , 5.0055e-06 , 5.94712e-17 , 0.142377 , -0.142377 , 5.94712e-17 , 
-15.9527 , 0.85812 , 5.05107e-06 , 6.04344e-17 , 0.14188 , -0.14188 , 6.04344e-17 , 
-15.9492 , 0.858616 , 5.09688e-06 , 6.14108e-17 , 0.141384 , -0.141384 , 6.14108e-17 , 
-15.9457 , 0.85911 , 5.1429e-06 , 6.24008e-17 , 0.14089 , -0.14089 , 6.24008e-17 , 
-15.9422 , 0.859602 , 5.18915e-06 , 6.34043e-17 , 0.140398 , -0.140398 , 6.34043e-17 , 
-15.9387 , 0.860093 , 5.23563e-06 , 6.44217e-17 , 0.139907 , -0.139907 , 6.44217e-17 , 
-15.9352 , 0.860582 , 5.28233e-06 , 6.5453e-17 , 0.139418 , -0.139418 , 6.5453e-17 , 
-15.9317 , 0.861069 , 5.32926e-06 , 6.64984e-17 , 0.138931 , -0.138931 , 6.64984e-17 , 
-15.9282 , 0.861555 , 5.37642e-06 , 6.75582e-17 , 0.138445 , -0.138445 , 6.75582e-17 , 
-15.9247 , 0.862038 , 5.42381e-06 , 6.86325e-17 , 0.137962 , -0.137962 , 6.86325e-17 , 
-15.9212 , 0.862521 , 5.47143e-06 , 6.97215e-17 , 0.137479 , -0.137479 , 6.97215e-17 , 
-15.9177 , 0.863001 , 5.51927e-06 , 7.08254e-17 , 0.136999 , -0.136999 , 7.08254e-17 , 
-15.9142 , 0.86348 , 5.56735e-06 , 7.19443e-17 , 0.13652 , -0.13652 , 7.19443e-17 , 
-15.9107 , 0.863957 , 5.61566e-06 , 7.30784e-17 , 0.136043 , -0.136043 , 7.30784e-17 , 
-15.9072 , 0.864432 , 5.6642e-06 , 7.4228e-17 , 0.135568 , -0.135568 , 7.4228e-17 , 
-15.9037 , 0.864906 , 5.71298e-06 , 7.53932e-17 , 0.135094 , -0.135094 , 7.53932e-17 , 
-15.9002 , 0.865378 , 5.76199e-06 , 7.65743e-17 , 0.134622 , -0.134622 , 7.65743e-17 , 
-15.8967 , 0.865849 , 5.81124e-06 , 7.77714e-17 , 0.134151 , -0.134151 , 7.77714e-17 , 
-15.8932 , 0.866317 , 5.86072e-06 , 7.89847e-17 , 0.133683 , -0.133683 , 7.89847e-17 , 
-15.8897 , 0.866785 , 5.91044e-06 , 8.02144e-17 , 0.133215 , -0.133215 , 8.02144e-17 , 
-15.8862 , 0.86725 , 5.9604e-06 , 8.14607e-17 , 0.13275 , -0.13275 , 8.14607e-17 , 
-15.8827 , 0.867714 , 6.01059e-06 , 8.27239e-17 , 0.132286 , -0.132286 , 8.27239e-17 , 
-15.8792 , 0.868176 , 6.06103e-06 , 8.40042e-17 , 0.131824 , -0.131824 , 8.40042e-17 , 
-15.8757 , 0.868637 , 6.11171e-06 , 8.53016e-17 , 0.131363 , -0.131363 , 8.53016e-17 , 
